player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
De'Andre Hunter,player_points,17.5,150,bovada,0.4,06:00:04 PM ET,-104,fanduel,0.5098039215686274,06:00:08 PM ET,0.9098039215686274,9.913793103448288,True,43.97,56.03,109.92,109.91,9.91,100.0,"Bet $43.97 Over @ bovada, $56.03 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.7609619166666667,0.69429525,0.7609619166666667,False,,2025-12-19 18:00:49 ET
Lonzo Ball,player_threes,1.5,110,bovada,0.47619047619047616,06:00:04 PM ET,126,fanduel,0.4424778761061947,06:00:08 PM ET,0.9186683522966709,8.853211009174311,True,51.83,48.17,108.84,108.86,8.84,100.0,"Bet $51.83 Over @ bovada, $48.17 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.7609619166666667,0.69429525,0.7609619166666667,False,,2025-12-19 18:00:49 ET
Jarrett Allen,player_points,17.5,140,bovada,0.41666666666666674,06:00:04 PM ET,-111,fanduel,0.5260663507109005,06:00:08 PM ET,0.9427330173775672,6.074570590699624,True,44.2,55.8,106.08,106.07,6.07,100.0,"Bet $44.20 Over @ bovada, $55.80 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.7609619166666667,0.69429525,0.7609619166666667,False,,2025-12-19 18:00:49 ET
Darius Garland,player_assists,8.5,150,bovada,0.4,06:00:04 PM ET,-125,betmgm,0.5555555555555556,05:59:55 PM ET,0.9555555555555556,4.6511627906976605,True,41.86,58.14,104.65,104.65,4.65,100.0,"Bet $41.86 Over @ bovada, $58.14 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.7609619166666667,0.9109619166666667,0.9109619166666667,False,,2025-12-19 18:00:49 ET
Darius Garland,player_points,24.5,125,bovada,0.4444444444444444,06:00:04 PM ET,-105,betmgm,0.5121951219512195,05:59:55 PM ET,0.9566395663956639,4.532577903682711,True,46.46,53.54,104.54,104.53,4.53,100.0,"Bet $46.46 Over @ bovada, $53.54 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,2,0.7609619166666667,0.9109619166666667,0.9109619166666667,False,,2025-12-19 18:00:49 ET
Lonzo Ball,player_assists,5.5,180,bovada,0.3571428571428571,06:00:04 PM ET,-150,betmgm,0.6,05:59:55 PM ET,0.9571428571428571,4.47761194029852,True,37.31,62.69,104.47,104.48,4.47,100.0,"Bet $37.31 Over @ bovada, $62.69 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.7609619166666667,0.9109619166666667,0.9109619166666667,False,,2025-12-19 18:00:49 ET
Lonzo Ball,player_points_rebounds_assists,17.5,140,bovada,0.41666666666666663,06:00:04 PM ET,-118,betmgm,0.5412844036697247,05:59:55 PM ET,0.9579510703363914,4.389465283320049,True,43.5,56.5,104.4,104.38,4.38,100.0,"Bet $43.50 Over @ bovada, $56.50 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,2,0.7609619166666667,0.9109619166666667,0.9109619166666667,False,,2025-12-19 18:00:49 ET
De'Andre Hunter,player_threes,2.5,155,bovada,0.392156862745098,06:00:04 PM ET,-135,betmgm,0.574468085106383,05:59:55 PM ET,0.966624947851481,3.452740612861449,True,40.57,59.43,103.45,103.45,3.45,100.0,"Bet $40.57 Over @ bovada, $59.43 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.7609619166666667,0.9109619166666667,0.9109619166666667,False,,2025-12-19 18:00:49 ET
Jarrett Allen,player_rebounds,9.5,120,bovada,0.4545454545454546,06:00:04 PM ET,-106,fanduel,0.5145631067961165,06:00:08 PM ET,0.9691085613415711,3.1876138433515555,True,46.9,53.1,103.18,103.19,3.18,100.0,"Bet $46.90 Over @ bovada, $53.10 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,4,0.7609619166666667,0.69429525,0.7609619166666667,False,,2025-12-19 18:00:49 ET
Jaylon Tyson,player_points,16.5,120,bovada,0.4545454545454545,06:00:04 PM ET,-108,fanduel,0.5192307692307693,06:00:08 PM ET,0.9737762237762237,2.6929982046678624,True,46.68,53.32,102.7,102.69,2.69,100.0,"Bet $46.68 Over @ bovada, $53.32 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,4,0.7609619166666667,0.69429525,0.7609619166666667,False,,2025-12-19 18:00:49 ET
