player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Nickeil Alexander-Walker,player_threes,2.5,100.0,fanduel,0.5,100.0,bovada,0.5,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,6,0.58,0.33,2025-12-19T17:00:08Z,2025-12-19T17:00:23Z,2025-12-19 12:00:42 ET,0.58,False,,False
Payton Pritchard,player_assists,4.5,-110.0,betrivers,0.5238095238095238,110.0,betonlineag,0.47619047619047616,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,7,0.4,2.82,2025-12-19T17:00:19Z,2025-12-19T16:57:54Z,2025-12-19 12:00:42 ET,2.82,True,betonlineag,False
Dyson Daniels,player_points_rebounds_assists,24.5,104.0,betrivers,0.49019607843137253,-105.0,bovada,0.5121951219512195,1.002391200382592,-0.23854961832061594,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,4,0.03,0.33,2025-12-19T17:00:41Z,2025-12-19T17:00:23Z,2025-12-19 12:00:42 ET,0.33,False,,False
VJ Edgecombe,player_steals,1.5,178.0,fanduel,0.3597122302158273,-180.0,bovada,0.6428571428571429,1.0025693730729701,-0.25627883136851715,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,3,0.78,1.02,2025-12-19T16:59:56Z,2025-12-19T16:59:42Z,2025-12-19 12:00:42 ET,1.02,False,,False
Sam Hauser,player_points,6.5,120.0,betrivers,0.45454545454545453,-122.0,fanduel,0.5495495495495496,1.004095004095004,-0.4078303425774865,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,6,0.4,0.23,2025-12-19T17:00:19Z,2025-12-19T17:00:29Z,2025-12-19 12:00:42 ET,0.4,False,,False
Tre Jones,player_assists,4.5,110.0,bovada,0.47619047619047616,-112.0,betrivers,0.5283018867924528,1.004492362982929,-0.4472271914132353,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,7,0.98,0.35,2025-12-19T16:59:44Z,2025-12-19T17:00:22Z,2025-12-19 12:00:42 ET,0.98,False,,False
Zaccharie Risacher,player_points,8.5,-148.0,betrivers,0.5967741935483871,145.0,bovada,0.40816326530612246,1.0049374588545095,-0.49132001310185913,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,2,0.03,0.33,2025-12-19T17:00:41Z,2025-12-19T17:00:23Z,2025-12-19 12:00:42 ET,0.33,False,,False
Dylan Harper,player_threes,1.5,180.0,bovada,0.35714285714285715,-185.0,draftkings,0.6491228070175439,1.006265664160401,-0.6226650062266637,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,7,0.33,0.05,2025-12-19T17:00:23Z,2025-12-19T17:00:40Z,2025-12-19 12:00:42 ET,0.33,False,,False
Jaden McDaniels,player_assists,2.5,115.0,betmgm,0.46511627906976744,-118.0,betonlineag,0.5412844036697247,1.0064006827394922,-0.6359974560101733,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,6,0.67,1.58,2025-12-19T17:00:03Z,2025-12-19T16:59:08Z,2025-12-19 12:00:42 ET,1.58,False,,False
Mikal Bridges,player_threes,2.5,170.0,bovada,0.37037037037037035,-175.0,betmgm,0.6363636363636364,1.0067340067340067,-0.6688963210702337,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,3,1.02,0.93,2025-12-19T16:59:42Z,2025-12-19T16:59:47Z,2025-12-19 12:00:42 ET,1.02,False,,False
Chet Holmgren,player_blocks,1.5,140.0,betmgm,0.4166666666666667,-144.0,fanduel,0.5901639344262295,1.0068306010928962,-0.6784260515603879,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,4,0.67,0.63,2025-12-19T17:00:03Z,2025-12-19T17:00:05Z,2025-12-19 12:00:42 ET,0.67,False,,False
Tyler Herro,player_threes,2.5,107.0,betrivers,0.4830917874396135,-110.0,bovada,0.5238095238095238,1.0069013112491374,-0.6854009595613442,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,7,0.4,0.53,2025-12-19T17:00:19Z,2025-12-19T17:00:11Z,2025-12-19 12:00:42 ET,0.53,False,,False
Chet Holmgren,player_points,16.5,105.0,bovada,0.4878048780487805,-108.0,draftkings,0.5192307692307693,1.0070356472795496,-0.6986492780624021,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,7,0.02,0.12,2025-12-19T17:00:42Z,2025-12-19T17:00:36Z,2025-12-19 12:00:42 ET,0.12,False,,False
Luguentz Dort,player_rebounds,3.5,100.0,betonlineag,0.5,-103.0,betrivers,0.5073891625615764,1.0073891625615765,-0.7334963325183574,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,7,0.28,0.27,2025-12-19T17:00:26Z,2025-12-19T17:00:27Z,2025-12-19 12:00:42 ET,0.28,False,,False
Shai Gilgeous-Alexander,player_assists,5.5,-150.0,betmgm,0.6,145.0,bovada,0.40816326530612246,1.0081632653061225,-0.809716599190291,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,2,0.67,0.02,2025-12-19T17:00:03Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.67,False,,False
Joel Embiid,player_points_rebounds_assists,34.5,116.0,betrivers,0.46296296296296297,-120.0,bovada,0.5454545454545454,1.0084175084175084,-0.8347245409014992,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,2,0.97,1.02,2025-12-19T16:59:45Z,2025-12-19T16:59:42Z,2025-12-19 12:00:42 ET,1.02,False,,False
Josh Giddey,player_points,20.5,115.0,bovada,0.46511627906976744,-119.0,draftkings,0.54337899543379,1.0084952745035574,-0.8423712751395196,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.98,0.43,2025-12-19T16:59:44Z,2025-12-19T17:00:17Z,2025-12-19 12:00:42 ET,0.98,False,,False
Naz Reid,player_points_rebounds_assists,22.5,110.0,bovada,0.47619047619047616,-114.0,betonlineag,0.5327102803738317,1.0089007565643078,-0.8822232024702115,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,2,0.02,0.28,2025-12-19T17:00:42Z,2025-12-19T17:00:26Z,2025-12-19 12:00:42 ET,0.28,False,,False
Josh Hart,player_threes,1.5,130.0,betrivers,0.43478260869565216,-135.0,bovada,0.574468085106383,1.0092506938020351,-0.9165902841429818,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,7,0.97,1.02,2025-12-19T16:59:45Z,2025-12-19T16:59:42Z,2025-12-19 12:00:42 ET,1.02,False,,False
Jaylen Brown,player_rebounds,6.5,-106.0,fanduel,0.5145631067961165,102.0,draftkings,0.49504950495049505,1.0096126117466115,-0.952108921260586,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,7,0.23,1.03,2025-12-19T17:00:29Z,2025-12-19T16:59:41Z,2025-12-19 12:00:42 ET,1.03,False,,False
Nikola Vucevic,player_points,16.5,125.0,bovada,0.4444444444444444,-130.0,betonlineag,0.5652173913043478,1.0096618357487923,-0.9569377990430672,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.98,0.13,2025-12-19T16:59:44Z,2025-12-19T17:00:35Z,2025-12-19 12:00:42 ET,0.98,False,,False
Onyeka Okongwu,player_points,17.5,125.0,bovada,0.4444444444444444,-130.0,betonlineag,0.5652173913043478,1.0096618357487923,-0.9569377990430672,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,3,0.33,0.8,2025-12-19T17:00:23Z,2025-12-19T16:59:55Z,2025-12-19 12:00:42 ET,0.8,False,,False
Jarrett Allen,player_blocks,1.5,165.0,betmgm,0.37735849056603776,-172.0,fanduel,0.6323529411764706,1.0097114317425082,-0.961802693047531,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.03,0.05,2025-12-19T17:00:41Z,2025-12-19T17:00:40Z,2025-12-19 12:00:42 ET,0.05,False,,False
Cason Wallace,player_rebounds,2.5,-125.0,betmgm,0.5555555555555556,120.0,bovada,0.45454545454545453,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,7,0.67,0.02,2025-12-19T17:00:03Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.67,False,,False
Tre Jones,player_points_rebounds_assists,15.5,-125.0,bovada,0.5555555555555556,120.0,betrivers,0.45454545454545453,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,3,0.98,0.35,2025-12-19T16:59:44Z,2025-12-19T17:00:22Z,2025-12-19 12:00:42 ET,0.98,False,,False
Chet Holmgren,player_points,15.5,-120.0,betmgm,0.5454545454545454,115.0,betrivers,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,3,0.67,0.27,2025-12-19T17:00:03Z,2025-12-19T17:00:27Z,2025-12-19 12:00:42 ET,0.67,False,,False
Ajay Mitchell,player_points_rebounds_assists,14.5,-120.0,betmgm,0.5454545454545454,115.0,bovada,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,2,0.67,0.02,2025-12-19T17:00:03Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.67,False,,False
Josh Hart,player_points_rebounds_assists,27.5,114.0,betrivers,0.4672897196261682,-119.0,draftkings,0.54337899543379,1.0106687150599583,-1.0556095089304662,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,5,0.97,0.72,2025-12-19T16:59:45Z,2025-12-19T17:00:00Z,2025-12-19 12:00:42 ET,0.97,False,,False
Shai Gilgeous-Alexander,player_points_rebounds_assists,42.5,-110.0,betmgm,0.5238095238095238,105.0,bovada,0.4878048780487805,1.0116144018583042,-1.1481056257175548,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,3,0.67,0.02,2025-12-19T17:00:03Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.67,False,,False
Bam Adebayo,player_points_rebounds_assists,31.5,114.0,betrivers,0.4672897196261682,-120.0,bovada,0.5454545454545454,1.0127442650807137,-1.2583892617449632,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,4,0.4,0.53,2025-12-19T17:00:19Z,2025-12-19T17:00:11Z,2025-12-19 12:00:42 ET,0.53,False,,False
Jaylen Brown,player_points_rebounds_assists,42.5,114.0,betrivers,0.4672897196261682,-120.0,bovada,0.5454545454545454,1.0127442650807137,-1.2583892617449632,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,2,0.4,0.53,2025-12-19T17:00:19Z,2025-12-19T17:00:11Z,2025-12-19 12:00:42 ET,0.53,False,,False
Josh Hart,player_rebounds,8.5,114.0,betrivers,0.4672897196261682,-120.0,bovada,0.5454545454545454,1.0127442650807137,-1.2583892617449632,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,7,0.97,1.02,2025-12-19T16:59:45Z,2025-12-19T16:59:42Z,2025-12-19 12:00:42 ET,1.02,False,,False
Dyson Daniels,player_points,13.5,112.0,betrivers,0.4716981132075472,-118.0,betmgm,0.5412844036697247,1.012982516877272,-1.2816131237183837,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,4,0.03,0.02,2025-12-19T17:00:41Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.03,False,,False
Anthony Edwards,player_assists,4.5,128.0,betonlineag,0.43859649122807015,-135.0,bovada,0.574468085106383,1.0130645763344532,-1.2896094325718588,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,7,1.58,0.02,2025-12-19T16:59:08Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,1.58,False,,False
Darius Garland,player_assists,7.5,108.0,draftkings,0.4807692307692308,-114.0,fanduel,0.5327102803738317,1.0134795111430626,-1.3300230537329316,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,6,0.43,0.05,2025-12-19T17:00:17Z,2025-12-19T17:00:40Z,2025-12-19 12:00:42 ET,0.43,False,,False
De'Andre Hunter,player_points_rebounds_assists,21.5,105.0,bovada,0.4878048780487805,-111.0,betonlineag,0.5260663507109005,1.013871228759681,-1.3681450233724801,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,2,0.98,0.13,2025-12-19T16:59:44Z,2025-12-19T17:00:35Z,2025-12-19 12:00:42 ET,0.98,False,,False
Jalen Brunson,player_threes,2.5,104.0,betrivers,0.49019607843137253,-110.0,fanduel,0.5238095238095238,1.0140056022408963,-1.3812154696132506,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,7,0.97,2.0,2025-12-19T16:59:45Z,2025-12-19T16:58:43Z,2025-12-19 12:00:42 ET,2.0,False,,False
Chet Holmgren,player_rebounds,7.5,-110.0,betmgm,0.5238095238095238,104.0,fanduel,0.49019607843137253,1.0140056022408963,-1.3812154696132506,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,7,0.67,0.63,2025-12-19T17:00:03Z,2025-12-19T17:00:05Z,2025-12-19 12:00:42 ET,0.67,False,,False
Dylan Harper,player_rebounds,3.5,104.0,fanduel,0.49019607843137253,-110.0,betonlineag,0.5238095238095238,1.0140056022408963,-1.3812154696132506,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,7,0.63,0.8,2025-12-19T17:00:05Z,2025-12-19T16:59:55Z,2025-12-19 12:00:42 ET,0.8,False,,False
Tyler Herro,player_assists,3.5,130.0,bovada,0.43478260869565216,-138.0,fanduel,0.5798319327731093,1.0146145414687615,-1.4404033129276295,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,6,0.53,0.23,2025-12-19T17:00:11Z,2025-12-19T17:00:29Z,2025-12-19 12:00:42 ET,0.53,False,,False
Dyson Daniels,player_points_rebounds_assists,23.5,-122.0,fanduel,0.5495495495495496,115.0,bovada,0.46511627906976744,1.014665828619317,-1.4453850918852096,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,5,0.58,0.33,2025-12-19T17:00:08Z,2025-12-19T17:00:23Z,2025-12-19 12:00:42 ET,0.58,False,,False
Jaden McDaniels,player_rebounds,3.5,-165.0,betmgm,0.6226415094339622,155.0,bovada,0.39215686274509803,1.0147983721790603,-1.4582573824279965,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,2,0.67,0.02,2025-12-19T17:00:03Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.67,False,,False
OG Anunoby,player_threes,2.5,125.0,betrivers,0.4444444444444444,-133.0,betonlineag,0.5708154506437768,1.0152598950882212,-1.5030530765617667,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,7,0.97,0.78,2025-12-19T16:59:45Z,2025-12-19T16:59:56Z,2025-12-19 12:00:42 ET,0.97,False,,False
Paul George,player_assists,3.5,-115.0,bovada,0.5348837209302325,108.0,fanduel,0.4807692307692308,1.0156529516994632,-1.541171290180532,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,7,1.02,0.78,2025-12-19T16:59:42Z,2025-12-19T16:59:56Z,2025-12-19 12:00:42 ET,1.02,False,,False
Jalen Williams,player_assists,4.5,-155.0,betmgm,0.6078431372549019,145.0,bovada,0.40816326530612246,1.0160064025610245,-1.575423395037423,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,2,0.67,0.02,2025-12-19T17:00:03Z,2025-12-19T17:00:42Z,2025-12-19 12:00:42 ET,0.67,False,,False
Harrison Barnes,player_points,10.5,-112.0,draftkings,0.5283018867924528,105.0,bovada,0.4878048780487805,1.0161067648412332,-1.5851449275362195,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,5,0.05,0.33,2025-12-19T17:00:40Z,2025-12-19T17:00:23Z,2025-12-19 12:00:42 ET,0.33,False,,False
Tre Jones,player_points,9.5,100.0,bovada,0.5,-107.0,draftkings,0.5169082125603864,1.0169082125603865,-1.6627078384798155,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,7,0.98,0.43,2025-12-19T16:59:44Z,2025-12-19T17:00:17Z,2025-12-19 12:00:42 ET,0.98,False,,False
Josh Giddey,player_assists,8.5,-105.0,betmgm,0.5121951219512195,-102.0,fanduel,0.504950495049505,1.0171456170007245,-1.6856600189933513,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,7,0.03,0.05,2025-12-19T17:00:41Z,2025-12-19T17:00:40Z,2025-12-19 12:00:42 ET,0.05,False,,False
Donovan Mitchell,player_points,31.5,-102.0,fanduel,0.504950495049505,-105.0,bovada,0.5121951219512195,1.0171456170007245,-1.6856600189933513,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,6,0.05,0.98,2025-12-19T17:00:40Z,2025-12-19T16:59:44Z,2025-12-19 12:00:42 ET,0.98,False,,False
Stephon Castle,player_assists,6.5,-102.0,fanduel,0.504950495049505,-105.0,betrivers,0.5121951219512195,1.0171456170007245,-1.6856600189933513,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,7,0.58,0.03,2025-12-19T17:00:08Z,2025-12-19T17:00:41Z,2025-12-19 12:00:42 ET,0.58,False,,False
Jalen Johnson,player_rebounds,10.5,110.0,bovada,0.47619047619047616,-118.0,betrivers,0.5412844036697247,1.017474879860201,-1.7174753112923935,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,6,0.33,0.03,2025-12-19T17:00:23Z,2025-12-19T17:00:41Z,2025-12-19 12:00:42 ET,0.33,False,,False
Davion Mitchell,player_assists,7.5,110.0,bovada,0.47619047619047616,-118.0,fanduel,0.5412844036697247,1.017474879860201,-1.7174753112923935,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,7,0.53,0.23,2025-12-19T17:00:11Z,2025-12-19T17:00:29Z,2025-12-19 12:00:42 ET,0.53,False,,False
OG Anunoby,player_points,17.5,110.0,betrivers,0.47619047619047616,-118.0,betmgm,0.5412844036697247,1.017474879860201,-1.7174753112923935,False,,,,,,,Don't bet - bookmaker has edge,Philadelphia 76ers @ New York Knicks,2025-12-20T00:10:00Z,4,0.97,0.93,2025-12-19T16:59:45Z,2025-12-19T16:59:47Z,2025-12-19 12:00:42 ET,0.97,False,,False
Stephon Castle,player_rebounds,6.5,130.0,bovada,0.43478260869565216,-140.0,draftkings,0.5833333333333334,1.0181159420289856,-1.7793594306049876,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,3,0.33,0.05,2025-12-19T17:00:23Z,2025-12-19T17:00:40Z,2025-12-19 12:00:42 ET,0.33,False,,False
Victor Wembanyama,player_blocks,2.5,102.0,draftkings,0.49504950495049505,-110.0,fanduel,0.5238095238095238,1.0188590287600188,-1.8509949097639922,False,,,,,,,Don't bet - bookmaker has edge,San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:40:00Z,3,0.05,0.58,2025-12-19T17:00:40Z,2025-12-19T17:00:08Z,2025-12-19 12:00:42 ET,0.58,False,,False
Nikola Vucevic,player_points,15.5,100.0,bovada,0.5,-108.0,draftkings,0.5192307692307693,1.0192307692307692,-1.8867924528301772,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,5,0.98,0.43,2025-12-19T16:59:44Z,2025-12-19T17:00:17Z,2025-12-19 12:00:42 ET,0.98,False,,False
Bam Adebayo,player_points_rebounds_assists,30.5,-108.0,betrivers,0.5192307692307693,100.0,bovada,0.5,1.0192307692307692,-1.8867924528301772,False,,,,,,,Don't bet - bookmaker has edge,Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,4,0.4,0.53,2025-12-19T17:00:19Z,2025-12-19T17:00:11Z,2025-12-19 12:00:42 ET,0.53,False,,False
