player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Donte DiVincenzo,player_threes,2.5,178,fanduel,0.3597122302158273,170,draftkings,0.37037037037037035,0.7300826005861977,36.97080291970805,True,49.27,50.73,136.97,136.97,36.97,100.0,"Bet $49.27 Over @ fanduel, $50.73 Under @ draftkings",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,4
Julius Randle,player_steals,0.5,325,draftkings,0.23529411764705876,-110,bovada,0.5238095238095238,0.7591036414565826,31.734317343173444,True,31.0,69.0,131.75,131.73,31.73,100.0,"Bet $31.00 Over @ draftkings, $69.00 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Quinten Post,player_points,13.5,210,bovada,0.32258064516129026,-102,fanduel,0.504950495049505,0.8275311402107952,20.841373986877663,True,38.98,61.02,120.84,120.84,20.84,100.0,"Bet $38.98 Over @ bovada, $61.02 Under @ fanduel",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Brandin Podziemski,player_points_rebounds_assists,12.5,100,draftkings,0.49999999999999994,160,bovada,0.38461538461538464,0.8846153846153846,13.043478260869579,True,56.52,43.48,113.04,113.05,13.04,100.0,"Bet $56.52 Over @ draftkings, $43.48 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Jimmy Butler,player_assists,4.5,-108,fanduel,0.5192307692307693,165,bovada,0.37735849056603776,0.896589259796807,11.53379198704978,True,57.91,42.09,111.53,111.54,11.53,100.0,"Bet $57.91 Over @ fanduel, $42.09 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,4
Jimmy Butler,player_points,16.5,-112,fanduel,0.5283018867924529,160,bovada,0.38461538461538464,0.9129172714078375,9.5389507154213,True,57.87,42.13,109.54,109.54,9.54,100.0,"Bet $57.87 Over @ fanduel, $42.13 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Trayce Jackson-Davis,player_rebounds,7.5,114,draftkings,0.4672897196261683,119,williamhill_us,0.45662100456621,0.9239107241923783,8.235565819861424,True,50.58,49.42,108.24,108.23,8.23,100.0,"Bet $50.58 Over @ draftkings, $49.42 Under @ williamhill_us",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Jimmy Butler,player_points,17.5,105,draftkings,0.4878048780487805,125,bovada,0.4444444444444444,0.9322493224932249,7.267441860465129,True,52.33,47.67,107.28,107.26,7.26,100.0,"Bet $52.33 Over @ draftkings, $47.67 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,3
Jimmy Butler,player_points_rebounds_assists,28.5,-110,draftkings,0.5238095238095237,140,bovada,0.4166666666666667,0.9404761904761905,6.329113924050644,True,55.7,44.3,106.34,106.32,6.32,100.0,"Bet $55.70 Over @ draftkings, $44.30 Under @ bovada",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Julius Randle,player_rebounds,8.5,160,bovada,0.3846153846153847,-130,fanduel,0.5652173913043478,0.9498327759197325,5.2816901408450745,True,40.49,59.51,105.27,105.29,5.27,100.0,"Bet $40.49 Over @ bovada, $59.51 Under @ fanduel",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Quinten Post,player_threes,3.5,122,fanduel,0.4504504504504505,100,draftkings,0.5,0.9504504504504505,5.213270142180093,True,47.39,52.61,105.21,105.22,5.21,100.0,"Bet $47.39 Over @ fanduel, $52.61 Under @ draftkings",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,2
Naz Reid,player_rebounds,4.5,-110,draftkings,0.5238095238095238,125,williamhill_us,0.4444444444444444,0.9682539682539683,3.2786885245901676,True,54.1,45.9,103.28,103.28,3.27,100.0,"Bet $54.10 Over @ draftkings, $45.90 Under @ williamhill_us",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,3
Stephen Curry,player_assists,5.5,200,bovada,0.33333333333333326,-174,fanduel,0.635036496350365,0.9683698296836982,3.266331658291466,True,34.42,65.58,103.26,103.27,3.26,100.0,"Bet $34.42 Over @ bovada, $65.58 Under @ fanduel",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,4
Brandin Podziemski,player_rebounds,3.5,105,draftkings,0.48780487804878053,108,fanduel,0.4807692307692308,0.9685741088180113,3.244552058111383,True,50.36,49.64,103.24,103.25,3.24,100.0,"Bet $50.36 Over @ draftkings, $49.64 Under @ fanduel",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,3
Stephen Curry,player_threes,4.5,110,bovada,0.4761904761904761,103,williamhill_us,0.49261083743842365,0.9688013136288998,3.220338983050852,True,49.15,50.85,103.22,103.23,3.22,100.0,"Bet $49.15 Over @ bovada, $50.85 Under @ williamhill_us",Minnesota Timberwolves @ Golden State Warriors,2025-12-13T03:12:00Z,4
