player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
John Collins,player_threes,0.5,-125,draftkings,0.5555555555555556,200,bovada,0.3333333333333333,0.8888888888888888,12.5,True,62.5,37.5,112.5,112.5,12.5,100.0,"Bet $62.50 Over @ draftkings, $37.50 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Bogdan Bogdanovic,player_points,7.5,100,fanduel,0.49999999999999994,155,bovada,0.39215686274509803,0.892156862745098,12.08791208791209,True,56.04,43.96,112.08,112.1,12.08,100.0,"Bet $56.04 Over @ fanduel, $43.96 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.09564851666666667,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Jabari Smith Jr,player_points,12.5,-114,fanduel,0.5327102803738317,175,bovada,0.36363636363636365,0.8963466440101954,11.563981042654037,True,59.43,40.57,111.56,111.57,11.56,100.0,"Bet $59.43 Over @ fanduel, $40.57 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,0.7623151833333334,2.3623151833333336,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Bogdan Bogdanovic,player_threes,1.5,146,fanduel,0.4065040650406504,100,bovada,0.5,0.9065040650406504,10.313901345291487,True,44.84,55.16,110.31,110.32,10.31,100.0,"Bet $44.84 Over @ fanduel, $55.16 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.09564851666666667,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Tim Hardaway Jr,player_threes,2.5,-110,bovada,0.5238095238095238,158,fanduel,0.3875968992248062,0.9114064230343301,9.720534629404609,True,57.47,42.53,109.72,109.73,9.72,100.0,"Bet $57.47 Over @ bovada, $42.53 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,2.3623151833333336,0.7623151833333334,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Alperen Sengun,player_points,24.5,180,bovada,0.3571428571428572,-125,draftkings,0.5555555555555556,0.9126984126984128,9.565217391304337,True,39.13,60.87,109.56,109.57,9.56,100.0,"Bet $39.13 Over @ bovada, $60.87 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,2.3623151833333336,0.8623151833333333,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Naji Marshall,player_points,14.5,140,draftkings,0.41666666666666674,100,fanduel,0.5,0.9166666666666667,9.090909090909083,True,45.45,54.55,109.08,109.1,9.08,100.0,"Bet $45.45 Over @ draftkings, $54.55 Under @ fanduel",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.3456485166666667,0.07898184999999999,0.3456485166666667,False,,2025-12-15 23:10:45 ET
Klay Thompson,player_points,13.5,145,bovada,0.40816326530612246,-104,fanduel,0.5098039215686274,0.9179671868747499,8.936355710549272,True,44.46,55.54,108.93,108.94,8.93,100.0,"Bet $44.46 Over @ bovada, $55.54 Under @ fanduel",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.7956485166666667,0.07898184999999999,1.7956485166666667,False,,2025-12-15 23:10:45 ET
Kevin Durant,player_threes,1.5,-104,fanduel,0.5098039215686274,145,bovada,0.40816326530612246,0.9179671868747499,8.936355710549272,True,55.54,44.46,108.94,108.93,8.93,100.0,"Bet $55.54 Over @ fanduel, $44.46 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.7623151833333334,2.3623151833333336,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Jaren Jackson Jr,player_threes,1.5,165,draftkings,0.37735849056603776,-120,bovada,0.5454545454545454,0.9228130360205832,8.364312267657992,True,40.89,59.11,108.36,108.37,8.36,100.0,"Bet $40.89 Over @ draftkings, $59.11 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Ja Morant,player_assists,6.5,118,fanduel,0.4587155963302753,115,bovada,0.46511627906976744,0.9238318754000427,8.244803695150104,True,49.65,50.35,108.24,108.25,8.24,100.0,"Bet $49.65 Over @ fanduel, $50.35 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.09564851666666667,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Ja Morant,player_points,17.5,100,draftkings,0.49999999999999994,135,bovada,0.425531914893617,0.925531914893617,8.045977011494255,True,54.02,45.98,108.04,108.05,8.04,100.0,"Bet $54.02 Over @ draftkings, $45.98 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Alperen Sengun,player_points,23.5,150,bovada,0.4,-112,fanduel,0.5283018867924528,0.9283018867924528,7.72357723577235,True,43.09,56.91,107.72,107.72,7.72,100.0,"Bet $43.09 Over @ bovada, $56.91 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,2.3623151833333336,0.7623151833333334,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Jaylen Wells,player_threes,2.5,190,bovada,0.3448275862068966,-145,draftkings,0.5918367346938775,0.9366643209007741,6.761833208114187,True,36.81,63.19,106.75,106.77,6.75,100.0,"Bet $36.81 Over @ bovada, $63.19 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,5,0.36231518333333335,0.9123151833333334,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Kawhi Leonard,player_points,27.5,130,bovada,0.4347826086956521,-102,fanduel,0.504950495049505,0.9397331037451571,6.4131928538708305,True,46.27,53.73,106.42,106.41,6.41,100.0,"Bet $46.27 Over @ bovada, $53.73 Under @ fanduel",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.36231518333333335,0.09564851666666667,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Jabari Smith Jr,player_threes,2.5,145,bovada,0.40816326530612246,-115,draftkings,0.5348837209302325,0.943046986236355,6.039255158530454,True,43.28,56.72,106.04,106.04,6.04,100.0,"Bet $43.28 Over @ bovada, $56.72 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,2.3623151833333336,0.8623151833333333,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Jock Landale,player_points_rebounds_assists,16.5,-105,draftkings,0.5121951219512195,130,bovada,0.43478260869565216,0.9469777306468716,5.599104143337064,True,54.09,45.91,105.6,105.59,5.59,100.0,"Bet $54.09 Over @ draftkings, $45.91 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Cedric Coward,player_threes,1.5,165,draftkings,0.37735849056603776,-135,bovada,0.574468085106383,0.9518265756724208,5.061155630535641,True,39.65,60.35,105.07,105.05,5.05,100.0,"Bet $39.65 Over @ draftkings, $60.35 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Kyle Filipowski,player_points,12.5,-105,bovada,0.5121951219512195,125,fanatics,0.4444444444444444,0.9566395663956639,4.532577903682711,True,53.54,46.46,104.53,104.54,4.53,100.0,"Bet $53.54 Over @ bovada, $46.46 Under @ fanatics",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.7956485166666667,1.9456485166666666,1.9456485166666666,False,,2025-12-15 23:10:45 ET
Bogdan Bogdanovic,player_points_rebounds_assists,13.5,-130,draftkings,0.5652173913043479,155,bovada,0.39215686274509803,0.9573742540494459,4.452359750667845,True,59.04,40.96,104.46,104.45,4.45,100.0,"Bet $59.04 Over @ draftkings, $40.96 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Kyle Filipowski,player_rebounds,9.5,140,bovada,0.41666666666666663,-118,fanduel,0.5412844036697247,0.9579510703363914,4.389465283320049,True,43.5,56.5,104.4,104.38,4.38,100.0,"Bet $43.50 Over @ bovada, $56.50 Under @ fanduel",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.7956485166666667,0.07898184999999999,1.7956485166666667,False,,2025-12-15 23:10:45 ET
Ja Morant,player_threes,1.5,172,williamhill_us,0.36764705882352944,-145,bovada,0.5918367346938775,0.959483793517407,4.222708789490137,True,38.32,61.68,104.23,104.22,4.22,100.0,"Bet $38.32 Over @ williamhill_us, $61.68 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.31231518333333336,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Naji Marshall,player_rebounds,3.5,-180,draftkings,0.6428571428571429,215,bovada,0.31746031746031744,0.9603174603174603,4.132231404958664,True,66.94,33.06,104.13,104.14,4.13,100.0,"Bet $66.94 Over @ draftkings, $33.06 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.3456485166666667,1.7956485166666667,1.7956485166666667,False,,2025-12-15 23:10:45 ET
Nikola Jokic,player_rebounds,12.5,140,bovada,0.41666666666666674,-120,draftkings,0.5454545454545454,0.9621212121212122,3.937007874015741,True,43.31,56.69,103.94,103.93,3.93,100.0,"Bet $43.31 Over @ bovada, $56.69 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,2.3623151833333336,0.8623151833333333,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
John Collins,player_points,14.5,130,bovada,0.4347826086956522,-113,williamhill_us,0.5305164319248826,0.9652990406205348,3.5948403467963574,True,45.04,54.96,103.59,103.6,3.59,100.0,"Bet $45.04 Over @ bovada, $54.96 Under @ williamhill_us",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.36231518333333335,0.31231518333333336,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Aaron Holiday,player_threes,1.5,114,draftkings,0.4672897196261683,100,bovada,0.5,0.9672897196261683,3.3816425120772875,True,48.31,51.69,103.38,103.38,3.38,100.0,"Bet $48.31 Over @ draftkings, $51.69 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.8623151833333333,2.3623151833333336,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
P.J. Washington,player_threes,1.5,124,draftkings,0.4464285714285715,-110,bovada,0.5238095238095238,0.9702380952380953,3.0674846625766694,True,46.01,53.99,103.06,103.07,3.06,100.0,"Bet $46.01 Over @ draftkings, $53.99 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.3456485166666667,1.7956485166666667,1.7956485166666667,False,,2025-12-15 23:10:45 ET
Kris Dunn,player_threes,0.5,-166,draftkings,0.6240601503759399,185,bovada,0.3508771929824561,0.974937343358396,2.570694087403602,True,64.01,35.99,102.57,102.57,2.57,100.0,"Bet $64.01 Over @ draftkings, $35.99 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Cooper Flagg,player_rebounds,5.5,-160,bovada,0.6153846153846154,178,fanduel,0.3597122302158273,0.9750968456004427,2.553916004540291,True,63.11,36.89,102.55,102.55,2.55,100.0,"Bet $63.11 Over @ bovada, $36.89 Under @ fanduel",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.7956485166666667,0.07898184999999999,1.7956485166666667,False,,2025-12-15 23:10:45 ET
Jaylen Wells,player_points,13.5,125,bovada,0.4444444444444444,-115,draftkings,0.5348837209302325,0.9793281653746769,2.110817941952514,True,45.38,54.62,102.1,102.12,2.11,100.0,"Bet $45.38 Over @ bovada, $54.62 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.36231518333333335,0.9123151833333334,0.9123151833333334,False,,2025-12-15 23:10:45 ET
Jock Landale,player_points,9.5,103,williamhill_us,0.4926108374384237,105,bovada,0.4878048780487805,0.9804157154872042,1.9975490196078471,True,50.25,49.75,102.01,101.99,1.99,100.0,"Bet $50.25 Over @ williamhill_us, $49.75 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.31231518333333336,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Cameron Johnson,player_threes,0.5,-106,fanduel,0.5145631067961165,114,draftkings,0.4672897196261682,0.9818528264222848,1.8482580168191376,True,52.41,47.59,101.85,101.84,1.84,100.0,"Bet $52.41 Over @ fanduel, $47.59 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.7623151833333334,0.8623151833333333,0.8623151833333333,False,,2025-12-15 23:10:45 ET
Kawhi Leonard,player_rebounds,5.5,-136,williamhill_us,0.576271186440678,145,bovada,0.40816326530612246,0.9844344517468004,1.5811665495432115,True,58.54,41.46,101.58,101.58,1.58,100.0,"Bet $58.54 Over @ williamhill_us, $41.46 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.31231518333333336,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
Cooper Flagg,player_rebounds,6.5,160,draftkings,0.3846153846153847,-150,bovada,0.6,0.9846153846153847,1.5625,True,39.06,60.94,101.56,101.57,1.56,100.0,"Bet $39.06 Over @ draftkings, $60.94 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.3456485166666667,1.7956485166666667,1.7956485166666667,False,,2025-12-15 23:10:45 ET
Jock Landale,player_points,8.5,-138,fanduel,0.5798319327731093,145,bovada,0.40816326530612246,0.9879951980792318,1.2150668286755817,True,58.69,41.31,101.22,101.21,1.21,100.0,"Bet $58.69 Over @ fanduel, $41.31 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.09564851666666667,0.36231518333333335,0.36231518333333335,False,,2025-12-15 23:10:45 ET
James Harden,player_rebounds,4.5,-125,draftkings,0.5555555555555556,130,bovada,0.43478260869565216,0.9903381642512077,0.9756097560975618,True,56.1,43.9,100.98,100.97,0.97,100.0,"Bet $56.10 Over @ draftkings, $43.90 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.9123151833333334,0.36231518333333335,0.9123151833333334,False,,2025-12-15 23:10:45 ET
P.J. Washington,player_rebounds,6.5,-110,fanatics,0.5238095238095237,114,fanduel,0.4672897196261682,0.991099243435692,0.8980691513246652,True,52.85,47.15,100.9,100.9,0.9,100.0,"Bet $52.85 Over @ fanatics, $47.15 Under @ fanduel",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,5,12.295648516666667,0.07898184999999999,12.295648516666667,True,fanatics,2025-12-15 23:10:45 ET
Alperen Sengun,player_rebounds,7.5,-121,williamhill_us,0.5475113122171946,125,bovada,0.4444444444444444,0.991955756661639,0.8109477952356725,True,55.2,44.8,100.82,100.8,0.8,100.0,"Bet $55.20 Over @ williamhill_us, $44.80 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.045648516666666666,2.3623151833333336,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Reed Sheppard,player_steals,1.5,180,bovada,0.3571428571428571,-175,draftkings,0.6363636363636364,0.9935064935064934,0.6535947712418277,True,35.95,64.05,100.66,100.65,0.65,100.0,"Bet $35.95 Over @ bovada, $64.05 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,2.3623151833333336,0.8623151833333333,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
Nikola Jokic,player_points,26.5,-132,fanduel,0.5689655172413794,135,bovada,0.425531914893617,0.9944974321349964,0.5533013648100216,True,57.21,42.79,100.55,100.56,0.55,100.0,"Bet $57.21 Over @ fanduel, $42.79 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.7623151833333334,2.3623151833333336,2.3623151833333336,True,bovada,2025-12-15 23:10:45 ET
