player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Jamal Murray,player_threes,2.5,240,fanduel,0.29411764705882354,10:19:17 PM ET,155,bovada,0.39215686274509803,10:24:49 PM ET,0.6862745098039216,45.71428571428571,True,42.86,57.14,145.72,145.71,45.71,100.0,"Bet $42.86 Over @ fanduel, $57.14 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,6.542690483333333,1.00935715,6.542690483333333,True,fanduel,2025-12-23 22:25:49 ET
Donte DiVincenzo,player_threes,2.5,180,draftkings,0.3571428571428572,10:19:23 PM ET,185,bovada,0.3508771929824561,10:24:43 PM ET,0.7080200501253133,41.23893805309733,True,50.44,49.56,141.23,141.25,41.23,100.0,"Bet $50.44 Over @ draftkings, $49.56 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,3,6.442690483333333,1.1093571500000001,6.442690483333333,True,draftkings,2025-12-23 22:25:49 ET
Naji Marshall,player_rebounds,3.5,154,fanduel,0.39370078740157477,10:19:17 PM ET,190,bovada,0.3448275862068966,10:24:49 PM ET,0.7385283736084713,35.40441176470588,True,53.31,46.69,135.41,135.4,35.4,100.0,"Bet $53.31 Over @ fanduel, $46.69 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,6.542690483333333,1.00935715,6.542690483333333,True,fanduel,2025-12-23 22:25:49 ET
Royce O'Neale,player_threes,4.5,156,williamhill_us,0.390625,10:25:07 PM ET,178,fanduel,0.3597122302158273,10:25:08 PM ET,0.7503372302158273,33.27340823970037,True,52.06,47.94,133.27,133.27,33.27,100.0,"Bet $52.06 Over @ williamhill_us, $47.94 Under @ fanduel",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,2,0.70935715,0.6926904833333333,0.70935715,False,,2025-12-23 22:25:49 ET
Julius Randle,player_rebounds,5.5,141,williamhill_us,0.41493775933609955,10:18:35 PM ET,175,bovada,0.36363636363636365,10:24:43 PM ET,0.7785741229724632,28.43992248062015,True,53.29,46.71,128.43,128.45,28.43,100.0,"Bet $53.29 Over @ williamhill_us, $46.71 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,3,7.242690483333333,1.1093571500000001,7.242690483333333,True,williamhill_us,2025-12-23 22:25:49 ET
Marcus Smart,player_threes,2.5,150,bovada,0.4000000000000001,10:25:34 PM ET,154,fanduel,0.3937007874015748,10:25:08 PM ET,0.7937007874015749,25.992063492063465,True,50.4,49.6,126.0,125.98,25.98,100.0,"Bet $50.40 Over @ bovada, $49.60 Under @ fanduel",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,3,0.25935715,0.6926904833333333,0.6926904833333333,False,,2025-12-23 22:25:49 ET
Isaiah Hartenstein,player_points,6.5,124,fanduel,0.4464285714285714,10:25:46 PM ET,185,bovada,0.3508771929824561,10:25:44 PM ET,0.7973057644110275,25.422396856581543,True,55.99,44.01,125.42,125.43,25.42,100.0,"Bet $55.99 Over @ fanduel, $44.01 Under @ bovada",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,2,0.05935715,0.09269048333333334,0.09269048333333334,False,,2025-12-23 22:25:49 ET
DeMar DeRozan,player_assists,4.5,190,bovada,0.34482758620689663,10:25:46 PM ET,109,williamhill_us,0.4784688995215311,10:24:49 PM ET,0.8232964857284277,21.462925851703396,True,41.88,58.12,121.45,121.47,21.45,100.0,"Bet $41.88 Over @ bovada, $58.12 Under @ williamhill_us",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,0.05935715,1.00935715,1.00935715,False,,2025-12-23 22:25:49 ET
Nikola Jokic,player_assists,13.5,110,draftkings,0.4761904761904761,10:12:45 PM ET,182,fanduel,0.3546099290780142,10:19:17 PM ET,0.8308004052684903,20.365853658536604,True,57.32,42.68,120.37,120.36,20.36,100.0,"Bet $57.32 Over @ draftkings, $42.68 Under @ fanduel",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,13.076023816666666,6.542690483333333,13.076023816666666,True,"draftkings, fanduel",2025-12-23 22:25:49 ET
Jalen Duren,player_rebounds,12.5,180,bovada,0.3571428571428571,10:25:46 PM ET,110,draftkings,0.47619047619047616,10:24:50 PM ET,0.8333333333333333,20.000000000000018,True,42.86,57.14,120.01,119.99,19.99,100.0,"Bet $42.86 Over @ bovada, $57.14 Under @ draftkings",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,0.05935715,0.9926904833333333,0.9926904833333333,False,,2025-12-23 22:25:49 ET
