player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Simone Fontecchio,player_threes,1.5,133,williamhill_us,0.4291845493562232,06:45:21 PM ET,185,bovada,0.3508771929824561,06:43:13 PM ET,0.7800617423386793,28.1949806949807,True,55.02,44.98,128.2,128.19,28.19,100.0,"Bet $55.02 Over @ williamhill_us, $44.98 Under @ bovada",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,2,0.4560752833333333,2.5894086166666668,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Davion Mitchell,player_rebounds,1.5,125,williamhill_us,0.4444444444444444,06:45:21 PM ET,185,bovada,0.3508771929824561,06:43:13 PM ET,0.7953216374269005,25.735294117647058,True,55.88,44.12,125.73,125.74,25.73,100.0,"Bet $55.88 Over @ williamhill_us, $44.12 Under @ bovada",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,3,0.4560752833333333,2.5894086166666668,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Davion Mitchell,player_assists,8.5,180,bovada,0.35714285714285715,06:43:13 PM ET,120,fanatics,0.45454545454545453,06:44:16 PM ET,0.8116883116883117,23.2,True,44.0,56.0,123.2,123.2,23.2,100.0,"Bet $44.00 Over @ bovada, $56.00 Under @ fanatics",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,4,2.5894086166666668,1.5394086166666667,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Karl-Anthony Towns,player_threes,1.5,180,draftkings,0.35714285714285715,06:45:33 PM ET,120,bovada,0.45454545454545453,06:43:13 PM ET,0.8116883116883117,23.2,True,44.0,56.0,123.2,123.2,23.2,100.0,"Bet $44.00 Over @ draftkings, $56.00 Under @ bovada",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,4,0.25607528333333335,2.5894086166666668,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Jalen Brunson,player_threes,3.5,200,bovada,0.3333333333333333,06:43:13 PM ET,108,williamhill_us,0.4807692307692308,06:45:21 PM ET,0.8141025641025641,22.83464566929134,True,40.94,59.06,122.82,122.84,22.82,100.0,"Bet $40.94 Over @ bovada, $59.06 Under @ williamhill_us",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,4,2.5894086166666668,0.4560752833333333,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Josh Hart,player_rebounds,9.5,185,bovada,0.3508771929824561,06:43:13 PM ET,113,williamhill_us,0.4694835680751174,06:45:21 PM ET,0.8203607610575735,21.897590361445786,True,42.77,57.23,121.89,121.9,21.89,100.0,"Bet $42.77 Over @ bovada, $57.23 Under @ williamhill_us",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,4,2.5894086166666668,0.4560752833333333,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Jalen Brunson,player_points,32.5,215,bovada,0.31746031746031744,06:43:13 PM ET,-108,fanduel,0.5192307692307693,06:44:58 PM ET,0.8366910866910867,19.518423932871222,True,37.94,62.06,119.51,119.52,19.51,100.0,"Bet $37.94 Over @ bovada, $62.06 Under @ fanduel",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,2,2.5894086166666668,0.8394086166666667,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Bam Adebayo,player_threes,0.5,-105,draftkings,0.5121951219512195,06:45:33 PM ET,200,bovada,0.3333333333333333,06:43:13 PM ET,0.8455284552845528,18.26923076923077,True,60.58,39.42,118.28,118.26,18.26,100.0,"Bet $60.58 Over @ draftkings, $39.42 Under @ bovada",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,3,0.25607528333333335,2.5894086166666668,2.5894086166666668,True,bovada,2025-12-21 18:45:48 ET
Terance Mann,player_assists,3.5,120,bovada,0.45454545454545453,06:41:56 PM ET,152,fanduel,0.3968253968253968,06:45:01 PM ET,0.8513708513708513,17.45762711864407,True,53.39,46.61,117.46,117.46,17.46,100.0,"Bet $53.39 Over @ bovada, $46.61 Under @ fanduel",Toronto Raptors @ Brooklyn Nets,2025-12-21T23:12:00Z,True,2,3.87274195,0.7894086166666666,3.87274195,True,bovada,2025-12-21 18:45:48 ET
Noah Clowney,player_threes,1.5,100,fanatics,0.5,06:44:11 PM ET,180,bovada,0.35714285714285715,06:41:56 PM ET,0.8571428571428572,16.66666666666665,True,58.33,41.67,116.66,116.68,16.66,100.0,"Bet $58.33 Over @ fanatics, $41.67 Under @ bovada",Toronto Raptors @ Brooklyn Nets,2025-12-21T23:12:00Z,True,5,1.6227419500000002,3.87274195,3.87274195,True,bovada,2025-12-21 18:45:48 ET
