player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Nicolas Claxton,player_rebounds,6.5,116,fanduel,0.46296296296296297,07:33:59 PM ET,200,bovada,0.3333333333333333,07:33:50 PM ET,0.7962962962962963,25.581395348837212,True,58.14,41.86,125.58,125.58,25.58,100.0,"Bet $58.14 Over @ fanduel, $41.86 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,2,1.8395071166666668,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Tre Mann,player_assists,1.5,120,draftkings,0.45454545454545453,07:35:46 PM ET,180,bovada,0.35714285714285715,07:34:19 PM ET,0.8116883116883117,23.2,True,56.0,44.0,123.2,123.2,23.2,100.0,"Bet $56.00 Over @ draftkings, $44.00 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,0.05617378333333333,1.5061737833333335,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Joel Embiid,player_rebounds,8.5,185,bovada,0.3508771929824562,07:33:50 PM ET,114,draftkings,0.4672897196261682,07:35:41 PM ET,0.8181669126086244,22.22444889779558,True,42.89,57.11,122.24,122.22,22.22,100.0,"Bet $42.89 Over @ bovada, $57.11 Under @ draftkings",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,2,1.9895071166666667,0.13950711666666665,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Terance Mann,player_assists,2.5,120,draftkings,0.4545454545454545,07:35:41 PM ET,175,bovada,0.36363636363636365,07:33:50 PM ET,0.8181818181818181,22.222222222222232,True,55.56,44.44,122.23,122.21,22.21,100.0,"Bet $55.56 Over @ draftkings, $44.44 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,4,0.13950711666666665,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Miles Bridges,player_assists,4.5,200,bovada,0.33333333333333326,07:34:19 PM ET,-102,fanduel,0.504950495049505,07:34:38 PM ET,0.8382838283828382,19.291338582677177,True,39.76,60.24,119.28,119.3,19.28,100.0,"Bet $39.76 Over @ bovada, $60.24 Under @ fanduel",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,1.5061737833333335,1.1895071166666669,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Kyshawn George,player_threes,1.5,-102,fanduel,0.504950495049505,07:34:38 PM ET,200,bovada,0.3333333333333333,07:34:19 PM ET,0.8382838283828382,19.291338582677177,True,60.24,39.76,119.3,119.28,19.28,100.0,"Bet $60.24 Over @ fanduel, $39.76 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,1.1895071166666669,1.5061737833333335,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Tre Johnson,player_points,13.5,190,bovada,0.3448275862068966,07:34:19 PM ET,100,draftkings,0.5,07:35:46 PM ET,0.8448275862068966,18.36734693877551,True,40.82,59.18,118.38,118.36,18.36,100.0,"Bet $40.82 Over @ bovada, $59.18 Under @ draftkings",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,1.5061737833333335,0.05617378333333333,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Terance Mann,player_points,5.5,-118,fanduel,0.5412844036697247,07:33:59 PM ET,215,bovada,0.31746031746031744,07:33:50 PM ET,0.8587447211300422,16.449041885704595,True,63.03,36.97,116.45,116.46,16.45,100.0,"Bet $63.03 Over @ fanduel, $36.97 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,1.8395071166666668,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Michael Porter Jr,player_assists,2.5,124,draftkings,0.44642857142857145,07:35:41 PM ET,140,bovada,0.4166666666666667,07:33:50 PM ET,0.8630952380952381,15.862068965517228,True,51.72,48.28,115.85,115.87,15.85,100.0,"Bet $51.72 Over @ draftkings, $48.28 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,0.13950711666666665,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Noah Clowney,player_threes,1.5,105,fanatics,0.4878048780487805,07:35:21 PM ET,165,bovada,0.37735849056603776,07:33:50 PM ET,0.8651633686148182,15.585106382978719,True,56.38,43.62,115.58,115.59,15.58,100.0,"Bet $56.38 Over @ fanatics, $43.62 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,5,0.47284044999999997,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Nicolas Claxton,player_points,10.5,-115,draftkings,0.5348837209302326,07:35:41 PM ET,200,bovada,0.3333333333333333,07:33:50 PM ET,0.8682170542635659,15.178571428571441,True,61.61,38.39,115.18,115.17,15.17,100.0,"Bet $61.61 Over @ draftkings, $38.39 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,0.13950711666666665,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Kevin Love,player_assists,1.5,128,williamhill_us,0.43859649122807015,07:33:54 PM ET,130,betmgm,0.43478260869565216,07:34:50 PM ET,0.8733790999237223,14.49781659388647,True,50.22,49.78,114.5,114.49,14.49,100.0,"Bet $50.22 Over @ williamhill_us, $49.78 Under @ betmgm",Memphis Grizzlies @ Utah Jazz,2025-12-24T02:10:00Z,False,3,1.92284045,0.9895071166666667,1.92284045,False,,2025-12-23 19:35:49 ET
Kon Knueppel,player_assists,3.5,123,williamhill_us,0.4484304932735426,07:34:10 PM ET,135,bovada,0.425531914893617,07:34:19 PM ET,0.8739624081671596,14.421397379912658,True,51.31,48.69,114.42,114.42,14.42,100.0,"Bet $51.31 Over @ williamhill_us, $48.69 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,2,1.6561737833333334,1.5061737833333335,1.6561737833333334,False,,2025-12-23 19:35:49 ET
Tyrese Maxey,player_threes,2.5,100,fanduel,0.5,07:33:59 PM ET,165,bovada,0.37735849056603776,07:33:50 PM ET,0.8773584905660378,13.978494623655902,True,56.99,43.01,113.98,113.98,13.98,100.0,"Bet $56.99 Over @ fanduel, $43.01 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,1.8395071166666668,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
C.J. McCollum,player_assists,2.5,-114,fanduel,0.5327102803738317,07:34:38 PM ET,190,bovada,0.3448275862068966,07:34:19 PM ET,0.8775378665807283,13.955196474476693,True,60.71,39.29,113.96,113.94,13.94,100.0,"Bet $60.71 Over @ fanduel, $39.29 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,1.1895071166666669,1.5061737833333335,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Tre Mann,player_threes,0.5,-114,fanduel,0.5327102803738317,07:34:38 PM ET,190,bovada,0.3448275862068966,07:34:19 PM ET,0.8775378665807283,13.955196474476693,True,60.71,39.29,113.96,113.94,13.94,100.0,"Bet $60.71 Over @ fanduel, $39.29 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,1.1895071166666669,1.5061737833333335,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Alex Sarr,player_assists,2.5,127,williamhill_us,0.44052863436123346,07:34:10 PM ET,125,bovada,0.4444444444444444,07:34:19 PM ET,0.8849730788056779,12.997787610619472,True,49.78,50.22,113.0,113.0,13.0,100.0,"Bet $49.78 Over @ williamhill_us, $50.22 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,1.6561737833333334,1.5061737833333335,1.6561737833333334,False,,2025-12-23 19:35:49 ET
Tre Johnson,player_threes,2.5,210,bovada,0.32258064516129037,07:34:19 PM ET,-129,williamhill_us,0.5633187772925764,07:34:10 PM ET,0.8858994224538668,12.879631101923984,True,36.41,63.59,112.87,112.88,12.87,100.0,"Bet $36.41 Over @ bovada, $63.59 Under @ williamhill_us",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,1.5061737833333335,1.6561737833333334,1.6561737833333334,False,,2025-12-23 19:35:49 ET
Miles Bridges,player_threes,1.5,104,fanduel,0.4901960784313725,07:34:38 PM ET,150,bovada,0.4,07:34:19 PM ET,0.8901960784313725,12.334801762114544,True,55.07,44.93,112.34,112.32,12.33,100.0,"Bet $55.07 Over @ fanduel, $44.93 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,1.1895071166666669,1.5061737833333335,1.5061737833333335,False,,2025-12-23 19:35:49 ET
Noah Clowney,player_rebounds,3.5,119,williamhill_us,0.45662100456620996,07:34:09 PM ET,130,bovada,0.43478260869565216,07:33:50 PM ET,0.8914036132618621,12.182628062360813,True,51.22,48.78,112.17,112.19,12.17,100.0,"Bet $51.22 Over @ williamhill_us, $48.78 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,1.67284045,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Tyrese Maxey,player_rebounds,3.5,118,williamhill_us,0.4587155963302753,07:34:09 PM ET,130,bovada,0.43478260869565216,07:33:50 PM ET,0.8934982050259275,11.919642857142843,True,51.34,48.66,111.92,111.92,11.92,100.0,"Bet $51.34 Over @ williamhill_us, $48.66 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,3,1.67284045,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Egor Demin,player_assists,2.5,-122,fanduel,0.5495495495495496,07:33:59 PM ET,190,bovada,0.3448275862068966,07:33:50 PM ET,0.8943771357564462,11.8096561306009,True,61.44,38.56,111.8,111.82,11.8,100.0,"Bet $61.44 Over @ fanduel, $38.56 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,5,1.8395071166666668,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Terance Mann,player_points_rebounds_assists,12.5,-105,draftkings,0.5121951219512195,07:35:41 PM ET,160,bovada,0.38461538461538464,07:33:50 PM ET,0.8968105065666041,11.506276150627626,True,57.11,42.89,111.5,111.51,11.5,100.0,"Bet $57.11 Over @ draftkings, $42.89 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,2,0.13950711666666665,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Nicolas Claxton,player_points,11.5,-102,fanduel,0.504950495049505,07:33:59 PM ET,145,bovada,0.40816326530612246,07:33:50 PM ET,0.9131137603556274,9.515379508740862,True,55.3,44.7,109.52,109.52,9.52,100.0,"Bet $55.30 Over @ fanduel, $44.70 Under @ bovada",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,2,1.8395071166666668,1.9895071166666667,1.9895071166666667,False,,2025-12-23 19:35:49 ET
Khris Middleton,player_points,6.5,-130,draftkings,0.5652173913043478,07:35:46 PM ET,185,bovada,0.3508771929824561,07:34:19 PM ET,0.9160945842868039,9.15903413821817,True,61.7,38.3,109.16,109.16,9.16,100.0,"Bet $61.70 Over @ draftkings, $38.30 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,4,0.05617378333333333,1.5061737833333335,1.5061737833333335,False,,2025-12-23 19:35:49 ET
