player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Wendell Carter Jr,player_threes,0.5,360,fanduel,0.2173913043478261,11:45:09 PM ET,200,bovada,0.3333333333333333,11:43:55 PM ET,0.5507246376811594,81.57894736842107,True,39.47,60.53,181.56,181.59,81.56,100.0,"Bet $39.47 Over @ fanduel, $60.53 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.6810392000000001,1.9143725333333335,1.9143725333333335,False,,2025-12-23 23:45:49 ET
Kris Murray,player_threes,0.5,290,fanduel,0.25641025641025633,11:45:09 PM ET,155,bovada,0.39215686274509803,11:43:55 PM ET,0.6485671191553544,54.18604651162793,True,39.53,60.47,154.17,154.2,54.17,100.0,"Bet $39.53 Over @ fanduel, $60.47 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.6810392000000001,1.9143725333333335,1.9143725333333335,False,,2025-12-23 23:45:49 ET
Jase Richardson,player_threes,0.5,194,fanduel,0.34013605442176864,11:45:09 PM ET,215,bovada,0.31746031746031744,11:43:55 PM ET,0.6575963718820861,52.06896551724141,True,51.72,48.28,152.06,152.08,52.06,100.0,"Bet $51.72 Over @ fanduel, $48.28 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,3,0.6810392000000001,1.9143725333333335,1.9143725333333335,False,,2025-12-23 23:45:49 ET
Tari Eason,player_threes,0.5,135,draftkings,0.42553191489361697,11:44:57 PM ET,190,bovada,0.3448275862068966,11:44:35 PM ET,0.7703595011005135,29.809523809523817,True,55.24,44.76,129.81,129.8,29.8,100.0,"Bet $55.24 Over @ draftkings, $44.76 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,0.8810392,1.2477058666666667,1.2477058666666667,False,,2025-12-23 23:45:49 ET
Steven Adams,player_rebounds,5.5,124,draftkings,0.44642857142857145,11:44:57 PM ET,205,bovada,0.32786885245901637,11:44:35 PM ET,0.7742974238875878,29.149338374291123,True,57.66,42.34,129.16,129.14,29.14,100.0,"Bet $57.66 Over @ draftkings, $42.34 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,0.8810392,1.2477058666666667,1.2477058666666667,False,,2025-12-23 23:45:49 ET
Paolo Banchero,player_rebounds,7.5,136,fanduel,0.423728813559322,11:45:09 PM ET,165,bovada,0.37735849056603776,11:43:55 PM ET,0.8010873041253598,24.830339321357275,True,52.89,47.11,124.82,124.84,24.82,100.0,"Bet $52.89 Over @ fanduel, $47.11 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,4,0.6810392000000001,1.9143725333333335,1.9143725333333335,False,,2025-12-23 23:45:49 ET
Donovan Clingan,player_points,8.5,120,draftkings,0.45454545454545453,11:45:36 PM ET,180,bovada,0.35714285714285715,11:43:55 PM ET,0.8116883116883117,23.2,True,56.0,44.0,123.2,123.2,23.2,100.0,"Bet $56.00 Over @ draftkings, $44.00 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,3,0.2310392,1.9143725333333335,1.9143725333333335,False,,2025-12-23 23:45:49 ET
Jabari Smith Jr,player_points,17.5,205,bovada,0.3278688524590163,11:44:35 PM ET,-104,fanduel,0.5098039215686274,11:45:15 PM ET,0.8376727740276437,19.37835763622411,True,39.14,60.86,119.38,119.38,19.38,100.0,"Bet $39.14 Over @ bovada, $60.86 Under @ fanduel",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,1.2477058666666667,0.5810392,1.2477058666666667,False,,2025-12-23 23:45:49 ET
Kris Murray,player_points,9.5,155,bovada,0.39215686274509803,11:43:55 PM ET,124,fanduel,0.44642857142857145,11:45:09 PM ET,0.8385854341736695,19.248434237995827,True,46.76,53.24,119.24,119.26,19.24,100.0,"Bet $46.76 Over @ bovada, $53.24 Under @ fanduel",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,1.9143725333333335,0.6810392000000001,1.9143725333333335,False,,2025-12-23 23:45:49 ET
Jalen Duren,player_rebounds,9.5,110,fanduel,0.47619047619047616,11:45:40 PM ET,175,bovada,0.36363636363636365,11:42:35 PM ET,0.8398268398268398,19.072164948453608,True,56.7,43.3,119.07,119.07,19.07,100.0,"Bet $56.70 Over @ fanduel, $43.30 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,0.16437253333333332,3.2477058666666663,3.2477058666666663,True,bovada,2025-12-23 23:45:49 ET
