player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Isaiah Hartenstein,player_points_rebounds_assists,20.5,120,bovada,0.4545454545454545,-103,betonlineag,0.5073891625615764,0.9619346171070309,3.9571694599627616,True,47.25,52.75,103.95,103.96,3.95,100.0,"Bet $47.25 Over @ bovada, $52.75 Under @ betonlineag",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,4
Jalen Williams,player_assists,5.5,106,draftkings,0.4854368932038835,102,betrivers,0.49504950495049505,0.9804863981543785,1.9901960784313832,True,49.51,50.49,101.99,101.99,1.99,100.0,"Bet $49.51 Over @ draftkings, $50.49 Under @ betrivers",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,6
Tristan da Silva,player_points,10.5,145,bovada,0.40816326530612246,-135,betonlineag,0.574468085106383,0.9826313504125055,1.7675651789659685,True,41.54,58.46,101.77,101.76,1.76,100.0,"Bet $41.54 Over @ bovada, $58.46 Under @ betonlineag",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,2
De'Aaron Fox,player_rebounds,3.5,121,draftkings,0.4524886877828055,-113,betrivers,0.5305164319248826,0.9830051197076881,1.7288699673675634,True,46.03,53.97,101.73,101.73,1.73,100.0,"Bet $46.03 Over @ draftkings, $53.97 Under @ betrivers",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,6
Julian Champagnie,player_points,8.5,120,bovada,0.4545454545454546,-114,betonlineag,0.5327102803738317,0.9872557349192863,1.2908777969018903,True,46.04,53.96,101.29,101.29,1.29,100.0,"Bet $46.04 Over @ bovada, $53.96 Under @ betonlineag",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,4
Dylan Harper,player_assists,2.5,-154,fanduel,0.6062992125984252,160,bovada,0.38461538461538464,0.9909145972138098,0.916870415647919,True,61.19,38.81,100.92,100.91,0.91,100.0,"Bet $61.19 Over @ fanduel, $38.81 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,5
Ajay Mitchell,player_assists,2.5,-135,betonlineag,0.574468085106383,140,bovada,0.4166666666666667,0.9911347517730498,0.8944543828264706,True,57.96,42.04,100.89,100.9,0.89,100.0,"Bet $57.96 Over @ betonlineag, $42.04 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,6
Victor Wembanyama,player_rebounds,9.5,130,bovada,0.4347826086956522,-127,betrivers,0.5594713656387665,0.9942539743344188,0.57792332883837,True,43.73,56.27,100.58,100.58,0.58,100.0,"Bet $43.73 Over @ bovada, $56.27 Under @ betrivers",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,3
Jalen Brunson,player_points,28.5,-113,betrivers,0.5305164319248827,115,bovada,0.46511627906976744,0.9956327109946501,0.43864458822238106,True,53.28,46.72,100.43,100.45,0.43,100.0,"Bet $53.28 Over @ betrivers, $46.72 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,2
Josh Hart,player_assists,5.5,124,fanduel,0.4464285714285715,-122,betrivers,0.5495495495495496,0.9959781209781211,0.4038119851397015,True,44.82,55.18,100.4,100.41,0.4,100.0,"Bet $44.82 Over @ fanduel, $55.18 Under @ betrivers",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,5
Anthony Black,player_points_rebounds_assists,23.5,-114,betonlineag,0.5327102803738317,115,bovada,0.46511627906976744,0.9978265594435991,0.2178174689610124,True,53.39,46.61,100.22,100.21,0.21,100.0,"Bet $53.39 Over @ betonlineag, $46.61 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:30:00Z,2
