player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Mikal Bridges,player_threes,1.5,150,williamhill_us,0.4000000000000001,130,bovada,0.43478260869565216,0.8347826086956522,19.79166666666665,True,47.92,52.08,119.8,119.78,19.78,100.0,"Bet $47.92 Over @ williamhill_us, $52.08 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,2.5912092833333333,0.65787595,2.5912092833333333,True,williamhill_us,2025-12-16 21:30:49 ET
Harrison Barnes,player_threes,1.5,182,fanduel,0.35460992907801425,105,bovada,0.4878048780487805,0.8424148071267947,18.706365503080068,True,42.09,57.91,118.69,118.72,18.69,100.0,"Bet $42.09 Over @ fanduel, $57.91 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,0.80787595,0.65787595,0.80787595,False,,2025-12-16 21:30:49 ET
Mikal Bridges,player_points,13.5,-104,fanduel,0.5098039215686274,170,bovada,0.37037037037037035,0.8801742919389978,13.613861386138627,True,57.92,42.08,113.61,113.62,13.61,100.0,"Bet $57.92 Over @ fanduel, $42.08 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.80787595,0.65787595,0.80787595,False,,2025-12-16 21:30:49 ET
Harrison Barnes,player_points,12.5,190,bovada,0.3448275862068966,-116,williamhill_us,0.5370370370370371,0.8818646232439337,13.396089790007238,True,39.1,60.9,113.39,113.4,13.39,100.0,"Bet $39.10 Over @ bovada, $60.90 Under @ williamhill_us",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.65787595,2.5912092833333333,2.5912092833333333,True,williamhill_us,2025-12-16 21:30:49 ET
Victor Wembanyama,player_points,16.5,-130,fanduel,0.5652173913043479,210,bovada,0.3225806451612903,0.8877980364656382,12.638230647709324,True,63.67,36.33,112.65,112.62,12.62,100.0,"Bet $63.67 Over @ fanduel, $36.33 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.80787595,0.65787595,0.80787595,False,,2025-12-16 21:30:49 ET
Stephon Castle,player_rebounds,6.5,210,bovada,0.32258064516129037,-130,fanduel,0.5652173913043478,0.8877980364656382,12.638230647709324,True,36.33,63.67,112.62,112.65,12.62,100.0,"Bet $36.33 Over @ bovada, $63.67 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.65787595,0.80787595,0.80787595,False,,2025-12-16 21:30:49 ET
Josh Hart,player_rebounds,9.5,165,bovada,0.37735849056603776,-108,fanduel,0.5192307692307693,0.896589259796807,11.53379198704978,True,42.09,57.91,111.54,111.53,11.53,100.0,"Bet $42.09 Over @ bovada, $57.91 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.65787595,0.80787595,0.80787595,False,,2025-12-16 21:30:49 ET
Devin Vassell,player_points,16.5,200,bovada,0.33333333333333337,-130,williamhill_us,0.5652173913043478,0.8985507246376812,11.290322580645151,True,37.1,62.9,111.3,111.28,11.28,100.0,"Bet $37.10 Over @ bovada, $62.90 Under @ williamhill_us",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.65787595,2.5912092833333333,2.5912092833333333,True,williamhill_us,2025-12-16 21:30:49 ET
Karl-Anthony Towns,player_points,18.5,-114,fanduel,0.5327102803738317,160,bovada,0.38461538461538464,0.9173256649892163,9.012539184952995,True,58.07,41.93,109.01,109.02,9.01,100.0,"Bet $58.07 Over @ fanduel, $41.93 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.80787595,0.65787595,0.80787595,False,,2025-12-16 21:30:49 ET
Luke Kornet,player_rebounds,5.5,115,bovada,0.46511627906976744,114,draftkings,0.4672897196261682,0.9324059986959357,7.249417249417256,True,49.88,50.12,107.24,107.26,7.24,100.0,"Bet $49.88 Over @ bovada, $50.12 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.65787595,0.05787595,0.65787595,False,,2025-12-16 21:30:49 ET
Victor Wembanyama,player_points,17.5,-125,draftkings,0.5555555555555556,165,bovada,0.37735849056603776,0.9329140461215933,7.191011235955047,True,59.55,40.45,107.19,107.19,7.19,100.0,"Bet $59.55 Over @ draftkings, $40.45 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.05787595,0.65787595,0.65787595,False,,2025-12-16 21:30:49 ET
Josh Hart,player_points,12.5,-102,fanduel,0.504950495049505,130,bovada,0.43478260869565216,0.9397331037451571,6.4131928538708305,True,53.73,46.27,106.41,106.42,6.41,100.0,"Bet $53.73 Over @ fanduel, $46.27 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,0.80787595,0.65787595,0.80787595,False,,2025-12-16 21:30:49 ET
De'Aaron Fox,player_points,18.5,-118,fanduel,0.5412844036697247,150,bovada,0.4,0.9412844036697248,6.237816764132553,True,57.5,42.5,106.23,106.25,6.23,100.0,"Bet $57.50 Over @ fanduel, $42.50 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.80787595,0.65787595,0.80787595,False,,2025-12-16 21:30:49 ET
Karl-Anthony Towns,player_points,19.5,-104,williamhill_us,0.5098039215686274,130,bovada,0.43478260869565216,0.9445865302642795,5.8664259927798,True,53.97,46.03,105.86,105.87,5.86,100.0,"Bet $53.97 Over @ williamhill_us, $46.03 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,2.5912092833333333,0.65787595,2.5912092833333333,True,williamhill_us,2025-12-16 21:30:49 ET
Mikal Bridges,player_points,14.5,-105,draftkings,0.5121951219512195,130,bovada,0.43478260869565216,0.9469777306468716,5.599104143337064,True,54.09,45.91,105.6,105.59,5.59,100.0,"Bet $54.09 Over @ draftkings, $45.91 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.05787595,0.65787595,0.65787595,False,,2025-12-16 21:30:49 ET
Stephon Castle,player_rebounds,4.5,-104,williamhill_us,0.5098039215686274,125,bovada,0.4444444444444444,0.9542483660130718,4.794520547945202,True,53.42,46.58,104.79,104.8,4.79,100.0,"Bet $53.42 Over @ williamhill_us, $46.58 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,2.5912092833333333,0.65787595,2.5912092833333333,True,williamhill_us,2025-12-16 21:30:49 ET
