player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Miles Bridges,player_assists,3.5,-120,betonlineag,0.5454545454545454,135,bovada,0.425531914893617,0.9709864603481624,2.98804780876496,True,56.18,43.82,103.0,102.98,2.98,100.0,"Bet $56.18 Over @ betonlineag, $43.82 Under @ bovada",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,2
Deni Avdija,player_assists,6.5,-135,betonlineag,0.574468085106383,145,bovada,0.40816326530612246,0.9826313504125055,1.7675651789659685,True,58.46,41.54,101.76,101.77,1.76,100.0,"Bet $58.46 Over @ betonlineag, $41.54 Under @ bovada",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,2
Santi Aldama,player_threes,1.5,200,betrivers,0.33333333333333337,-186,fanduel,0.6503496503496503,0.9836829836829837,1.6587677725118377,True,33.89,66.11,101.67,101.65,1.65,100.0,"Bet $33.89 Over @ betrivers, $66.11 Under @ fanduel",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,7
Brandon Miller,player_assists,3.5,138,betrivers,0.4201680672268907,-130,fanatics,0.5652173913043478,0.9853854585312385,1.4831294030404285,True,42.64,57.36,101.48,101.48,1.48,100.0,"Bet $42.64 Over @ betrivers, $57.36 Under @ fanatics",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,8
Miles Bridges,player_assists,4.5,125,betmgm,0.4444444444444444,-118,betrivers,0.5412844036697247,0.9857288481141692,1.4477766287487093,True,45.09,54.91,101.45,101.44,1.44,100.0,"Bet $45.09 Over @ betmgm, $54.91 Under @ betrivers",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,7
Shaedon Sharpe,player_threes,1.5,-165,betmgm,0.6226415094339622,175,bovada,0.36363636363636365,0.9862778730703259,1.3913043478260834,True,63.13,36.87,101.39,101.39,1.39,100.0,"Bet $63.13 Over @ betmgm, $36.87 Under @ bovada",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,2
Sion James,player_points,6.5,100,betmgm,0.5,105,bovada,0.4878048780487805,0.9878048780487805,1.2345679012345734,True,50.62,49.38,101.24,101.23,1.23,100.0,"Bet $50.62 Over @ betmgm, $49.38 Under @ bovada",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,2
Kenrich Williams,player_rebounds,3.5,-143,betonlineag,0.588477366255144,150,bovada,0.4,0.988477366255144,1.1656952539550458,True,59.53,40.47,101.16,101.18,1.16,100.0,"Bet $59.53 Over @ betonlineag, $40.47 Under @ bovada",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:10:00Z,2
Kentavious Caldwell-Pope,player_points,6.5,120,bovada,0.4545454545454545,-115,betmgm,0.5348837209302325,0.989429175475687,1.0683760683760868,True,45.94,54.06,101.07,101.07,1.07,100.0,"Bet $45.94 Over @ bovada, $54.06 Under @ betmgm",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,2
Jalen Williams,player_rebounds,5.5,120,betmgm,0.4545454545454545,-115,betrivers,0.5348837209302325,0.989429175475687,1.0683760683760868,True,45.94,54.06,101.07,101.07,1.07,100.0,"Bet $45.94 Over @ betmgm, $54.06 Under @ betrivers",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:10:00Z,8
Tidjane Salaun,player_rebounds,3.5,-115,fanatics,0.5348837209302324,120,betonlineag,0.45454545454545453,0.989429175475687,1.0683760683760868,True,54.06,45.94,101.07,101.07,1.07,100.0,"Bet $54.06 Over @ fanatics, $45.94 Under @ betonlineag",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,6
Santi Aldama,player_points,10.5,-120,betrivers,0.5454545454545454,125,bovada,0.4444444444444444,0.9898989898989898,1.0204081632653184,True,55.1,44.9,101.02,101.02,1.02,100.0,"Bet $55.10 Over @ betrivers, $44.90 Under @ bovada",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:10:00Z,2
Will Richard,player_points,7.5,-125,betmgm,0.5555555555555556,130,bovada,0.43478260869565216,0.9903381642512077,0.9756097560975618,True,56.1,43.9,100.98,100.97,0.97,100.0,"Bet $56.10 Over @ betmgm, $43.90 Under @ bovada",Golden State Warriors @ Chicago Bulls,2025-12-08T00:10:00Z,2
Jusuf Nurkic,player_assists,3.5,145,bovada,0.40816326530612246,-140,betmgm,0.5833333333333334,0.9914965986394558,0.8576329331046351,True,41.17,58.83,100.87,100.85,0.85,100.0,"Bet $41.17 Over @ bovada, $58.83 Under @ betmgm",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:10:00Z,7
Tidjane Salaun,player_rebounds,4.5,155,bovada,0.3921568627450981,-150,betmgm,0.6,0.9921568627450981,0.7905138339920903,True,39.53,60.47,100.8,100.78,0.78,100.0,"Bet $39.53 Over @ bovada, $60.47 Under @ betmgm",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:10:00Z,2
Aaron Wiggins,player_threes,2.5,170,bovada,0.37037037037037035,-165,betmgm,0.6226415094339622,0.9930118798043326,0.703729767769179,True,37.3,62.7,100.71,100.7,0.7,100.0,"Bet $37.30 Over @ bovada, $62.70 Under @ betmgm",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:10:00Z,2
