player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Cason Wallace,player_threes,1.5,160,betmgm,0.3846153846153847,165,draftkings,0.37735849056603776,0.7619738751814225,31.23809523809522,True,50.48,49.52,131.25,131.23,31.23,100.0,"Bet $50.48 Over @ betmgm, $49.52 Under @ draftkings",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,6
Dillon Brooks,player_rebounds,2.5,144,williamhill_us,0.40983606557377045,135,betmgm,0.425531914893617,0.8353679804673875,19.707724425887264,True,49.06,50.94,119.71,119.71,19.71,100.0,"Bet $49.06 Over @ williamhill_us, $50.94 Under @ betmgm",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,4
Shai Gilgeous-Alexander,player_assists,5.5,120,fanatics,0.45454545454545453,123,betrivers,0.4484304932735426,0.9029759478189971,10.744920993227991,True,50.34,49.66,110.75,110.74,10.74,100.0,"Bet $50.34 Over @ fanatics, $49.66 Under @ betrivers",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,4
Collin Gillespie,player_rebounds,3.5,110,fanatics,0.47619047619047616,125,betmgm,0.4444444444444444,0.9206349206349206,8.62068965517242,True,51.72,48.28,108.61,108.63,8.61,100.0,"Bet $51.72 Over @ fanatics, $48.28 Under @ betmgm",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,4
Grayson Allen,player_threes,3.5,109,betonlineag,0.47846889952153115,125,fanatics,0.4444444444444444,0.9229133439659756,8.35253456221199,True,51.84,48.16,108.35,108.36,8.35,100.0,"Bet $51.84 Over @ betonlineag, $48.16 Under @ fanatics",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,5
Shai Gilgeous-Alexander,player_rebounds,4.5,119,williamhill_us,0.45662100456621,105,betmgm,0.4878048780487805,0.9444258826149905,5.884433962264146,True,48.35,51.65,105.89,105.88,5.88,100.0,"Bet $48.35 Over @ williamhill_us, $51.65 Under @ betmgm",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,5
Luguentz Dort,player_threes,1.5,120,draftkings,0.4545454545454546,100,betmgm,0.5,0.9545454545454546,4.761904761904767,True,47.62,52.38,104.76,104.76,4.76,100.0,"Bet $47.62 Over @ draftkings, $52.38 Under @ betmgm",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,7
Chet Holmgren,player_blocks,1.5,180,draftkings,0.3571428571428571,-150,betmgm,0.6,0.9571428571428571,4.47761194029852,True,37.31,62.69,104.47,104.48,4.47,100.0,"Bet $37.31 Over @ draftkings, $62.69 Under @ betmgm",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,3
Royce O'Neale,player_assists,2.5,-110,williamhill_us,0.523809523809524,130,betrivers,0.43478260869565216,0.958592132505176,4.3196544276457916,True,54.64,45.36,104.31,104.33,4.31,100.0,"Bet $54.64 Over @ williamhill_us, $45.36 Under @ betrivers",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,7
Collin Gillespie,player_points,13.5,100,fanatics,0.49999999999999994,115,betrivers,0.46511627906976744,0.9651162790697674,3.6144578313253017,True,51.81,48.19,103.62,103.61,3.61,100.0,"Bet $51.81 Over @ fanatics, $48.19 Under @ betrivers",Phoenix Suns @ Oklahoma City Thunder,2025-12-11T00:42:00Z,4
