player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Jalen Brunson,player_assists,7.5,155,bovada,0.3921568627450981,118,fanduel,0.45871559633027525,0.8508724590753733,17.526427061310777,True,46.09,53.91,117.53,117.52,17.52,100.0,"Bet $46.09 Over @ bovada, $53.91 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.9530917333333334,1.0197584,1.0197584,False,,2025-12-16 20:50:46 ET
De'Aaron Fox,player_assists,4.5,102,fanduel,0.49504950495049505,170,bovada,0.37037037037037035,0.8654198753208654,15.550847457627114,True,57.2,42.8,115.54,115.56,15.54,100.0,"Bet $57.20 Over @ fanduel, $42.80 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,1.0197584,0.9530917333333334,1.0197584,False,,2025-12-16 20:50:46 ET
Harrison Barnes,player_threes,1.5,120,draftkings,0.45454545454545453,130,betrivers,0.43478260869565216,0.8893280632411067,12.444444444444457,True,51.11,48.89,112.44,112.45,12.44,100.0,"Bet $51.11 Over @ draftkings, $48.89 Under @ betrivers",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,8,0.18642506666666667,7.853091733333333,7.853091733333333,True,betrivers,2025-12-16 20:50:46 ET
OG Anunoby,player_points,20.5,165,bovada,0.37735849056603776,-105,draftkings,0.5121951219512195,0.8895536125172573,12.415933781686483,True,42.42,57.58,112.41,112.42,12.41,100.0,"Bet $42.42 Over @ bovada, $57.58 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.9530917333333334,0.18642506666666667,0.9530917333333334,False,,2025-12-16 20:50:46 ET
Stephon Castle,player_points,14.5,-120,draftkings,0.5454545454545454,185,bovada,0.3508771929824561,0.8963317384370015,11.565836298932396,True,60.85,39.15,111.56,111.58,11.56,100.0,"Bet $60.85 Over @ draftkings, $39.15 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.18642506666666667,0.9530917333333334,0.9530917333333334,False,,2025-12-16 20:50:46 ET
Karl-Anthony Towns,player_threes,2.5,150,bovada,0.4,100,draftkings,0.5,0.9,11.111111111111116,True,44.44,55.56,111.1,111.12,11.1,100.0,"Bet $44.44 Over @ bovada, $55.56 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.9530917333333334,0.18642506666666667,0.9530917333333334,False,,2025-12-16 20:50:46 ET
Devin Vassell,player_points,16.5,165,bovada,0.37735849056603776,-110,fanduel,0.5238095238095238,0.9011680143755616,10.967098703888322,True,41.87,58.13,110.96,110.98,10.96,100.0,"Bet $41.87 Over @ bovada, $58.13 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.9530917333333334,1.0197584,1.0197584,False,,2025-12-16 20:50:46 ET
Devin Vassell,player_threes,2.5,105,betmgm,0.48780487804878053,140,draftkings,0.4166666666666667,0.9044715447154472,10.561797752808989,True,53.93,46.07,110.56,110.57,10.56,100.0,"Bet $53.93 Over @ betmgm, $46.07 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,7.386425066666666,0.18642506666666667,7.386425066666666,True,betmgm,2025-12-16 20:50:46 ET
Josh Hart,player_rebounds,6.5,-130,draftkings,0.5652173913043478,190,bovada,0.3448275862068966,0.9100449775112444,9.8846787479407,True,62.11,37.89,109.89,109.88,9.88,100.0,"Bet $62.11 Over @ draftkings, $37.89 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.18642506666666667,0.9530917333333334,0.9530917333333334,False,,2025-12-16 20:50:46 ET
Stephon Castle,player_points,15.5,-102,fanduel,0.504950495049505,145,bovada,0.40816326530612246,0.9131137603556274,9.515379508740862,True,55.3,44.7,109.52,109.52,9.52,100.0,"Bet $55.30 Over @ fanduel, $44.70 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.0197584,0.9530917333333334,1.0197584,False,,2025-12-16 20:50:46 ET
