player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Donte DiVincenzo,player_rebounds,3.5,141,williamhill_us,0.4149377593360996,168,fanduel,0.373134328358209,0.7880720876943086,26.891944990176817,True,52.65,47.35,126.89,126.9,26.89,100.0,"Bet $52.65 Over @ williamhill_us, $47.35 Under @ fanduel",Los Angeles Clippers @ Minnesota Timberwolves,2025-12-07T01:11:00Z,2
Aaron Holiday,player_threes,2.5,134,williamhill_us,0.42735042735042733,160,draftkings,0.38461538461538464,0.811965811965812,23.15789473684211,True,52.63,47.37,123.15,123.16,23.15,100.0,"Bet $52.63 Over @ williamhill_us, $47.37 Under @ draftkings",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
Darius Garland,player_threes,1.5,280,draftkings,0.26315789473684215,-140,fanatics,0.5833333333333334,0.8464912280701755,18.134715025906733,True,31.09,68.91,118.14,118.13,18.13,100.0,"Bet $31.09 Over @ draftkings, $68.91 Under @ fanatics",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,3
John Collins,player_rebounds,3.5,148,fanduel,0.4032258064516129,125,williamhill_us,0.4444444444444444,0.8476702508960573,17.97040169133193,True,47.57,52.43,117.97,117.97,17.97,100.0,"Bet $47.57 Over @ fanduel, $52.43 Under @ williamhill_us",Los Angeles Clippers @ Minnesota Timberwolves,2025-12-07T01:11:00Z,2
Jaylon Tyson,player_rebounds,9.5,-120,draftkings,0.5454545454545454,220,fanduel,0.3125,0.8579545454545454,16.55629139072847,True,63.58,36.42,116.56,116.54,16.54,100.0,"Bet $63.58 Over @ draftkings, $36.42 Under @ fanduel",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,2
Donovan Mitchell,player_rebounds,1.5,130,draftkings,0.43478260869565216,135,fanatics,0.425531914893617,0.8603145235892692,16.236559139784944,True,50.54,49.46,116.24,116.23,16.23,100.0,"Bet $50.54 Over @ draftkings, $49.46 Under @ fanatics",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,3
Evan Mobley,player_assists,1.5,124,fanduel,0.4464285714285714,125,fanatics,0.4444444444444444,0.8908730158730158,12.249443207126953,True,50.11,49.89,112.25,112.25,12.25,100.0,"Bet $50.11 Over @ fanduel, $49.89 Under @ fanatics",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,2
Norman Powell,player_threes,1.5,155,fanatics,0.392156862745098,100,draftkings,0.5,0.892156862745098,12.08791208791209,True,43.96,56.04,112.1,112.08,12.08,100.0,"Bet $43.96 Over @ fanatics, $56.04 Under @ draftkings",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,3
Andrew Wiggins,player_rebounds,3.5,110,fanatics,0.4761904761904761,140,fanduel,0.4166666666666667,0.8928571428571428,12.00000000000001,True,53.33,46.67,111.99,112.01,11.99,100.0,"Bet $53.33 Over @ fanatics, $46.67 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,2
Zach LaVine,player_rebounds,5.5,125,fanatics,0.4444444444444444,118,fanduel,0.45871559633027525,0.9031600407747197,10.722347629796847,True,49.21,50.79,110.72,110.72,10.72,100.0,"Bet $49.21 Over @ fanatics, $50.79 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,3
Buddy Hield,player_threes,3.5,220,draftkings,0.3125,-150,fanatics,0.6,0.9125,9.589041095890405,True,34.25,65.75,109.6,109.58,9.58,100.0,"Bet $34.25 Over @ draftkings, $65.75 Under @ fanatics",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,3
DeMar DeRozan,player_assists,5.5,110,fanatics,0.47619047619047616,126,fanduel,0.4424778761061947,0.9186683522966709,8.853211009174311,True,51.83,48.17,108.84,108.86,8.84,100.0,"Bet $51.83 Over @ fanatics, $48.17 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,2
Zach LaVine,player_assists,1.5,130,fanatics,0.4347826086956521,102,fanduel,0.49504950495049505,0.9298321136461472,7.5462962962963065,True,46.76,53.24,107.55,107.54,7.54,100.0,"Bet $46.76 Over @ fanatics, $53.24 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,2
DeMar DeRozan,player_rebounds,3.5,125,fanatics,0.4444444444444444,100,draftkings,0.5,0.9444444444444444,5.882352941176472,True,47.06,52.94,105.88,105.88,5.88,100.0,"Bet $47.06 Over @ fanatics, $52.94 Under @ draftkings",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,3
Keegan Murray,player_rebounds,4.5,125,fanatics,0.4444444444444444,100,draftkings,0.5,0.9444444444444444,5.882352941176472,True,47.06,52.94,105.88,105.88,5.88,100.0,"Bet $47.06 Over @ fanatics, $52.94 Under @ draftkings",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,3
Russell Westbrook,player_assists,10.5,115,fanatics,0.46511627906976744,108,fanduel,0.4807692307692308,0.9458855098389982,5.721040189125293,True,49.17,50.83,105.72,105.73,5.72,100.0,"Bet $49.17 Over @ fanatics, $50.83 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,3
Jaden Ivey,player_points,11.5,100,fanatics,0.5,120,draftkings,0.45454545454545453,0.9545454545454546,4.761904761904767,True,52.38,47.62,104.76,104.76,4.76,100.0,"Bet $52.38 Over @ fanatics, $47.62 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,2
Norman Powell,player_rebounds,2.5,130,fanatics,0.4347826086956522,-112,fanduel,0.5283018867924528,0.963084495488105,3.833049403747868,True,45.14,54.86,103.82,103.84,3.82,100.0,"Bet $45.14 Over @ fanatics, $54.86 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,3
Cade Cunningham,player_assists,12.5,-115,fanatics,0.5348837209302326,130,draftkings,0.43478260869565216,0.9696663296258847,3.1282586027111536,True,55.16,44.84,103.13,103.13,3.13,100.0,"Bet $55.16 Over @ fanatics, $44.84 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,4
Quinten Post,player_rebounds,8.5,124,draftkings,0.4464285714285715,-112,fanduel,0.5283018867924528,0.9747304582210243,2.5924645696508763,True,45.8,54.2,102.59,102.59,2.59,100.0,"Bet $45.80 Over @ draftkings, $54.20 Under @ fanduel",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,2
Andrew Wiggins,player_assists,4.5,130,fanatics,0.4347826086956522,-118,fanduel,0.5412844036697247,0.976067012365377,2.4519820187985264,True,44.54,55.46,102.44,102.46,2.44,100.0,"Bet $44.54 Over @ fanatics, $55.46 Under @ fanduel",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,2
Donovan Mitchell,player_assists,3.5,-120,fanduel,0.5454545454545454,130,fanatics,0.43478260869565216,0.9802371541501975,2.016129032258074,True,55.65,44.35,102.02,102.0,2.0,100.0,"Bet $55.65 Over @ fanduel, $44.35 Under @ fanatics",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,2
Clint Capela,player_points,7.5,-115,fanatics,0.5348837209302326,124,draftkings,0.44642857142857145,0.981312292358804,1.904358865848499,True,54.51,45.49,101.91,101.9,1.9,100.0,"Bet $54.51 Over @ fanatics, $45.49 Under @ draftkings",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
