player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Devin Vassell,player_rebounds,5.5,150,williamhill_us,0.4,175,draftkings,0.36363636363636365,0.7636363636363637,30.952380952380953,True,52.38,47.62,130.95,130.95,30.95,100.0,"Bet $52.38 Over @ williamhill_us, $47.62 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.4550663833333333,0.3550663833333333,0.4550663833333333,False,,2025-12-16 22:15:46 ET
Karl-Anthony Towns,player_assists,2.5,182,fanduel,0.3546099290780142,120,bovada,0.45454545454545453,0.8091553836234687,23.58565737051792,True,43.82,56.18,123.57,123.6,23.57,100.0,"Bet $43.82 Over @ fanduel, $56.18 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.28839971666666664,0.6550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Victor Wembanyama,player_assists,2.5,130,draftkings,0.4347826086956522,150,bovada,0.4,0.8347826086956522,19.79166666666665,True,52.08,47.92,119.78,119.8,19.78,100.0,"Bet $52.08 Over @ draftkings, $47.92 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.3550663833333333,0.6550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Karl-Anthony Towns,player_points,17.5,-104,fanduel,0.5098039215686274,205,bovada,0.32786885245901637,0.8376727740276437,19.37835763622411,True,60.86,39.14,119.38,119.38,19.38,100.0,"Bet $60.86 Over @ fanduel, $39.14 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.28839971666666664,0.6550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Devin Vassell,player_points,16.5,200,bovada,0.33333333333333326,-102,fanduel,0.504950495049505,0.8382838283828382,19.291338582677177,True,39.76,60.24,119.28,119.3,19.28,100.0,"Bet $39.76 Over @ bovada, $60.24 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.6550663833333333,0.28839971666666664,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Josh Hart,player_points,10.5,-112,fanduel,0.5283018867924528,215,bovada,0.31746031746031744,0.8457622042527703,18.236543909348434,True,62.46,37.54,118.23,118.25,18.23,100.0,"Bet $62.46 Over @ fanduel, $37.54 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.28839971666666664,0.6550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Josh Hart,player_rebounds,9.5,165,bovada,0.37735849056603776,110,draftkings,0.47619047619047616,0.8535489667565139,17.157894736842106,True,44.21,55.79,117.16,117.16,17.16,100.0,"Bet $44.21 Over @ bovada, $55.79 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.6550663833333333,0.3550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Victor Wembanyama,player_rebounds,8.5,-104,fanduel,0.5098039215686274,190,bovada,0.3448275862068966,0.854631507775524,17.009493670886066,True,59.65,40.35,117.01,117.02,17.01,100.0,"Bet $59.65 Over @ fanduel, $40.35 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.28839971666666664,0.6550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
Dylan Harper,player_points,12.5,160,bovada,0.38461538461538464,104,fanduel,0.49019607843137253,0.8748114630467572,14.310344827586196,True,43.97,56.03,114.32,114.3,14.3,100.0,"Bet $43.97 Over @ bovada, $56.03 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.6550663833333333,0.28839971666666664,0.6550663833333333,False,,2025-12-16 22:15:46 ET
De'Aaron Fox,player_threes,2.5,145,bovada,0.40816326530612246,110,draftkings,0.47619047619047616,0.8843537414965986,13.076923076923075,True,46.15,53.85,113.07,113.08,13.07,100.0,"Bet $46.15 Over @ bovada, $53.85 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.6550663833333333,0.3550663833333333,0.6550663833333333,False,,2025-12-16 22:15:46 ET
