player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Stephen Curry,player_assists,5.5,190,bovada,0.34482758620689663,10:28:06 PM ET,182,fanduel,0.3546099290780142,10:30:26 PM ET,0.6994375152849108,42.972027972027945,True,49.3,50.7,142.97,142.97,42.97,100.0,"Bet $49.30 Over @ bovada, $50.70 Under @ fanduel",Phoenix Suns @ Golden State Warriors,2025-12-21T01:41:00Z,2,2.7140668666666667,0.3807335333333333,2.7140668666666667,True,bovada,2025-12-20 22:30:48 ET
Toumani Camara,player_threes,3.5,210,bovada,0.32258064516129026,10:26:26 PM ET,133,williamhill_us,0.4291845493562232,10:30:30 PM ET,0.7517651945175134,33.020257826887665,True,42.91,57.09,133.02,133.02,33.02,100.0,"Bet $42.91 Over @ bovada, $57.09 Under @ williamhill_us",Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:12:00Z,3,4.380733533333333,0.31406686666666667,4.380733533333333,True,bovada,2025-12-20 22:30:48 ET
Moses Moody,player_threes,1.5,220,draftkings,0.31250000000000006,10:28:44 PM ET,120,bovada,0.45454545454545453,10:28:06 PM ET,0.7670454545454546,30.37037037037036,True,40.74,59.26,130.37,130.37,30.37,100.0,"Bet $40.74 Over @ draftkings, $59.26 Under @ bovada",Phoenix Suns @ Golden State Warriors,2025-12-21T01:41:00Z,2,2.0807335333333334,2.7140668666666667,2.7140668666666667,True,"draftkings, bovada",2025-12-20 22:30:48 ET
Jusuf Nurkic,player_assists,4.5,180,bovada,0.3571428571428571,10:21:24 PM ET,132,williamhill_us,0.43103448275862066,10:30:33 PM ET,0.7881773399014778,26.875000000000004,True,45.31,54.69,126.87,126.88,26.87,100.0,"Bet $45.31 Over @ bovada, $54.69 Under @ williamhill_us",Orlando Magic @ Utah Jazz,2025-12-21T02:41:00Z,4,9.414066866666667,0.2640668666666667,9.414066866666667,True,bovada,2025-12-20 22:30:48 ET
Jusuf Nurkic,player_rebounds,7.5,111,williamhill_us,0.4739336492890995,10:30:33 PM ET,200,bovada,0.3333333333333333,10:21:24 PM ET,0.8072669826224328,23.874755381604707,True,58.71,41.29,123.88,123.87,23.87,100.0,"Bet $58.71 Over @ williamhill_us, $41.29 Under @ bovada",Orlando Magic @ Utah Jazz,2025-12-21T02:41:00Z,3,0.2640668666666667,9.414066866666667,9.414066866666667,True,bovada,2025-12-20 22:30:48 ET
Kyle Filipowski,player_rebounds,6.5,105,draftkings,0.4878048780487804,10:30:48 PM ET,210,bovada,0.3225806451612903,10:21:24 PM ET,0.8103855232100707,23.3980582524272,True,60.19,39.81,123.39,123.41,23.39,100.0,"Bet $60.19 Over @ draftkings, $39.81 Under @ bovada",Orlando Magic @ Utah Jazz,2025-12-21T02:41:00Z,3,0.014066866666666667,9.414066866666667,9.414066866666667,True,bovada,2025-12-20 22:30:48 ET
Wendell Carter Jr,player_rebounds,9.5,205,bovada,0.3278688524590163,10:21:24 PM ET,105,draftkings,0.4878048780487805,10:30:48 PM ET,0.8156737305077968,22.598039215686285,True,40.2,59.8,122.61,122.59,22.59,100.0,"Bet $40.20 Over @ bovada, $59.80 Under @ draftkings",Orlando Magic @ Utah Jazz,2025-12-21T02:41:00Z,4,9.414066866666667,0.014066866666666667,9.414066866666667,True,bovada,2025-12-20 22:30:48 ET
Toumani Camara,player_assists,2.5,140,fanduel,0.41666666666666663,10:30:27 PM ET,150,bovada,0.4,10:26:26 PM ET,0.8166666666666667,22.44897959183674,True,51.02,48.98,122.45,122.45,22.45,100.0,"Bet $51.02 Over @ fanduel, $48.98 Under @ bovada",Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:12:00Z,5,0.36406686666666666,4.380733533333333,4.380733533333333,True,bovada,2025-12-20 22:30:48 ET
Royce O'Neale,player_rebounds,4.5,160,draftkings,0.3846153846153846,10:29:50 PM ET,125,bovada,0.4444444444444444,10:28:06 PM ET,0.829059829059829,20.618556701030943,True,46.39,53.61,120.61,120.62,20.61,100.0,"Bet $46.39 Over @ draftkings, $53.61 Under @ bovada",Phoenix Suns @ Golden State Warriors,2025-12-21T01:41:00Z,3,0.9807335333333334,2.7140668666666667,2.7140668666666667,True,bovada,2025-12-20 22:30:48 ET
Russell Westbrook,player_assists,6.5,104,fanduel,0.4901960784313726,10:30:27 PM ET,190,bovada,0.3448275862068966,10:26:26 PM ET,0.8350236646382692,19.757085020242915,True,58.7,41.3,119.75,119.77,19.75,100.0,"Bet $58.70 Over @ fanduel, $41.30 Under @ bovada",Portland Trail Blazers @ Sacramento Kings,2025-12-21T03:12:00Z,4,0.36406686666666666,4.380733533333333,4.380733533333333,True,bovada,2025-12-20 22:30:48 ET
