player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Naji Marshall,player_rebounds,4.5,112.0,fanduel,0.4716981132075472,105.0,draftkings,0.4878048780487805,0.9595029912563277,4.22062350119905,True,49.16,50.84,104.22,104.22,4.22,100.0,"Bet $49.16 Over @ fanduel, $50.84 Under @ draftkings",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,4,1.03,0.53,2025-12-16T03:52:46Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,1.03,False,,False
Klay Thompson,player_threes,2.5,-125.0,bovada,0.5555555555555556,140.0,draftkings,0.4166666666666667,0.9722222222222223,2.857142857142847,True,57.14,42.86,102.86,102.86,2.86,100.0,"Bet $57.14 Over @ bovada, $42.86 Under @ draftkings",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,4.6,0.53,2025-12-16T03:49:12Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Kyle Filipowski,player_points_rebounds_assists,22.5,-130.0,draftkings,0.5652173913043478,130.0,bovada,0.43478260869565216,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,4.6,2025-12-16T03:53:16Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Kyle Filipowski,player_points,11.5,-120.0,fanduel,0.5454545454545454,120.0,fanatics,0.45454545454545453,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,1.03,0.68,2025-12-16T03:52:46Z,2025-12-16T03:53:07Z,2025-12-15 22:53:47 ET,1.03,False,,False
Kyle Filipowski,player_rebounds,8.5,114.0,fanduel,0.4672897196261682,-115.0,bovada,0.5348837209302325,1.0021734405564007,-0.21687269572759904,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,4,1.03,4.6,2025-12-16T03:52:46Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Lauri Markkanen,player_points,25.5,-105.0,draftkings,0.5121951219512195,102.0,williamhill_us,0.49504950495049505,1.0072446269017146,-0.7192519779429363,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.53,0.08,2025-12-16T03:53:16Z,2025-12-16T03:53:43Z,2025-12-15 22:53:47 ET,0.53,False,,False
Lauri Markkanen,player_points,24.5,-114.0,fanduel,0.5327102803738317,110.0,bovada,0.47619047619047616,1.0089007565643078,-0.8822232024702115,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.03,4.6,2025-12-16T03:52:46Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Keyonte George,player_points,34.5,106.0,williamhill_us,0.4854368932038835,-112.0,fanduel,0.5283018867924528,1.0137387799963364,-1.3552584026021108,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.08,1.03,2025-12-16T03:53:43Z,2025-12-16T03:52:46Z,2025-12-15 22:53:47 ET,1.03,False,,False
Kyle Filipowski,player_threes,1.5,220.0,draftkings,0.3125,-240.0,bovada,0.7058823529411765,1.0183823529411766,-1.8050541516245633,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.53,4.6,2025-12-16T03:53:16Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Klay Thompson,player_points,10.5,-130.0,fanduel,0.5652173913043478,120.0,bovada,0.45454545454545453,1.0197628458498023,-1.9379844961240233,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.03,4.6,2025-12-16T03:52:46Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Max Christie,player_rebounds,2.5,-130.0,draftkings,0.5652173913043478,118.0,fanduel,0.45871559633027525,1.023932987634623,-2.337358784573429,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,1.03,2025-12-16T03:53:16Z,2025-12-16T03:52:46Z,2025-12-15 22:53:47 ET,1.03,False,,False
Lauri Markkanen,player_threes,1.5,-166.0,fanduel,0.6240601503759399,145.0,draftkings,0.40816326530612246,1.0322234156820622,-3.1217481789802215,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.03,0.53,2025-12-16T03:52:46Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,1.03,False,,False
Cooper Flagg,player_threes,1.5,265.0,fanduel,0.273972602739726,-315.0,draftkings,0.7590361445783133,1.0330087473180392,-3.195398625978574,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.03,0.53,2025-12-16T03:52:46Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,1.03,False,,False
Klay Thompson,player_threes,3.5,200.0,bovada,0.3333333333333333,-235.0,williamhill_us,0.7014925373134329,1.0348258706467661,-3.3653846153846145,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,4.6,8.31,2025-12-16T03:49:12Z,2025-12-16T03:45:29Z,2025-12-15 22:53:47 ET,8.31,True,"williamhill_us, bovada",False
Cooper Flagg,player_points,34.5,-112.0,fanduel,0.5283018867924528,-103.0,williamhill_us,0.5073891625615764,1.0356910493540292,-3.4461096652607104,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.03,0.08,2025-12-16T03:52:46Z,2025-12-16T03:53:43Z,2025-12-15 22:53:47 ET,1.03,False,,False
Klay Thompson,player_rebounds,2.5,160.0,draftkings,0.38461538461538464,-192.0,fanduel,0.6575342465753424,1.042149631190727,-4.044489383215366,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.53,1.03,2025-12-16T03:53:16Z,2025-12-16T03:52:46Z,2025-12-15 22:53:47 ET,1.03,False,,False
P.J. Washington,player_rebounds,6.5,-136.0,williamhill_us,0.576271186440678,114.0,draftkings,0.4672897196261682,1.0435609060668463,-4.174256223436556,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3,0.08,0.53,2025-12-16T03:53:43Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Daniel Gafford,player_rebounds,3.5,107.0,williamhill_us,0.4830917874396135,-130.0,draftkings,0.5652173913043478,1.0483091787439613,-4.608294930875578,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.08,0.53,2025-12-16T03:53:43Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Isaiah Collier,player_assists,6.5,168.0,fanduel,0.373134328358209,-215.0,draftkings,0.6825396825396826,1.0556740108978915,-5.273788150807901,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.03,0.53,2025-12-16T03:52:46Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,1.03,False,,False
Kyle Filipowski,player_points,12.5,-105.0,bovada,0.5121951219512195,-120.0,draftkings,0.5454545454545454,1.057649667405765,-5.45073375262054,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,4.6,0.53,2025-12-16T03:49:12Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Brice Sensabaugh,player_rebounds,1.5,-166.0,draftkings,0.6240601503759399,130.0,draftkings,0.43478260869565216,1.058842759071592,-5.557270762581046,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Ace Bailey,player_rebounds,2.5,-188.0,draftkings,0.6527777777777778,146.0,fanduel,0.4065040650406504,1.0592818428184283,-5.596418292292937,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,1.03,2025-12-16T03:53:16Z,2025-12-16T03:52:46Z,2025-12-15 22:53:47 ET,1.03,False,,False
Cooper Flagg,player_assists,6.5,140.0,draftkings,0.4166666666666667,-180.0,draftkings,0.6428571428571429,1.0595238095238095,-5.61797752808989,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
P.J. Washington,player_steals,0.5,290.0,draftkings,0.2564102564102564,-410.0,draftkings,0.803921568627451,1.0603318250377074,-5.6899004267425335,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Lauri Markkanen,player_steals,3.5,260.0,draftkings,0.2777777777777778,-360.0,draftkings,0.782608695652174,1.0603864734299517,-5.6947608200455635,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Brice Sensabaugh,player_steals,0.5,260.0,draftkings,0.2777777777777778,-360.0,draftkings,0.782608695652174,1.0603864734299517,-5.6947608200455635,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Ace Bailey,player_steals,0.5,310.0,draftkings,0.24390243902439024,-445.0,draftkings,0.8165137614678899,1.0604162004922801,-5.697404515720617,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Cooper Flagg,player_steals,1.5,175.0,draftkings,0.36363636363636365,-230.0,draftkings,0.696969696969697,1.0606060606060606,-5.714285714285705,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Klay Thompson,player_steals,1.5,340.0,draftkings,0.22727272727272727,-500.0,draftkings,0.8333333333333334,1.0606060606060606,-5.714285714285705,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Naji Marshall,player_threes,0.5,185.0,draftkings,0.3508771929824561,-245.0,draftkings,0.7101449275362319,1.061022120518688,-5.75125808770669,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Kyle Filipowski,player_steals,0.5,280.0,draftkings,0.2631578947368421,-395.0,draftkings,0.797979797979798,1.06113769271664,-5.761523046092176,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Brice Sensabaugh,player_threes,0.5,135.0,draftkings,0.425531914893617,-175.0,draftkings,0.6363636363636364,1.0618955512572534,-5.828779599271405,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Naji Marshall,player_steals,1.5,160.0,draftkings,0.38461538461538464,-210.0,draftkings,0.6774193548387096,1.0620347394540943,-5.841121495327107,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Anthony Davis,player_rebounds,11.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Lauri Markkanen,player_threes,2.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Lauri Markkanen,player_points_rebounds_assists,34.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Klay Thompson,player_points_rebounds_assists,12.5,-135.0,draftkings,0.574468085106383,105.0,draftkings,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Kevin Love,player_points_rebounds_assists,13.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Naji Marshall,player_points,12.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Kyle Filipowski,player_points_rebounds_assists,23.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Cooper Flagg,player_points,18.5,-135.0,bovada,0.574468085106383,105.0,bovada,0.4878048780487805,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Keyonte George,player_points,24.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Brandon Williams,player_points,11.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Brandon Williams,player_assists,4.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Cooper Flagg,player_points,35.5,105.0,draftkings,0.4878048780487805,-135.0,draftkings,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,0.53,0.53,2025-12-16T03:53:16Z,2025-12-16T03:53:16Z,2025-12-15 22:53:47 ET,0.53,False,,False
Anthony Davis,player_points_rebounds_assists,39.5,105.0,bovada,0.4878048780487805,-135.0,bovada,0.574468085106383,1.0622729631551635,-5.862237420615535,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Anthony Davis,player_points,21.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Cooper Flagg,player_points_rebounds_assists,26.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Klay Thompson,player_points_rebounds_assists,15.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Anthony Davis,player_points,26.5,145.0,bovada,0.40816326530612246,-190.0,bovada,0.6551724137931034,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Kyle Filipowski,player_points,10.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Brandon Williams,player_points_rebounds_assists,15.5,-190.0,bovada,0.6551724137931034,145.0,bovada,0.40816326530612246,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Klay Thompson,player_points,13.5,145.0,bovada,0.40816326530612246,-190.0,bovada,0.6551724137931034,1.0633356790992259,-5.956320317670416,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Cooper Flagg,player_points,17.5,-170.0,bovada,0.6296296296296297,130.0,bovada,0.43478260869565216,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Keyonte George,player_points_rebounds_assists,33.5,-170.0,bovada,0.6296296296296297,130.0,bovada,0.43478260869565216,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Brandon Williams,player_points,9.5,-170.0,bovada,0.6296296296296297,130.0,bovada,0.43478260869565216,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
Max Christie,player_points_rebounds_assists,17.5,130.0,bovada,0.43478260869565216,-170.0,bovada,0.6296296296296297,1.0644122383252819,-6.0514372163388845,False,,,,,,,Don't bet - bookmaker has edge,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,1,4.6,4.6,2025-12-16T03:49:12Z,2025-12-16T03:49:12Z,2025-12-15 22:53:47 ET,4.6,True,bovada,False
