player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Naz Reid,player_points,16.5,160,bovada,0.3846153846153847,06:50:40 PM ET,-108,draftkings,0.5192307692307693,06:50:18 PM ET,0.903846153846154,10.638297872340408,True,42.55,57.45,110.63,110.64,10.63,100.0,"Bet $42.55 Over @ bovada, $57.45 Under @ draftkings",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.48085215,0.48085215,False,,2025-12-17 18:50:46 ET
Jaden McDaniels,player_points,17.5,140,bovada,0.41666666666666674,06:50:40 PM ET,102,betrivers,0.49504950495049505,06:49:50 PM ET,0.9117161716171618,9.683257918552023,True,45.7,54.3,109.68,109.69,9.68,100.0,"Bet $45.70 Over @ bovada, $54.30 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Jaden McDaniels,player_points,18.5,175,bovada,0.36363636363636365,06:50:40 PM ET,-125,betrivers,0.5555555555555556,06:49:50 PM ET,0.9191919191919192,8.791208791208781,True,39.56,60.44,108.79,108.79,8.79,100.0,"Bet $39.56 Over @ bovada, $60.44 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Naz Reid,player_points,15.5,130,bovada,0.4347826086956521,06:50:40 PM ET,102,betrivers,0.49504950495049505,06:49:50 PM ET,0.9298321136461472,7.5462962962963065,True,46.76,53.24,107.55,107.54,7.54,100.0,"Bet $46.76 Over @ bovada, $53.24 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Julius Randle,player_points,24.5,150,bovada,0.4,06:50:40 PM ET,-118,draftkings,0.5412844036697247,06:50:18 PM ET,0.9412844036697248,6.237816764132553,True,42.5,57.5,106.25,106.23,6.23,100.0,"Bet $42.50 Over @ bovada, $57.50 Under @ draftkings",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.48085215,0.48085215,False,,2025-12-17 18:50:46 ET
Julius Randle,player_points_rebounds_assists,36.5,115,bovada,0.46511627906976744,06:50:40 PM ET,108,betrivers,0.4807692307692308,06:49:50 PM ET,0.9458855098389982,5.721040189125293,True,49.17,50.83,105.72,105.73,5.72,100.0,"Bet $49.17 Over @ bovada, $50.83 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Donte DiVincenzo,player_points_rebounds_assists,23.5,120,bovada,0.4545454545454546,06:50:40 PM ET,102,betrivers,0.49504950495049505,06:49:50 PM ET,0.9495949594959496,5.308056872037903,True,47.87,52.13,105.31,105.3,5.3,100.0,"Bet $47.87 Over @ bovada, $52.13 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Naz Reid,player_points,17.5,205,bovada,0.3278688524590163,06:50:40 PM ET,-167,betrivers,0.6254681647940075,06:49:50 PM ET,0.9533370172530238,4.894699555612814,True,34.39,65.61,104.89,104.9,4.89,100.0,"Bet $34.39 Over @ bovada, $65.61 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Julius Randle,player_points,22.5,100,bovada,0.5,06:50:40 PM ET,120,betrivers,0.45454545454545453,06:49:50 PM ET,0.9545454545454546,4.761904761904767,True,52.38,47.62,104.76,104.76,4.76,100.0,"Bet $52.38 Over @ bovada, $47.62 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Donte DiVincenzo,player_points,15.5,135,bovada,0.4255319148936171,06:50:40 PM ET,-113,fanduel,0.5305164319248826,06:49:55 PM ET,0.9560483468184997,4.597220771079291,True,44.51,55.49,104.6,104.6,4.6,100.0,"Bet $44.51 Over @ bovada, $55.49 Under @ fanduel",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.8641854833333333,0.8641854833333333,False,,2025-12-17 18:50:46 ET
Julius Randle,player_points,23.5,120,bovada,0.4545454545454545,06:50:40 PM ET,-103,betrivers,0.5073891625615764,06:49:50 PM ET,0.9619346171070309,3.9571694599627616,True,47.25,52.75,103.95,103.96,3.95,100.0,"Bet $47.25 Over @ bovada, $52.75 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,3,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Donte DiVincenzo,player_threes,3.5,130,bovada,0.4347826086956522,06:50:40 PM ET,-113,betrivers,0.5305164319248826,06:49:50 PM ET,0.9652990406205348,3.5948403467963574,True,45.04,54.96,103.59,103.6,3.59,100.0,"Bet $45.04 Over @ bovada, $54.96 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Donte DiVincenzo,player_points,14.5,105,bovada,0.48780487804878053,06:50:40 PM ET,108,betrivers,0.4807692307692308,06:49:50 PM ET,0.9685741088180113,3.244552058111383,True,50.36,49.64,103.24,103.25,3.24,100.0,"Bet $50.36 Over @ bovada, $49.64 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,2,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Naz Reid,player_threes,2.5,115,bovada,0.4651162790697674,06:50:40 PM ET,-102,fanduel,0.504950495049505,06:49:55 PM ET,0.9700667741192723,3.0856871587942036,True,47.95,52.05,103.09,103.08,3.08,100.0,"Bet $47.95 Over @ bovada, $52.05 Under @ fanduel",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.8641854833333333,0.8641854833333333,False,,2025-12-17 18:50:46 ET
Jaden McDaniels,player_threes,1.5,105,bovada,0.4878048780487804,06:50:40 PM ET,107,betrivers,0.4830917874396135,06:49:50 PM ET,0.9708966654883939,2.9975728155339887,True,50.24,49.76,102.99,103.0,2.99,100.0,"Bet $50.24 Over @ bovada, $49.76 Under @ betrivers",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:10:00Z,6,0.11418548333333334,0.9475188166666667,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Kevin Huerter,player_points,10.5,145,bovada,0.40816326530612246,06:49:50 PM ET,-130,betmgm,0.5652173913043478,06:50:20 PM ET,0.9733806566104702,2.734731084776665,True,41.93,58.07,102.73,102.74,2.73,100.0,"Bet $41.93 Over @ bovada, $58.07 Under @ betmgm",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,3,0.9475188166666667,0.44751881666666665,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Tre Jones,player_points,10.5,150,bovada,0.4,06:49:50 PM ET,-135,betmgm,0.574468085106383,06:50:20 PM ET,0.974468085106383,2.6200873362445254,True,41.05,58.95,102.62,102.62,2.62,100.0,"Bet $41.05 Over @ bovada, $58.95 Under @ betmgm",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,2,0.9475188166666667,0.44751881666666665,0.9475188166666667,False,,2025-12-17 18:50:46 ET
Tre Jones,player_points_rebounds_assists,16.5,120,bovada,0.4545454545454545,06:49:50 PM ET,-110,betmgm,0.5238095238095238,06:50:20 PM ET,0.9783549783549783,2.212389380530988,True,46.46,53.54,102.21,102.21,2.21,100.0,"Bet $46.46 Over @ bovada, $53.54 Under @ betmgm",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:10:00Z,5,0.9475188166666667,0.44751881666666665,0.9475188166666667,False,,2025-12-17 18:50:46 ET
