player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Wendell Carter Jr,player_threes,0.5,220,draftkings,0.3125,11:50:24 PM ET,190,bovada,0.3448275862068966,11:50:27 PM ET,0.6573275862068966,52.131147540983605,True,47.54,52.46,152.13,152.13,52.13,100.0,"Bet $47.54 Over @ draftkings, $52.46 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.41405895000000004,0.36405895000000005,0.41405895000000004,False,,2025-12-22 23:50:48 ET
Santi Aldama,player_threes,1.5,410,fanduel,0.19607843137254904,11:49:31 PM ET,115,bovada,0.46511627906976744,11:45:44 PM ET,0.6611947104423165,51.241379310344826,True,29.66,70.34,151.27,151.23,51.23,100.0,"Bet $29.66 Over @ fanduel, $70.34 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,1.2973922833333333,5.080725616666667,5.080725616666667,True,bovada,2025-12-22 23:50:48 ET
Caris LeVert,player_threes,0.5,130,draftkings,0.43478260869565216,11:47:26 PM ET,205,bovada,0.32786885245901637,11:49:40 PM ET,0.7626514611546685,31.1214953271028,True,57.01,42.99,131.12,131.12,31.12,100.0,"Bet $57.01 Over @ draftkings, $42.99 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,3.3807256166666666,1.1473922833333332,3.3807256166666666,True,draftkings,2025-12-22 23:50:48 ET
Cade Cunningham,player_threes,1.5,160,fanatics,0.38461538461538464,11:47:21 PM ET,155,bovada,0.39215686274509803,11:49:40 PM ET,0.7767722473604827,28.737864077669894,True,49.51,50.49,128.73,128.75,28.73,100.0,"Bet $49.51 Over @ fanatics, $50.49 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,3.46405895,1.1473922833333332,3.46405895,True,fanatics,2025-12-22 23:50:48 ET
Jaren Jackson Jr,player_threes,1.5,350,draftkings,0.2222222222222222,11:41:30 PM ET,-135,bovada,0.574468085106383,11:45:44 PM ET,0.7966903073286052,25.519287833827885,True,27.89,72.11,125.5,125.52,25.5,100.0,"Bet $27.89 Over @ draftkings, $72.11 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,9.31405895,5.080725616666667,9.31405895,True,"draftkings, bovada",2025-12-22 23:50:48 ET
Jimmy Butler,player_assists,3.5,120,fanatics,0.4545454545454546,11:49:36 PM ET,190,bovada,0.3448275862068966,11:50:27 PM ET,0.7993730407523512,25.098039215686274,True,56.86,43.14,125.09,125.11,25.09,100.0,"Bet $56.86 Over @ fanatics, $43.14 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,5,1.2140589499999999,0.36405895000000005,1.2140589499999999,False,,2025-12-22 23:50:48 ET
Deni Avdija,player_threes,1.5,120,draftkings,0.4545454545454545,11:47:26 PM ET,175,bovada,0.36363636363636365,11:49:40 PM ET,0.8181818181818181,22.222222222222232,True,55.56,44.44,122.23,122.21,22.21,100.0,"Bet $55.56 Over @ draftkings, $44.44 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,3.3807256166666666,1.1473922833333332,3.3807256166666666,True,draftkings,2025-12-22 23:50:48 ET
Jalen Williams,player_points,23.5,185,bovada,0.3508771929824562,11:45:44 PM ET,108,fanduel,0.4807692307692308,11:50:38 PM ET,0.831646423751687,20.243407707910755,True,42.19,57.81,120.24,120.24,20.24,100.0,"Bet $42.19 Over @ bovada, $57.81 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,5.080725616666667,0.18072561666666667,5.080725616666667,True,bovada,2025-12-22 23:50:48 ET
Donovan Clingan,player_rebounds,8.5,116,fanduel,0.4629629629629629,11:50:21 PM ET,170,bovada,0.37037037037037035,11:49:40 PM ET,0.8333333333333333,20.000000000000018,True,55.56,44.44,120.01,119.99,19.99,100.0,"Bet $55.56 Over @ fanduel, $44.44 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,0.46405895,1.1473922833333332,1.1473922833333332,False,,2025-12-22 23:50:48 ET
Cade Cunningham,player_rebounds,6.5,130,bovada,0.4347826086956522,11:49:40 PM ET,150,fanatics,0.4,11:50:28 PM ET,0.8347826086956522,19.79166666666665,True,52.08,47.92,119.78,119.8,19.78,100.0,"Bet $52.08 Over @ bovada, $47.92 Under @ fanatics",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,1.1473922833333332,0.34739228333333333,1.1473922833333332,False,,2025-12-22 23:50:48 ET
Desmond Bane,player_threes,2.5,125,bovada,0.4444444444444444,11:50:27 PM ET,148,fanduel,0.4032258064516129,11:50:14 PM ET,0.8476702508960573,17.97040169133193,True,52.43,47.57,117.97,117.97,17.97,100.0,"Bet $52.43 Over @ bovada, $47.57 Under @ fanduel",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,3,0.36405895000000005,0.5807256166666667,0.5807256166666667,False,,2025-12-22 23:50:48 ET
Draymond Green,player_points,10.5,175,bovada,0.36363636363636365,11:50:27 PM ET,-102,fanduel,0.504950495049505,11:50:14 PM ET,0.8685868586858686,15.129533678756468,True,41.87,58.13,115.14,115.12,15.12,100.0,"Bet $41.87 Over @ bovada, $58.13 Under @ fanduel",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.36405895000000005,0.5807256166666667,0.5807256166666667,False,,2025-12-22 23:50:48 ET
