player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
De'Aaron Fox,player_threes,1.5,180,draftkings,0.3571428571428571,150,bovada,0.4,0.7571428571428571,32.07547169811322,True,47.17,52.83,132.08,132.07,32.07,100.0,"Bet $47.17 Over @ draftkings, $52.83 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,0.5162463333333334,0.6162463333333333,0.6162463333333333,False,,2025-12-16 22:00:45 ET
Victor Wembanyama,player_assists,2.5,145,draftkings,0.4081632653061224,160,bovada,0.38461538461538464,0.792778649921507,26.13861386138614,True,51.49,48.51,126.15,126.13,26.13,100.0,"Bet $51.49 Over @ draftkings, $48.51 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.6662463333333333,0.6162463333333333,1.6662463333333333,False,,2025-12-16 22:00:45 ET
Mikal Bridges,player_assists,4.5,165,bovada,0.3773584905660378,124,fanduel,0.44642857142857145,0.8237870619946093,21.390593047034745,True,45.81,54.19,121.4,121.39,21.39,100.0,"Bet $45.81 Over @ bovada, $54.19 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.6162463333333333,1.082913,1.082913,False,,2025-12-16 22:00:45 ET
Stephon Castle,player_points,14.5,-108,fanduel,0.5192307692307693,175,bovada,0.36363636363636365,0.8828671328671329,13.267326732673258,True,58.81,41.19,113.26,113.27,13.26,100.0,"Bet $58.81 Over @ fanduel, $41.19 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.082913,0.6162463333333333,1.082913,False,,2025-12-16 22:00:45 ET
Jalen Brunson,player_threes,2.5,140,fanduel,0.41666666666666663,110,bovada,0.47619047619047616,0.8928571428571428,12.00000000000001,True,46.67,53.33,112.01,111.99,11.99,100.0,"Bet $46.67 Over @ fanduel, $53.33 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.082913,0.6162463333333333,1.082913,False,,2025-12-16 22:00:45 ET
Victor Wembanyama,player_rebounds,8.5,-108,fanduel,0.5192307692307694,155,bovada,0.39215686274509803,0.9113876319758674,9.72279685560611,True,56.97,43.03,109.72,109.73,9.72,100.0,"Bet $56.97 Over @ fanduel, $43.03 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,1.082913,0.6162463333333333,1.082913,False,,2025-12-16 22:00:45 ET
Josh Hart,player_assists,4.5,102,fanduel,0.495049504950495,135,bovada,0.425531914893617,0.920581419844112,8.627002288329532,True,53.78,46.22,108.64,108.62,8.62,100.0,"Bet $53.78 Over @ fanduel, $46.22 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,5,1.082913,0.6162463333333333,1.082913,False,,2025-12-16 22:00:45 ET
Josh Hart,player_points,11.5,-132,fanduel,0.5689655172413793,175,bovada,0.36363636363636365,0.932601880877743,7.2268907563025175,True,61.01,38.99,107.23,107.22,7.22,100.0,"Bet $61.01 Over @ fanduel, $38.99 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.082913,0.6162463333333333,1.082913,False,,2025-12-16 22:00:45 ET
Dylan Harper,player_points,12.5,160,bovada,0.3846153846153847,-122,fanduel,0.5495495495495496,0.9341649341649343,7.047477744807118,True,41.17,58.83,107.04,107.05,7.04,100.0,"Bet $41.17 Over @ bovada, $58.83 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.6162463333333333,1.082913,1.082913,False,,2025-12-16 22:00:45 ET
Josh Hart,player_points,12.5,-105,fanatics,0.5121951219512195,130,bovada,0.43478260869565216,0.9469777306468716,5.599104143337064,True,54.09,45.91,105.6,105.59,5.59,100.0,"Bet $54.09 Over @ fanatics, $45.91 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.7162463333333334,0.6162463333333333,0.7162463333333334,False,,2025-12-16 22:00:45 ET
Harrison Barnes,player_points_rebounds_assists,13.5,-120,draftkings,0.5454545454545454,145,bovada,0.40816326530612246,0.9536178107606679,4.863813229571989,True,57.2,42.8,104.87,104.86,4.86,100.0,"Bet $57.20 Over @ draftkings, $42.80 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.5162463333333334,0.6162463333333333,0.6162463333333333,False,,2025-12-16 22:00:45 ET
De'Aaron Fox,player_points,18.5,-130,fanduel,0.5652173913043479,155,bovada,0.39215686274509803,0.9573742540494459,4.452359750667845,True,59.04,40.96,104.46,104.45,4.45,100.0,"Bet $59.04 Over @ fanduel, $40.96 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,1.082913,0.6162463333333333,1.082913,False,,2025-12-16 22:00:45 ET
Dylan Harper,player_points_rebounds_assists,17.5,115,bovada,0.4651162790697674,100,draftkings,0.5,0.9651162790697674,3.6144578313253017,True,48.19,51.81,103.61,103.62,3.61,100.0,"Bet $48.19 Over @ bovada, $51.81 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.6162463333333333,0.5162463333333334,0.6162463333333333,False,,2025-12-16 22:00:45 ET
Stephon Castle,player_rebounds,5.5,120,bovada,0.4545454545454546,-106,fanduel,0.5145631067961165,0.9691085613415711,3.1876138433515555,True,46.9,53.1,103.18,103.19,3.18,100.0,"Bet $46.90 Over @ bovada, $53.10 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.6162463333333333,1.082913,1.082913,False,,2025-12-16 22:00:45 ET
