player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
C.J. McCollum,player_assists,3.5,350,draftkings,0.2222222222222222,105,fanatics,0.4878048780487805,0.7100271002710027,40.839694656488554,True,31.3,68.7,140.85,140.83,40.83,100.0,"Bet $31.30 Over @ draftkings, $68.70 Under @ fanatics",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,3
Kyshawn George,player_assists,7.5,270,draftkings,0.2702702702702703,110,fanatics,0.47619047619047616,0.7464607464607464,33.9655172413793,True,36.21,63.79,133.98,133.96,33.96,100.0,"Bet $36.21 Over @ draftkings, $63.79 Under @ fanatics",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,3
Dyson Daniels,player_points,10.5,164,fanduel,0.3787878787878788,-115,fanatics,0.5348837209302325,0.9136715997181113,9.448515233320487,True,41.46,58.54,109.45,109.44,9.44,100.0,"Bet $41.46 Over @ fanduel, $58.54 Under @ fanatics",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,2
Carlton Carrington,player_points,14.5,310,draftkings,0.24390243902439024,-205,fanduel,0.6721311475409836,0.9160335865653738,9.166302924487123,True,26.63,73.37,109.18,109.16,9.16,100.0,"Bet $26.63 Over @ draftkings, $73.37 Under @ fanduel",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,3
Kyshawn George,player_rebounds,6.5,210,draftkings,0.32258064516129026,-160,fanduel,0.6153846153846154,0.9379652605459057,6.613756613756627,True,34.39,65.61,106.61,106.62,6.61,100.0,"Bet $34.39 Over @ draftkings, $65.61 Under @ fanduel",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,2
Onyeka Okongwu,player_rebounds,8.5,110,fanatics,0.4761904761904761,116,fanduel,0.46296296296296297,0.9391534391534391,6.478873239436633,True,50.7,49.3,106.47,106.49,6.47,100.0,"Bet $50.70 Over @ fanatics, $49.30 Under @ fanduel",Atlanta Hawks @ Washington Wizards,2025-12-07T00:11:00Z,2
Norman Powell,player_threes,2.5,125,fanatics,0.4444444444444444,-105,draftkings,0.5121951219512195,0.9566395663956639,4.532577903682711,True,46.46,53.54,104.54,104.53,4.53,100.0,"Bet $46.46 Over @ fanatics, $53.54 Under @ draftkings",Sacramento Kings @ Miami Heat,2025-12-07T01:11:00Z,4
Kevin Porter Jr.,player_threes,6.5,110,fanatics,0.47619047619047616,105,draftkings,0.4878048780487805,0.9639953542392566,3.7349397590361377,True,49.4,50.6,103.74,103.73,3.73,100.0,"Bet $49.40 Over @ fanatics, $50.60 Under @ draftkings",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,3
Donovan Mitchell,player_assists,2.5,124,draftkings,0.4464285714285715,-108,fanduel,0.5192307692307693,0.9656593406593408,3.5561877667140696,True,46.23,53.77,103.56,103.56,3.56,100.0,"Bet $46.23 Over @ draftkings, $53.77 Under @ fanduel",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,4
Moses Moody,player_rebounds,2.5,-105,draftkings,0.5121951219512195,120,fanatics,0.45454545454545453,0.9667405764966741,3.440366972477049,True,52.98,47.02,103.44,103.44,3.44,100.0,"Bet $52.98 Over @ draftkings, $47.02 Under @ fanatics",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,3
Brandin Podziemski,player_points,11.5,125,fanatics,0.4444444444444444,-110,draftkings,0.5238095238095238,0.9682539682539683,3.2786885245901676,True,45.9,54.1,103.28,103.28,3.27,100.0,"Bet $45.90 Over @ fanatics, $54.10 Under @ draftkings",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,2
Anthony Davis,player_rebounds,9.5,105,draftkings,0.4878048780487805,105,fanatics,0.4878048780487805,0.975609756097561,2.5000000000000133,True,50.0,50.0,102.5,102.5,2.5,100.0,"Bet $50.00 Over @ draftkings, $50.00 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,4
Ausar Thompson,player_rebounds,7.5,130,fanatics,0.4347826086956522,-118,williamhill_us,0.5412844036697247,0.976067012365377,2.4519820187985264,True,44.54,55.46,102.44,102.46,2.44,100.0,"Bet $44.54 Over @ fanatics, $55.46 Under @ williamhill_us",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,3
Cade Cunningham,player_assists,11.5,110,draftkings,0.47619047619047616,100,williamhill_us,0.5,0.9761904761904762,2.4390243902439046,True,48.78,51.22,102.44,102.44,2.44,100.0,"Bet $48.78 Over @ draftkings, $51.22 Under @ williamhill_us",Milwaukee Bucks @ Detroit Pistons,2025-12-07T00:42:00Z,4
Brandon Williams,player_assists,1.5,-115,fanatics,0.5348837209302326,124,draftkings,0.44642857142857145,0.981312292358804,1.904358865848499,True,54.51,45.49,101.91,101.9,1.9,100.0,"Bet $54.51 Over @ fanatics, $45.49 Under @ draftkings",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,2
Jaylon Tyson,player_threes,1.5,170,draftkings,0.37037037037037035,-158,fanduel,0.6124031007751938,0.9827734711455641,1.752848378615246,True,37.69,62.31,101.76,101.75,1.75,100.0,"Bet $37.69 Over @ draftkings, $62.31 Under @ fanduel",Golden State Warriors @ Cleveland Cavaliers,2025-12-07T00:42:00Z,2
Reed Sheppard,player_assists,3.5,122,fanduel,0.4504504504504504,-115,draftkings,0.5348837209302325,0.9853341713806829,1.488411652136934,True,45.72,54.28,101.5,101.48,1.48,100.0,"Bet $45.72 Over @ fanduel, $54.28 Under @ draftkings",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,4
