player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Reed Sheppard,player_threes,1.5,102,fanduel,0.495049504950495,160,fanatics,0.38461538461538464,0.8796648895658796,13.679653679653692,True,56.28,43.72,113.69,113.67,13.67,100.0,"Bet $56.28 Over @ fanduel, $43.72 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
Kevin Durant,player_rebounds,2.5,124,draftkings,0.4464285714285714,-105,fanatics,0.5121951219512195,0.9586236933797909,4.316219900045426,True,46.57,53.43,104.32,104.32,4.32,100.0,"Bet $46.57 Over @ draftkings, $53.43 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,4
Reed Sheppard,player_assists,3.5,130,draftkings,0.4347826086956522,-115,fanatics,0.5348837209302325,0.9696663296258847,3.1282586027111536,True,44.84,55.16,103.13,103.13,3.13,100.0,"Bet $44.84 Over @ draftkings, $55.16 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
Reed Sheppard,player_rebounds,3.5,160,draftkings,0.3846153846153846,-145,fanatics,0.5918367346938775,0.9764521193092621,2.411575562700974,True,39.39,60.61,102.41,102.41,2.41,100.0,"Bet $39.39 Over @ draftkings, $60.61 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
James Harden,player_threes,1.5,102,fanduel,0.49504950495049505,105,fanatics,0.4878048780487805,0.9828543829992755,1.7444717444717428,True,50.37,49.63,101.75,101.74,1.74,100.0,"Bet $50.37 Over @ fanduel, $49.63 Under @ fanatics",Los Angeles Clippers @ Minnesota Timberwolves,2025-12-07T01:11:00Z,2
Kevin Durant,player_threes,1.5,132,fanduel,0.43103448275862066,-125,fanatics,0.5555555555555556,0.9865900383141762,1.3592233009708687,True,43.69,56.31,101.36,101.36,1.36,100.0,"Bet $43.69 Over @ fanduel, $56.31 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
James Harden,player_assists,5.5,160,draftkings,0.3846153846153847,-152,williamhill_us,0.6031746031746031,0.9877899877899878,1.2360939431396822,True,38.94,61.06,101.24,101.23,1.23,100.0,"Bet $38.94 Over @ draftkings, $61.06 Under @ williamhill_us",Los Angeles Clippers @ Minnesota Timberwolves,2025-12-07T01:11:00Z,4
P.J. Washington,player_threes,1.5,174,fanduel,0.36496350364963503,-166,draftkings,0.6240601503759399,0.9890236540255749,1.1098163253981497,True,36.9,63.1,101.11,101.11,1.11,100.0,"Bet $36.90 Over @ fanduel, $63.10 Under @ draftkings",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,3
Cooper Flagg,player_threes,1.5,260,fanduel,0.2777777777777778,-250,draftkings,0.7142857142857143,0.9920634920634921,0.8000000000000007,True,28.0,72.0,100.8,100.8,0.8,100.0,"Bet $28.00 Over @ fanduel, $72.00 Under @ draftkings",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,2
P.J. Washington,player_rebounds,5.5,-132,fanduel,0.5689655172413794,135,fanatics,0.425531914893617,0.9944974321349964,0.5533013648100216,True,57.21,42.79,100.55,100.56,0.55,100.0,"Bet $57.21 Over @ fanduel, $42.79 Under @ fanatics",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,2
Max Christie,player_threes,1.5,114,draftkings,0.46728971962616817,-112,fanduel,0.5283018867924528,0.995591606418621,0.44279135671272396,True,46.94,53.06,100.45,100.44,0.44,100.0,"Bet $46.94 Over @ draftkings, $53.06 Under @ fanduel",Houston Rockets @ Dallas Mavericks,2025-12-07T01:41:00Z,2
