player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Julius Randle,player_assists,4.5,132,fanduel,0.4310344827586207,10:39:57 PM ET,135,bovada,0.425531914893617,10:40:05 PM ET,0.8565663976522377,16.74518201284796,True,50.32,49.68,116.74,116.75,16.74,100.0,"Bet $50.32 Over @ fanduel, $49.68 Under @ bovada",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,3,0.8512135833333333,0.71788025,0.8512135833333333,False,,2025-12-19 22:40:48 ET
Jaden McDaniels,player_points,10.5,-110,fanduel,0.523809523809524,10:39:57 PM ET,200,bovada,0.3333333333333333,10:40:05 PM ET,0.8571428571428572,16.66666666666665,True,61.11,38.89,116.66,116.67,16.66,100.0,"Bet $61.11 Over @ fanduel, $38.89 Under @ bovada",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,2,0.8512135833333333,0.71788025,0.8512135833333333,False,,2025-12-19 22:40:48 ET
Anthony Edwards,player_assists,3.5,142,fanduel,0.4132231404958677,10:39:57 PM ET,125,bovada,0.4444444444444444,10:40:05 PM ET,0.8576675849403121,16.595289079229136,True,48.18,51.82,116.6,116.6,16.6,100.0,"Bet $48.18 Over @ fanduel, $51.82 Under @ bovada",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,3,0.8512135833333333,0.71788025,0.8512135833333333,False,,2025-12-19 22:40:48 ET
Julius Randle,player_threes,1.5,188,fanduel,0.3472222222222222,10:39:57 PM ET,-105,bovada,0.5121951219512195,10:40:05 PM ET,0.8594173441734417,16.357903035080803,True,40.4,59.6,116.35,116.36,16.35,100.0,"Bet $40.40 Over @ fanduel, $59.60 Under @ bovada",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,2,0.8512135833333333,0.71788025,0.8512135833333333,False,,2025-12-19 22:40:48 ET
Rudy Gobert,player_rebounds,11.5,170,bovada,0.37037037037037035,10:40:05 PM ET,-110,draftkings,0.5238095238095238,10:40:39 PM ET,0.8941798941798942,11.834319526627212,True,41.42,58.58,111.83,111.83,11.83,100.0,"Bet $41.42 Over @ bovada, $58.58 Under @ draftkings",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,2,0.71788025,0.15121358333333335,0.71788025,False,,2025-12-19 22:40:48 ET
Shai Gilgeous-Alexander,player_threes,1.5,-120,bovada,0.5454545454545454,10:40:05 PM ET,182,fanduel,0.3546099290780142,10:39:57 PM ET,0.9000644745325597,11.103151862464177,True,60.6,39.4,111.1,111.11,11.1,100.0,"Bet $60.60 Over @ bovada, $39.40 Under @ fanduel",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,2,0.71788025,0.8512135833333333,0.8512135833333333,False,,2025-12-19 22:40:48 ET
Chet Holmgren,player_points,15.5,102,fanduel,0.49504950495049505,10:39:57 PM ET,145,bovada,0.40816326530612246,10:40:05 PM ET,0.9032127702566175,10.715883668903793,True,54.81,45.19,110.72,110.72,10.72,100.0,"Bet $54.81 Over @ fanduel, $45.19 Under @ bovada",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,2,0.8512135833333333,0.71788025,0.8512135833333333,False,,2025-12-19 22:40:48 ET
Anthony Edwards,player_steals,1.5,155,bovada,0.392156862745098,10:40:05 PM ET,-105,draftkings,0.5121951219512195,10:40:39 PM ET,0.9043519846963175,10.576414595452155,True,43.36,56.64,110.57,110.58,10.57,100.0,"Bet $43.36 Over @ bovada, $56.64 Under @ draftkings",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,2,0.71788025,0.15121358333333335,0.71788025,False,,2025-12-19 22:40:48 ET
Jalen Williams,player_threes,1.5,140,bovada,0.41666666666666674,10:40:05 PM ET,105,draftkings,0.4878048780487805,10:40:39 PM ET,0.9044715447154472,10.561797752808989,True,46.07,53.93,110.57,110.56,10.56,100.0,"Bet $46.07 Over @ bovada, $53.93 Under @ draftkings",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,3,0.71788025,0.15121358333333335,0.71788025,False,,2025-12-19 22:40:48 ET
Anthony Edwards,player_threes,2.5,104,fanduel,0.49019607843137253,10:39:57 PM ET,135,bovada,0.425531914893617,10:40:05 PM ET,0.9157279933249896,9.202733485193626,True,53.53,46.47,109.2,109.2,9.2,100.0,"Bet $53.53 Over @ fanduel, $46.47 Under @ bovada",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:45:00Z,4,0.8512135833333333,0.71788025,0.8512135833333333,False,,2025-12-19 22:40:48 ET
