player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Egor Demin,player_assists,4.5,180,bovada,0.3571428571428571,08:42:45 PM ET,165,draftkings,0.37735849056603776,08:45:08 PM ET,0.7345013477088949,36.146788990825684,True,48.62,51.38,136.14,136.16,36.14,100.0,"Bet $48.62 Over @ bovada, $51.38 Under @ draftkings",Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:12:00Z,True,2,3.076817533333333,0.6934842,3.076817533333333,True,bovada,2025-12-23 20:45:49 ET
Brandon Miller,player_rebounds,3.5,130,fanduel,0.4347826086956521,08:44:39 PM ET,215,bovada,0.31746031746031744,08:43:16 PM ET,0.7522429261559695,32.935779816513765,True,57.8,42.2,132.94,132.93,32.93,100.0,"Bet $57.80 Over @ fanduel, $42.20 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,5,1.1768175333333335,2.5601508666666666,2.5601508666666666,True,bovada,2025-12-23 20:45:49 ET
Josh Giddey,player_threes,2.5,175,bovada,0.3636363636363637,08:44:00 PM ET,135,draftkings,0.425531914893617,08:45:09 PM ET,0.7891682785299807,26.7156862745098,True,46.08,53.92,126.72,126.71,26.71,100.0,"Bet $46.08 Over @ bovada, $53.92 Under @ draftkings",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,1.8268175333333334,0.6768175333333333,1.8268175333333334,False,,2025-12-23 20:45:49 ET
Jordan Clarkson,player_threes,1.5,140,fanduel,0.41666666666666663,08:45:17 PM ET,165,bovada,0.37735849056603776,08:45:35 PM ET,0.7940251572327044,25.940594059405942,True,52.48,47.52,125.95,125.93,25.93,100.0,"Bet $52.48 Over @ fanduel, $47.52 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,4,0.5434842,0.2434842,0.5434842,False,,2025-12-23 20:45:49 ET
Ayo Dosunmu,player_threes,0.5,120,fanduel,0.4545454545454546,08:45:34 PM ET,190,bovada,0.3448275862068966,08:44:00 PM ET,0.7993730407523512,25.098039215686274,True,56.86,43.14,125.09,125.11,25.09,100.0,"Bet $56.86 Over @ fanduel, $43.14 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,3,0.26015086666666665,1.8268175333333334,1.8268175333333334,False,,2025-12-23 20:45:49 ET
Isaiah Hartenstein,player_rebounds,10.5,205,bovada,0.3278688524590164,08:45:20 PM ET,110,draftkings,0.47619047619047616,08:45:10 PM ET,0.8040593286494926,24.368932038834945,True,40.78,59.22,124.38,124.36,24.36,100.0,"Bet $40.78 Over @ bovada, $59.22 Under @ draftkings",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,4,0.4934842,0.6601508666666667,0.6601508666666667,False,,2025-12-23 20:45:49 ET
Kon Knueppel,player_points,16.5,105,draftkings,0.4878048780487804,08:45:25 PM ET,210,bovada,0.3225806451612903,08:43:16 PM ET,0.8103855232100707,23.3980582524272,True,60.19,39.81,123.39,123.41,23.39,100.0,"Bet $60.19 Over @ draftkings, $39.81 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:11:00Z,True,3,0.4101508666666666,2.5601508666666666,2.5601508666666666,True,bovada,2025-12-23 20:45:49 ET
Naji Marshall,player_assists,3.5,145,bovada,0.40816326530612246,08:43:47 PM ET,143,williamhill_us,0.411522633744856,08:45:00 PM ET,0.8196858990509784,21.99795081967213,True,49.8,50.2,122.01,121.99,21.99,100.0,"Bet $49.80 Over @ bovada, $50.20 Under @ williamhill_us",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,2.0434842,0.8268175333333333,2.0434842,True,bovada,2025-12-23 20:45:49 ET
Ja'Kobe Walter,player_threes,0.5,105,draftkings,0.4878048780487804,08:45:17 PM ET,200,bovada,0.3333333333333333,08:43:54 PM ET,0.8211382113821137,21.7821782178218,True,59.41,40.59,121.79,121.77,21.77,100.0,"Bet $59.41 Over @ draftkings, $40.59 Under @ bovada",Toronto Raptors @ Miami Heat,2025-12-24T00:45:00Z,True,2,0.5434842,1.9268175333333335,1.9268175333333335,False,,2025-12-23 20:45:49 ET
Kyle Kuzma,player_points,11.5,104,williamhill_us,0.49019607843137253,08:45:45 PM ET,200,bovada,0.3333333333333333,08:44:25 PM ET,0.8235294117647058,21.42857142857144,True,59.52,40.48,121.42,121.44,21.42,100.0,"Bet $59.52 Over @ williamhill_us, $40.48 Under @ bovada",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,3,0.07681753333333334,1.4101508666666667,1.4101508666666667,False,,2025-12-23 20:45:49 ET
