player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Sandro Mamukelashvili,player_points,12.5,160,bovada,0.38461538461538464,07:10:35 PM ET,108,betrivers,0.4807692307692308,07:10:09 PM ET,0.8653846153846154,15.555555555555545,True,44.44,55.56,115.54,115.56,15.54,100.0,"Bet $44.44 Over @ bovada, $55.56 Under @ betrivers",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:10:00Z,2,0.20823668333333334,0.6415700166666666,0.6415700166666666,False,,2025-12-18 19:10:47 ET
Simone Fontecchio,player_points,8.5,-108,fanduel,0.5192307692307693,07:10:13 PM ET,150,bovada,0.4,07:10:35 PM ET,0.9192307692307693,8.786610878661083,True,56.49,43.51,108.8,108.78,8.77,100.0,"Bet $56.49 Over @ fanduel, $43.51 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:40:00Z,5,0.5749033499999999,0.20823668333333334,0.5749033499999999,False,,2025-12-18 19:10:47 ET
LaMelo Ball,player_points,17.5,114,betrivers,0.4672897196261682,07:10:09 PM ET,120,bovada,0.45454545454545453,07:10:37 PM ET,0.9218351741716228,8.479262672811071,True,50.69,49.31,108.48,108.48,8.48,100.0,"Bet $50.69 Over @ betrivers, $49.31 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,3,0.6415700166666666,0.17490335,0.6415700166666666,False,,2025-12-18 19:10:47 ET
Miles Bridges,player_assists,3.5,-113,fanduel,0.5305164319248827,07:08:51 PM ET,155,bovada,0.39215686274509803,07:10:37 PM ET,0.9226732946699807,8.380724334031719,True,57.5,42.5,108.38,108.37,8.37,100.0,"Bet $57.50 Over @ fanduel, $42.50 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,7,1.9415700166666667,0.17490335,1.9415700166666667,False,,2025-12-18 19:10:47 ET
LaMelo Ball,player_points,16.5,-110,betmgm,0.5238095238095238,07:09:42 PM ET,150,bovada,0.4,07:10:37 PM ET,0.9238095238095239,8.247422680412363,True,56.7,43.3,108.25,108.25,8.25,100.0,"Bet $56.70 Over @ betmgm, $43.30 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,6,1.0915700166666666,0.17490335,1.0915700166666666,False,,2025-12-18 19:10:47 ET
Ryan Rollins,player_assists,5.5,120,betrivers,0.4545454545454545,07:10:09 PM ET,110,bovada,0.47619047619047616,07:10:35 PM ET,0.9307359307359306,7.441860465116301,True,48.84,51.16,107.45,107.44,7.44,100.0,"Bet $48.84 Over @ betrivers, $51.16 Under @ bovada",Toronto Raptors @ Milwaukee Bucks,2025-12-19T01:10:00Z,6,0.6415700166666666,0.20823668333333334,0.6415700166666666,False,,2025-12-18 19:10:47 ET
LaMelo Ball,player_points,15.5,-150,betrivers,0.6000000000000001,07:10:09 PM ET,200,bovada,0.3333333333333333,07:10:37 PM ET,0.9333333333333333,7.14285714285714,True,64.29,35.71,107.15,107.13,7.13,100.0,"Bet $64.29 Over @ betrivers, $35.71 Under @ bovada",Atlanta Hawks @ Charlotte Hornets,2025-12-19T00:10:00Z,2,0.6415700166666666,0.17490335,0.6415700166666666,False,,2025-12-18 19:10:47 ET
Ace Bailey,player_points,15.5,140,bovada,0.41666666666666663,07:10:16 PM ET,-108,williamhill_us,0.5192307692307693,07:10:32 PM ET,0.9358974358974359,6.849315068493156,True,44.52,55.48,106.85,106.85,6.85,100.0,"Bet $44.52 Over @ bovada, $55.48 Under @ williamhill_us",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:10:00Z,7,0.52490335,0.25823668333333333,0.52490335,False,,2025-12-18 19:10:47 ET
Alex Caruso,player_points,4.5,-128,fanduel,0.5614035087719298,07:09:50 PM ET,165,bovada,0.37735849056603776,07:10:35 PM ET,0.9387619993379676,6.523272214386466,True,59.8,40.2,106.52,106.53,6.52,100.0,"Bet $59.80 Over @ fanduel, $40.20 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:10:00Z,3,0.9582366833333332,0.20823668333333334,0.9582366833333332,False,,2025-12-18 19:10:47 ET
Marcus Smart,player_points_rebounds_assists,17.5,130,bovada,0.4347826086956522,07:10:16 PM ET,-103,betonlineag,0.5073891625615764,07:09:55 PM ET,0.9421717712572286,6.137758581495789,True,46.15,53.85,106.14,106.13,6.13,100.0,"Bet $46.15 Over @ bovada, $53.85 Under @ betonlineag",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:10:00Z,5,0.52490335,0.87490335,0.87490335,False,,2025-12-18 19:10:47 ET
