player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Reed Sheppard,player_threes,1.5,300,draftkings,0.25,145,bovada,0.40816326530612246,0.6581632653061225,51.93798449612403,True,37.98,62.02,151.92,151.95,51.92,100.0,"Bet $37.98 Over @ draftkings, $62.02 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,5.863379766666667,3.680046433333333,5.863379766666667,True,"draftkings, bovada",2025-12-15 23:50:45 ET
Jabari Smith Jr,player_rebounds,7.5,190,bovada,0.3448275862068965,168,fanduel,0.373134328358209,0.7179619145651055,39.2831541218638,True,48.03,51.97,139.29,139.28,39.28,100.0,"Bet $48.03 Over @ bovada, $51.97 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,3.680046433333333,0.11337976666666667,3.680046433333333,True,bovada,2025-12-15 23:50:45 ET
John Collins,player_threes,0.5,134,fanduel,0.4273504273504274,215,bovada,0.31746031746031744,0.7448107448107448,34.26229508196721,True,57.38,42.62,134.27,134.25,34.25,100.0,"Bet $57.38 Over @ fanduel, $42.62 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.3800464333333334,0.7300464333333333,0.7300464333333333,False,,2025-12-15 23:50:45 ET
Kevin Durant,player_threes,1.5,172,fanduel,0.36764705882352944,150,bovada,0.4,0.7676470588235295,30.268199233716466,True,47.89,52.11,130.26,130.28,30.26,100.0,"Bet $47.89 Over @ fanduel, $52.11 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.11337976666666667,3.680046433333333,3.680046433333333,True,bovada,2025-12-15 23:50:45 ET
Jamal Murray,player_assists,5.5,154,draftkings,0.3937007874015749,150,bovada,0.4,0.7937007874015749,25.992063492063465,True,49.6,50.4,125.98,126.0,25.98,100.0,"Bet $49.60 Over @ draftkings, $50.40 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,5.863379766666667,3.680046433333333,5.863379766666667,True,"draftkings, bovada",2025-12-15 23:50:45 ET
Nikola Jokic,player_rebounds,12.5,150,bovada,0.4000000000000001,154,fanduel,0.3937007874015748,0.7937007874015749,25.992063492063465,True,50.4,49.6,126.0,125.98,25.98,100.0,"Bet $50.40 Over @ bovada, $49.60 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,3.680046433333333,0.11337976666666667,3.680046433333333,True,bovada,2025-12-15 23:50:45 ET
Cam Spencer,player_assists,4.5,170,bovada,0.3703703703703704,135,draftkings,0.425531914893617,0.7959022852639874,25.643564356435643,True,46.53,53.47,125.63,125.65,25.63,100.0,"Bet $46.53 Over @ bovada, $53.47 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.7300464333333333,0.8300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Lauri Markkanen,player_points,30.5,190,bovada,0.3448275862068966,110,fanduel,0.47619047619047616,0.8210180623973727,21.799999999999997,True,42.0,58.0,121.8,121.8,21.8,100.0,"Bet $42.00 Over @ bovada, $58.00 Under @ fanduel",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,2,1.0967130999999999,0.08004643333333333,1.0967130999999999,False,,2025-12-15 23:50:45 ET
Kawhi Leonard,player_rebounds,5.5,135,draftkings,0.425531914893617,135,bovada,0.425531914893617,0.851063829787234,17.500000000000004,True,50.0,50.0,117.5,117.5,17.5,100.0,"Bet $50.00 Over @ draftkings, $50.00 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.8300464333333333,0.7300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Ja Morant,player_points,15.5,-112,williamhill_us,0.5283018867924529,205,bovada,0.32786885245901637,0.8561707392514692,16.79913294797688,True,61.71,38.29,116.81,116.78,16.78,100.0,"Bet $61.71 Over @ williamhill_us, $38.29 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.16337976666666665,0.7300464333333333,0.7300464333333333,False,,2025-12-15 23:50:45 ET
Kawhi Leonard,player_assists,2.5,100,fanduel,0.5,175,bovada,0.36363636363636365,0.8636363636363636,15.789473684210531,True,57.89,42.11,115.78,115.8,15.78,100.0,"Bet $57.89 Over @ fanduel, $42.11 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.3800464333333334,0.7300464333333333,0.7300464333333333,False,,2025-12-15 23:50:45 ET
Nikola Jokic,player_assists,9.5,158,fanduel,0.3875968992248062,110,draftkings,0.47619047619047616,0.8637873754152824,15.76923076923078,True,44.87,55.13,115.76,115.77,15.76,100.0,"Bet $44.87 Over @ fanduel, $55.13 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.11337976666666667,5.863379766666667,5.863379766666667,True,draftkings,2025-12-15 23:50:45 ET
Jabari Smith Jr,player_points,13.5,116,fanduel,0.46296296296296297,140,bovada,0.4166666666666667,0.8796296296296297,13.684210526315788,True,52.63,47.37,113.68,113.69,13.68,100.0,"Bet $52.63 Over @ fanduel, $47.37 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.11337976666666667,3.680046433333333,3.680046433333333,True,bovada,2025-12-15 23:50:45 ET
Kevin Durant,player_points,28.5,185,bovada,0.3508771929824561,-114,williamhill_us,0.5327102803738317,0.8835874733562878,13.174986082761198,True,39.71,60.29,113.17,113.18,13.17,100.0,"Bet $39.71 Over @ bovada, $60.29 Under @ williamhill_us",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,3.680046433333333,6.030046433333334,6.030046433333334,True,"bovada, williamhill_us",2025-12-15 23:50:45 ET
Reed Sheppard,player_points,10.5,175,fanatics,0.36363636363636365,-110,bovada,0.5238095238095238,0.8874458874458875,12.682926829268283,True,40.98,59.02,112.7,112.67,12.67,100.0,"Bet $40.98 Over @ fanatics, $59.02 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,2.1133797666666667,3.680046433333333,3.680046433333333,True,"fanatics, bovada",2025-12-15 23:50:45 ET
Ivica Zubac,player_rebounds,13.5,150,bovada,0.4,105,draftkings,0.4878048780487805,0.8878048780487805,12.637362637362637,True,45.05,54.95,112.62,112.65,12.62,100.0,"Bet $45.05 Over @ bovada, $54.95 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.7300464333333333,0.8300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Cedric Coward,player_points,10.5,-110,fanduel,0.5238095238095238,170,bovada,0.37037037037037035,0.8941798941798942,11.834319526627212,True,58.58,41.42,111.83,111.83,11.83,100.0,"Bet $58.58 Over @ fanduel, $41.42 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.3800464333333334,0.7300464333333333,0.7300464333333333,False,,2025-12-15 23:50:45 ET
Alperen Sengun,player_points,24.5,170,bovada,0.37037037037037035,-112,williamhill_us,0.5283018867924528,0.8986722571628232,11.275272161741846,True,41.21,58.79,111.27,111.28,11.27,100.0,"Bet $41.21 Over @ bovada, $58.79 Under @ williamhill_us",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,3.680046433333333,6.030046433333334,6.030046433333334,True,"bovada, williamhill_us",2025-12-15 23:50:45 ET
Bogdan Bogdanovic,player_points_rebounds_assists,14.5,100,draftkings,0.5,150,bovada,0.4,0.9,11.111111111111116,True,55.56,44.44,111.12,111.1,11.1,100.0,"Bet $55.56 Over @ draftkings, $44.44 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.8300464333333333,0.7300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Jamal Murray,player_threes,3.5,172,fanduel,0.36764705882352944,-120,draftkings,0.5454545454545454,0.9131016042780749,9.516837481698381,True,40.26,59.74,109.51,109.52,9.51,100.0,"Bet $40.26 Over @ fanduel, $59.74 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.11337976666666667,5.863379766666667,5.863379766666667,True,draftkings,2025-12-15 23:50:45 ET
James Harden,player_rebounds,4.5,-106,fanduel,0.5145631067961165,150,bovada,0.4,0.9145631067961165,9.341825902335454,True,56.26,43.74,109.34,109.35,9.34,100.0,"Bet $56.26 Over @ fanduel, $43.74 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.3800464333333334,0.7300464333333333,0.7300464333333333,False,,2025-12-15 23:50:45 ET
Jaylen Wells,player_points,14.5,185,bovada,0.3508771929824561,-130,draftkings,0.5652173913043478,0.9160945842868039,9.15903413821817,True,38.3,61.7,109.16,109.16,9.16,100.0,"Bet $38.30 Over @ bovada, $61.70 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.7300464333333333,0.8300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Amen Thompson,player_points,14.5,-115,draftkings,0.5348837209302326,160,bovada,0.38461538461538464,0.9194991055456172,8.754863813229562,True,58.17,41.83,108.75,108.76,8.75,100.0,"Bet $58.17 Over @ draftkings, $41.83 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,5.863379766666667,3.680046433333333,5.863379766666667,True,"draftkings, bovada",2025-12-15 23:50:45 ET
Kris Dunn,player_assists,4.5,200,bovada,0.33333333333333326,-145,draftkings,0.5918367346938775,0.9251700680272108,8.088235294117663,True,36.03,63.97,108.09,108.09,8.09,100.0,"Bet $36.03 Over @ bovada, $63.97 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.7300464333333333,0.8300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Kris Dunn,player_threes,1.5,185,bovada,0.3508771929824561,-145,draftkings,0.5918367346938775,0.9427139276763337,6.07671857197114,True,37.22,62.78,106.08,106.08,6.08,100.0,"Bet $37.22 Over @ bovada, $62.78 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.7300464333333333,0.8300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
Kevin Durant,player_assists,5.5,100,fanduel,0.5,125,fanatics,0.4444444444444444,0.9444444444444444,5.882352941176472,True,52.94,47.06,105.88,105.88,5.88,100.0,"Bet $52.94 Over @ fanduel, $47.06 Under @ fanatics",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.11337976666666667,6.2633797666666675,6.2633797666666675,True,fanatics,2025-12-15 23:50:45 ET
Bogdan Bogdanovic,player_points,8.5,-120,draftkings,0.5454545454545454,150,bovada,0.4,0.9454545454545454,5.769230769230771,True,57.69,42.31,105.76,105.78,5.76,100.0,"Bet $57.69 Over @ draftkings, $42.31 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.8300464333333333,0.7300464333333333,0.8300464333333333,False,,2025-12-15 23:50:45 ET
