player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Scottie Barnes,player_threes,0.5,390,draftkings,0.20408163265306123,08:10:05 PM ET,215,bovada,0.31746031746031744,08:08:01 PM ET,0.5215419501133787,91.73913043478261,True,39.13,60.87,191.74,191.74,91.74,100.0,"Bet $39.13 Over @ draftkings, $60.87 Under @ bovada",Toronto Raptors @ Brooklyn Nets,2025-12-21T23:12:00Z,True,2,0.7891927666666666,2.8558594333333334,2.8558594333333334,True,bovada,2025-12-21 20:10:52 ET
Carlton Carrington,player_threes,1.5,174,williamhill_us,0.36496350364963503,08:10:29 PM ET,165,bovada,0.37735849056603776,08:09:31 PM ET,0.7423219942156728,34.712430426716146,True,49.17,50.83,134.73,134.7,34.7,100.0,"Bet $49.17 Over @ williamhill_us, $50.83 Under @ bovada",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,4,0.38919276666666663,1.3558594333333334,1.3558594333333334,False,,2025-12-21 20:10:52 ET
Scottie Barnes,player_rebounds,7.5,162,fanduel,0.3816793893129772,08:10:36 PM ET,170,bovada,0.37037037037037035,08:08:01 PM ET,0.7520497596833475,32.96992481203007,True,50.75,49.25,132.96,132.98,32.97,100.0,"Bet $50.75 Over @ fanduel, $49.25 Under @ bovada",Toronto Raptors @ Brooklyn Nets,2025-12-21T23:12:00Z,True,5,0.2725261,2.8558594333333334,2.8558594333333334,True,bovada,2025-12-21 20:10:52 ET
Myles Turner,player_threes,2.5,190,bovada,0.34482758620689663,08:10:19 PM ET,128,fanduel,0.43859649122807015,08:10:21 PM ET,0.7834240774349668,27.644787644787638,True,44.02,55.98,127.66,127.63,27.63,100.0,"Bet $44.02 Over @ bovada, $55.98 Under @ fanduel",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,4,0.5558594333333333,0.5225261,0.5558594333333333,False,,2025-12-21 20:10:52 ET
Naz Reid,player_threes,1.5,115,williamhill_us,0.4651162790697674,08:10:12 PM ET,185,bovada,0.3508771929824561,08:10:19 PM ET,0.8159934720522235,22.550000000000004,True,57.0,43.0,122.55,122.55,22.55,100.0,"Bet $57.00 Over @ williamhill_us, $43.00 Under @ bovada",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,2,0.6725261,0.5558594333333333,0.6725261,False,,2025-12-21 20:10:52 ET
Kyshawn George,player_assists,5.5,145,bovada,0.40816326530612246,08:09:31 PM ET,144,fanduel,0.4098360655737705,08:10:23 PM ET,0.817999330879893,22.249488752556235,True,49.9,50.1,122.26,122.24,22.24,100.0,"Bet $49.90 Over @ bovada, $50.10 Under @ fanduel",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,2,1.3558594333333334,0.4891927666666666,1.3558594333333334,False,,2025-12-21 20:10:52 ET
Naz Reid,player_rebounds,7.5,170,bovada,0.3703703703703703,08:10:19 PM ET,114,draftkings,0.4672897196261682,08:10:33 PM ET,0.8376600899965385,19.38016528925621,True,44.21,55.79,119.37,119.39,19.37,100.0,"Bet $44.21 Over @ bovada, $55.79 Under @ draftkings",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,4,0.5558594333333333,0.3225261,0.5558594333333333,False,,2025-12-21 20:10:52 ET
Kevin Porter Jr.,player_assists,8.5,165,bovada,0.37735849056603776,08:10:19 PM ET,112,fanduel,0.4716981132075472,08:10:21 PM ET,0.8490566037735849,17.777777777777782,True,44.44,55.56,117.77,117.79,17.77,100.0,"Bet $44.44 Over @ bovada, $55.56 Under @ fanduel",Milwaukee Bucks @ Minnesota Timberwolves,2025-12-22T00:11:00Z,True,4,0.5558594333333333,0.5225261,0.5558594333333333,False,,2025-12-21 20:10:52 ET
Kyshawn George,player_rebounds,4.5,100,fanduel,0.5,08:10:23 PM ET,185,bovada,0.3508771929824561,08:09:31 PM ET,0.8508771929824561,17.525773195876294,True,58.76,41.24,117.52,117.53,17.52,100.0,"Bet $58.76 Over @ fanduel, $41.24 Under @ bovada",San Antonio Spurs @ Washington Wizards,2025-12-22T00:11:00Z,True,4,0.4891927666666666,1.3558594333333334,1.3558594333333334,False,,2025-12-21 20:10:52 ET
Norman Powell,player_rebounds,4.5,225,fanduel,0.3076923076923077,08:10:25 PM ET,-120,fanatics,0.5454545454545454,08:04:10 PM ET,0.8531468531468531,17.21311475409837,True,36.07,63.93,117.23,117.21,17.21,100.0,"Bet $36.07 Over @ fanduel, $63.93 Under @ fanatics",Miami Heat @ New York Knicks,2025-12-21T23:11:00Z,True,3,0.4558594333333333,6.705859433333333,6.705859433333333,True,fanatics,2025-12-21 20:10:52 ET
