player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Mike Conley,player_assists,3.5,175,bovada,0.36363636363636365,07:00:25 PM ET,125,betmgm,0.4444444444444444,07:00:21 PM ET,0.8080808080808081,23.750000000000004,True,45.0,55.0,123.75,123.75,23.75,100.0,"Bet $45.00 Over @ bovada, $55.00 Under @ betmgm",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,7,0.4098239166666667,0.4764905833333334,0.4764905833333334,False,,2025-12-23 19:00:49 ET
Mike Conley,player_points,6.5,175,bovada,0.36363636363636365,07:00:25 PM ET,-105,williamhill_us,0.5121951219512195,07:00:29 PM ET,0.8758314855875832,14.177215189873404,True,41.52,58.48,114.18,114.18,14.18,100.0,"Bet $41.52 Over @ bovada, $58.48 Under @ williamhill_us",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,5,0.4098239166666667,0.34315725,0.4098239166666667,False,,2025-12-23 19:00:49 ET
Mark Williams,player_rebounds,8.5,210,bovada,0.32258064516129026,07:00:27 PM ET,-131,draftkings,0.5670995670995671,07:00:06 PM ET,0.8896802122608574,12.399937215507784,True,36.26,63.74,112.41,112.4,12.4,100.0,"Bet $36.26 Over @ bovada, $63.74 Under @ draftkings",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,5,0.37649058333333335,0.7264905833333334,0.7264905833333334,False,,2025-12-23 19:00:49 ET
Mark Williams,player_rebounds,7.5,125,bovada,0.4444444444444444,07:00:27 PM ET,112,betrivers,0.4716981132075472,07:00:39 PM ET,0.9161425576519916,9.153318077803196,True,48.51,51.49,109.15,109.16,9.15,100.0,"Bet $48.51 Over @ bovada, $51.49 Under @ betrivers",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,3,0.37649058333333335,0.17649058333333334,0.37649058333333335,False,,2025-12-23 19:00:49 ET
Mitchell Robinson,player_rebounds,8.5,114,fanduel,0.4672897196261682,07:00:50 PM ET,120,bovada,0.45454545454545453,07:00:25 PM ET,0.9218351741716228,8.479262672811071,True,50.69,49.31,108.48,108.48,8.48,100.0,"Bet $50.69 Over @ fanduel, $49.31 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,7,-0.00684275,0.4098239166666667,0.4098239166666667,False,,2025-12-23 19:00:49 ET
Mitchell Robinson,player_rebounds,7.5,-145,betmgm,0.5918367346938775,07:00:21 PM ET,200,bovada,0.3333333333333333,07:00:25 PM ET,0.9251700680272108,8.088235294117663,True,63.97,36.03,108.09,108.09,8.09,100.0,"Bet $63.97 Over @ betmgm, $36.03 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,2,0.4764905833333334,0.4098239166666667,0.4764905833333334,False,,2025-12-23 19:00:49 ET
Naz Reid,player_assists,2.5,125,betonlineag,0.4444444444444444,07:00:27 PM ET,100,bovada,0.5,07:00:25 PM ET,0.9444444444444444,5.882352941176472,True,47.06,52.94,105.88,105.88,5.88,100.0,"Bet $47.06 Over @ betonlineag, $52.94 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,False,5,0.37649058333333335,0.4098239166666667,0.4098239166666667,False,,2025-12-23 19:00:49 ET
LeBron James,player_assists,7.5,108,fanduel,0.4807692307692308,07:00:24 PM ET,115,bovada,0.46511627906976744,07:00:27 PM ET,0.9458855098389982,5.721040189125293,True,50.83,49.17,105.73,105.72,5.72,100.0,"Bet $50.83 Over @ fanduel, $49.17 Under @ bovada",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,7,0.42649058333333334,0.37649058333333335,0.42649058333333334,False,,2025-12-23 19:00:49 ET
Devin Booker,player_assists,6.5,120,bovada,0.4545454545454546,07:00:27 PM ET,102,draftkings,0.49504950495049505,07:00:06 PM ET,0.9495949594959496,5.308056872037903,True,47.87,52.13,105.31,105.3,5.3,100.0,"Bet $47.87 Over @ bovada, $52.13 Under @ draftkings",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,7,0.37649058333333335,0.7264905833333334,0.7264905833333334,False,,2025-12-23 19:00:49 ET
Jake LaRavia,player_points_rebounds_assists,17.5,-120,fanduel,0.5454545454545454,07:00:24 PM ET,145,bovada,0.40816326530612246,07:00:27 PM ET,0.9536178107606679,4.863813229571989,True,57.2,42.8,104.87,104.86,4.86,100.0,"Bet $57.20 Over @ fanduel, $42.80 Under @ bovada",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,False,4,0.42649058333333334,0.37649058333333335,0.42649058333333334,False,,2025-12-23 19:00:49 ET
