player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_minutes_stale,under_minutes_stale,over_last_update,under_last_update,fetch_time_et,max_staleness,is_stale,stale_bookmaker,verify_manually
Jordan Clarkson,player_points_rebounds_assists,21.5,115.0,bovada,0.46511627906976744,-112.0,fanduel,0.5283018867924528,0.9934181658622203,0.6625441696113121,True,46.82,53.18,100.66,100.66,0.66,100.0,"Bet $46.82 Over @ bovada, $53.18 Under @ fanduel",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,3,0.29,0.17,2025-12-23T17:00:29Z,2025-12-23T17:00:36Z,2025-12-23 12:00:46 ET,0.29,False,,False
C.J. McCollum,player_points_rebounds_assists,25.5,-108.0,fanduel,0.5192307692307693,110.0,bovada,0.47619047619047616,0.9954212454212454,0.4599816007359703,True,52.16,47.84,100.46,100.46,0.46,100.0,"Bet $52.16 Over @ fanduel, $47.84 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,6,0.64,0.47,2025-12-23T17:00:08Z,2025-12-23T17:00:18Z,2025-12-23 12:00:46 ET,0.64,False,,False
De'Aaron Fox,player_assists,5.5,115.0,bovada,0.46511627906976744,-113.0,betrivers,0.5305164319248826,0.9956327109946501,0.43864458822238106,True,46.72,53.28,100.44,100.44,0.44,100.0,"Bet $46.72 Over @ bovada, $53.28 Under @ betrivers",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:40:00Z,6,5.59,1.05,2025-12-23T16:55:11Z,2025-12-23T16:59:43Z,2025-12-23 12:00:46 ET,5.59,True,bovada,False
Carlton Carrington,player_points,9.5,-123.0,betonlineag,0.5515695067264574,125.0,bovada,0.4444444444444444,0.9960139511709019,0.4002001000500188,True,55.38,44.62,100.4,100.4,0.4,100.0,"Bet $55.38 Over @ betonlineag, $44.62 Under @ bovada",Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,5,0.57,0.47,2025-12-23T17:00:12Z,2025-12-23T17:00:18Z,2025-12-23 12:00:46 ET,0.57,False,,False
Darius Garland,player_threes,2.5,-109.0,betrivers,0.5215311004784688,110.0,bovada,0.47619047619047616,0.997721576668945,0.22836263987211503,True,52.27,47.73,100.23,100.23,0.23,100.0,"Bet $52.27 Over @ betrivers, $47.73 Under @ bovada",New Orleans Pelicans @ Cleveland Cavaliers,2025-12-24T00:40:00Z,7,1.0,0.07,2025-12-23T16:59:46Z,2025-12-23T17:00:42Z,2025-12-23 12:00:46 ET,1.0,False,,False
Paolo Banchero,player_points,25.5,115.0,bovada,0.46511627906976744,-114.0,betonlineag,0.5327102803738317,0.9978265594435991,0.2178174689610124,True,46.61,53.39,100.22,100.22,0.22,100.0,"Bet $46.61 Over @ bovada, $53.39 Under @ betonlineag",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:10:00Z,2,0.72,0.32,2025-12-23T17:00:03Z,2025-12-23T17:00:27Z,2025-12-23 12:00:46 ET,0.72,False,,False
Cam Spencer,player_points,16.5,-114.0,betonlineag,0.5327102803738317,115.0,bovada,0.46511627906976744,0.9978265594435991,0.2178174689610124,True,53.39,46.61,100.22,100.22,0.22,100.0,"Bet $53.39 Over @ betonlineag, $46.61 Under @ bovada",Memphis Grizzlies @ Utah Jazz,2025-12-24T02:10:00Z,6,0.87,2.77,2025-12-23T16:59:54Z,2025-12-23T16:58:00Z,2025-12-23 12:00:46 ET,2.77,True,bovada,False
Paul George,player_threes,2.5,130.0,betrivers,0.43478260869565216,-130.0,bovada,0.5652173913043478,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,7,1.07,2.87,2025-12-23T16:59:42Z,2025-12-23T16:57:54Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Marcus Smart,player_assists,3.5,135.0,betrivers,0.425531914893617,-135.0,bovada,0.574468085106383,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,7,0.99,1.39,2025-12-23T16:59:47Z,2025-12-23T16:59:23Z,2025-12-23 12:00:46 ET,1.39,False,,False
Klay Thompson,player_points,10.5,-125.0,betonlineag,0.5555555555555556,125.0,bovada,0.4444444444444444,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Denver Nuggets @ Dallas Mavericks,2025-12-24T01:10:00Z,2,1.25,0.85,2025-12-23T16:59:31Z,2025-12-23T16:59:55Z,2025-12-23 12:00:46 ET,1.25,False,,False
Tyrese Maxey,player_points,26.5,-120.0,bovada,0.5454545454545454,120.0,betrivers,0.45454545454545453,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,3,2.87,1.07,2025-12-23T16:57:54Z,2025-12-23T16:59:42Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Carlton Carrington,player_points_rebounds_assists,17.5,-125.0,betmgm,0.5555555555555556,125.0,bovada,0.4444444444444444,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,2,0.02,0.47,2025-12-23T17:00:45Z,2025-12-23T17:00:18Z,2025-12-23 12:00:46 ET,0.47,False,,False
Andrew Wiggins,player_threes,1.5,-110.0,betmgm,0.5238095238095238,110.0,betrivers,0.47619047619047616,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Miami Heat,2025-12-24T00:40:00Z,7,0.82,0.69,2025-12-23T16:59:57Z,2025-12-23T17:00:05Z,2025-12-23 12:00:46 ET,0.82,False,,False
Wendell Carter Jr,player_points,12.5,120.0,bovada,0.45454545454545453,-120.0,fanduel,0.5454545454545454,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Orlando Magic @ Portland Trail Blazers,2025-12-24T03:10:00Z,5,0.72,0.67,2025-12-23T17:00:03Z,2025-12-23T17:00:06Z,2025-12-23 12:00:46 ET,0.72,False,,False
Victor Wembanyama,player_assists,2.5,130.0,betmgm,0.43478260869565216,-130.0,betonlineag,0.5652173913043478,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:40:00Z,6,0.57,0.82,2025-12-23T17:00:12Z,2025-12-23T16:59:57Z,2025-12-23 12:00:46 ET,0.82,False,,False
Cason Wallace,player_points,7.5,100.0,betrivers,0.5,100.0,betmgm,0.5,1.0,0.0,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:40:00Z,7,1.05,0.57,2025-12-23T16:59:43Z,2025-12-23T17:00:12Z,2025-12-23 12:00:46 ET,1.05,False,,False
Bilal Coulibaly,player_points_rebounds_assists,15.5,104.0,betrivers,0.49019607843137253,-105.0,betmgm,0.5121951219512195,1.002391200382592,-0.23854961832061594,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,5,0.24,0.02,2025-12-23T17:00:32Z,2025-12-23T17:00:45Z,2025-12-23 12:00:46 ET,0.24,False,,False
Tyler Kolek,player_assists,6.5,-101.0,betonlineag,0.5024875621890548,100.0,betrivers,0.5,1.0024875621890548,-0.2481389578163795,False,,,,,,,Don't bet - bookmaker has edge,New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,7,0.77,0.82,2025-12-23T17:00:00Z,2025-12-23T16:59:57Z,2025-12-23 12:00:46 ET,0.82,False,,False
Joel Embiid,player_threes,1.5,148.0,fanduel,0.4032258064516129,-150.0,bovada,0.6,1.0032258064516129,-0.3215434083601254,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,7,0.39,2.87,2025-12-23T17:00:23Z,2025-12-23T16:57:54Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Egor Demin,player_threes,1.5,-137.0,betrivers,0.5780590717299579,135.0,bovada,0.425531914893617,1.0035909866235748,-0.35781375793899617,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,7,1.07,2.87,2025-12-23T16:59:42Z,2025-12-23T16:57:54Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Nickeil Alexander-Walker,player_rebounds,3.5,-130.0,draftkings,0.5652173913043478,128.0,betonlineag,0.43859649122807015,1.0038138825324179,-0.379939209726432,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-24T00:40:00Z,7,0.72,2.29,2025-12-23T17:00:03Z,2025-12-23T16:58:29Z,2025-12-23 12:00:46 ET,2.29,True,betonlineag,False
Kon Knueppel,player_rebounds,5.5,112.0,betrivers,0.4716981132075472,-114.0,fanduel,0.5327102803738317,1.0044083935813788,-0.4389044943820086,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,7,0.24,0.64,2025-12-23T17:00:32Z,2025-12-23T17:00:08Z,2025-12-23 12:00:46 ET,0.64,False,,False
Stephon Castle,player_points,15.5,-112.0,betrivers,0.5283018867924528,110.0,bovada,0.47619047619047616,1.004492362982929,-0.4472271914132353,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:40:00Z,3,1.05,5.59,2025-12-23T16:59:43Z,2025-12-23T16:55:11Z,2025-12-23 12:00:46 ET,5.59,True,bovada,False
Reed Sheppard,player_threes,2.5,108.0,draftkings,0.4807692307692308,-110.0,bovada,0.5238095238095238,1.0045787545787546,-0.45578851412944044,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Los Angeles Clippers,2025-12-24T04:10:00Z,6,0.97,1.04,2025-12-23T16:59:48Z,2025-12-23T16:59:44Z,2025-12-23 12:00:46 ET,1.04,False,,False
Mikal Bridges,player_threes,2.5,-110.0,betonlineag,0.5238095238095238,108.0,fanduel,0.4807692307692308,1.0045787545787546,-0.45578851412944044,False,,,,,,,Don't bet - bookmaker has edge,New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,7,0.77,0.17,2025-12-23T17:00:00Z,2025-12-23T17:00:36Z,2025-12-23 12:00:46 ET,0.77,False,,False
Quentin Grimes,player_points_rebounds_assists,20.5,107.0,betrivers,0.4830917874396135,-109.0,draftkings,0.5215311004784688,1.0046228879180823,-0.46016151669234784,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,4,1.07,1.15,2025-12-23T16:59:42Z,2025-12-23T16:59:37Z,2025-12-23 12:00:46 ET,1.15,False,,False
Tyrese Maxey,player_assists,6.5,-120.0,betrivers,0.5454545454545454,117.0,betonlineag,0.4608294930875576,1.006284038542103,-0.62447960033305,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,7,1.07,1.1,2025-12-23T16:59:42Z,2025-12-23T16:59:40Z,2025-12-23 12:00:46 ET,1.1,False,,False
Kon Knueppel,player_threes,3.5,-117.0,betrivers,0.5391705069124424,114.0,draftkings,0.4672897196261682,1.0064602265386107,-0.6418759895588266,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,7,0.24,0.2,2025-12-23T17:00:32Z,2025-12-23T17:00:34Z,2025-12-23 12:00:46 ET,0.24,False,,False
Jordan Clarkson,player_assists,2.5,145.0,betmgm,0.40816326530612246,-149.0,betonlineag,0.5983935742971888,1.006556839603311,-0.6514127514046009,False,,,,,,,Don't bet - bookmaker has edge,New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,2,0.29,0.77,2025-12-23T17:00:29Z,2025-12-23T17:00:00Z,2025-12-23 12:00:46 ET,0.77,False,,False
Jarred Vanderbilt,player_points,5.5,-110.0,betmgm,0.5238095238095238,107.0,draftkings,0.4830917874396135,1.0069013112491374,-0.6854009595613442,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,2,0.7,0.64,2025-12-23T17:00:04Z,2025-12-23T17:00:08Z,2025-12-23 12:00:46 ET,0.7,False,,False
Deni Avdija,player_points_rebounds_assists,39.5,-108.0,betrivers,0.5192307692307693,105.0,bovada,0.4878048780487805,1.0070356472795496,-0.6986492780624021,False,,,,,,,Don't bet - bookmaker has edge,Orlando Magic @ Portland Trail Blazers,2025-12-24T03:10:00Z,3,0.22,0.72,2025-12-23T17:00:33Z,2025-12-23T17:00:03Z,2025-12-23 12:00:46 ET,0.72,False,,False
Quentin Grimes,player_rebounds,3.5,-105.0,betrivers,0.5121951219512195,102.0,fanduel,0.49504950495049505,1.0072446269017146,-0.7192519779429363,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,5,1.07,0.39,2025-12-23T16:59:42Z,2025-12-23T17:00:23Z,2025-12-23 12:00:46 ET,1.07,False,,False
Ausar Thompson,player_assists,2.5,-105.0,betmgm,0.5121951219512195,102.0,draftkings,0.49504950495049505,1.0072446269017146,-0.7192519779429363,False,,,,,,,Don't bet - bookmaker has edge,Detroit Pistons @ Sacramento Kings,2025-12-24T03:10:00Z,4,0.59,0.0,2025-12-23T17:00:11Z,2025-12-23T17:00:46Z,2025-12-23 12:00:46 ET,0.59,False,,False
Tyrese Maxey,player_points,27.5,100.0,bovada,0.5,-103.0,betrivers,0.5073891625615764,1.0073891625615765,-0.7334963325183574,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,6,2.87,1.07,2025-12-23T16:57:54Z,2025-12-23T16:59:42Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Keyonte George,player_assists,7.5,128.0,betonlineag,0.43859649122807015,-132.0,fanduel,0.5689655172413793,1.0075620084694494,-0.7505253677574264,False,,,,,,,Don't bet - bookmaker has edge,Memphis Grizzlies @ Utah Jazz,2025-12-24T02:10:00Z,3,0.87,0.12,2025-12-23T16:59:54Z,2025-12-23T17:00:39Z,2025-12-23 12:00:46 ET,0.87,False,,False
Devin Vassell,player_assists,1.5,-155.0,draftkings,0.6078431372549019,150.0,betrivers,0.4,1.007843137254902,-0.7782101167315147,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:40:00Z,5,-0.01,1.05,2025-12-23T17:00:47Z,2025-12-23T16:59:43Z,2025-12-23 12:00:46 ET,1.05,False,,False
Naji Marshall,player_assists,3.5,150.0,bovada,0.4,-155.0,betmgm,0.6078431372549019,1.007843137254902,-0.7782101167315147,False,,,,,,,Don't bet - bookmaker has edge,Denver Nuggets @ Dallas Mavericks,2025-12-24T01:10:00Z,7,0.85,0.15,2025-12-23T16:59:55Z,2025-12-23T17:00:37Z,2025-12-23 12:00:46 ET,0.85,False,,False
Toumani Camara,player_threes,2.5,150.0,betrivers,0.4,-155.0,betmgm,0.6078431372549019,1.007843137254902,-0.7782101167315147,False,,,,,,,Don't bet - bookmaker has edge,Orlando Magic @ Portland Trail Blazers,2025-12-24T03:10:00Z,7,0.22,1.04,2025-12-23T17:00:33Z,2025-12-23T16:59:44Z,2025-12-23 12:00:46 ET,1.04,False,,False
Nicolas Batum,player_threes,1.5,164.0,fanduel,0.3787878787878788,-170.0,bovada,0.6296296296296297,1.0084175084175084,-0.8347245409014992,False,,,,,,,Don't bet - bookmaker has edge,Houston Rockets @ Los Angeles Clippers,2025-12-24T04:10:00Z,6,1.04,1.04,2025-12-23T16:59:44Z,2025-12-23T16:59:44Z,2025-12-23 12:00:46 ET,1.04,False,,False
Jaren Jackson Jr,player_assists,2.5,-116.0,betonlineag,0.5370370370370371,112.0,fanduel,0.4716981132075472,1.0087351502445843,-0.8659508139937655,False,,,,,,,Don't bet - bookmaker has edge,Memphis Grizzlies @ Utah Jazz,2025-12-24T02:10:00Z,7,0.87,0.12,2025-12-23T16:59:54Z,2025-12-23T17:00:39Z,2025-12-23 12:00:46 ET,0.87,False,,False
Isaiah Hartenstein,player_rebounds,9.5,135.0,bovada,0.425531914893617,-140.0,betmgm,0.5833333333333334,1.0088652482269505,-0.8787346221441172,False,,,,,,,Don't bet - bookmaker has edge,Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:40:00Z,3,5.59,0.57,2025-12-23T16:55:11Z,2025-12-23T17:00:12Z,2025-12-23 12:00:46 ET,5.59,True,bovada,False
Cade Cunningham,player_rebounds,6.5,110.0,betmgm,0.47619047619047616,-114.0,fanduel,0.5327102803738317,1.0089007565643078,-0.8822232024702115,False,,,,,,,Don't bet - bookmaker has edge,Detroit Pistons @ Sacramento Kings,2025-12-24T03:10:00Z,7,0.59,0.14,2025-12-23T17:00:11Z,2025-12-23T17:00:38Z,2025-12-23 12:00:46 ET,0.59,False,,False
Jalen Duren,player_rebounds,11.5,106.0,betonlineag,0.4854368932038835,-110.0,betrivers,0.5238095238095238,1.0092464170134074,-0.9161704076958488,False,,,,,,,Don't bet - bookmaker has edge,Detroit Pistons @ Sacramento Kings,2025-12-24T03:10:00Z,5,0.2,0.17,2025-12-23T17:00:34Z,2025-12-23T17:00:36Z,2025-12-23 12:00:46 ET,0.2,False,,False
Dennis Schroder,player_threes,1.5,-135.0,betmgm,0.574468085106383,130.0,betrivers,0.43478260869565216,1.0092506938020351,-0.9165902841429818,False,,,,,,,Don't bet - bookmaker has edge,Detroit Pistons @ Sacramento Kings,2025-12-24T03:10:00Z,6,0.59,0.17,2025-12-23T17:00:11Z,2025-12-23T17:00:36Z,2025-12-23 12:00:46 ET,0.59,False,,False
Mark Williams,player_rebounds,6.5,-130.0,draftkings,0.5652173913043478,125.0,betmgm,0.4444444444444444,1.0096618357487923,-0.9569377990430672,False,,,,,,,Don't bet - bookmaker has edge,Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:10:00Z,6,0.64,0.7,2025-12-23T17:00:08Z,2025-12-23T17:00:04Z,2025-12-23 12:00:46 ET,0.7,False,,False
Jordan Clarkson,player_points,16.5,125.0,bovada,0.4444444444444444,-130.0,fanduel,0.5652173913043478,1.0096618357487923,-0.9569377990430672,False,,,,,,,Don't bet - bookmaker has edge,New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,2,0.29,0.17,2025-12-23T17:00:29Z,2025-12-23T17:00:36Z,2025-12-23 12:00:46 ET,0.29,False,,False
Rudy Gobert,player_points,10.5,-104.0,betrivers,0.5098039215686274,100.0,bovada,0.5,1.0098039215686274,-0.9708737864077666,False,,,,,,,Don't bet - bookmaker has edge,New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,7,0.82,0.29,2025-12-23T16:59:57Z,2025-12-23T17:00:29Z,2025-12-23 12:00:46 ET,0.82,False,,False
Egor Demin,player_points_rebounds_assists,16.5,-104.0,betrivers,0.5098039215686274,100.0,betmgm,0.5,1.0098039215686274,-0.9708737864077666,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,6,1.07,0.45,2025-12-23T16:59:42Z,2025-12-23T17:00:19Z,2025-12-23 12:00:46 ET,1.07,False,,False
Rudy Gobert,player_rebounds,11.5,120.0,bovada,0.45454545454545453,-125.0,betrivers,0.5555555555555556,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,New York Knicks @ Minnesota Timberwolves,2025-12-24T01:10:00Z,3,0.29,0.82,2025-12-23T17:00:29Z,2025-12-23T16:59:57Z,2025-12-23 12:00:46 ET,0.82,False,,False
Tyrese Maxey,player_points,28.5,120.0,bovada,0.45454545454545453,-125.0,betrivers,0.5555555555555556,1.0101010101010102,-1.0000000000000009,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,2,2.87,1.07,2025-12-23T16:57:54Z,2025-12-23T16:59:42Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Miles Bridges,player_points,21.5,115.0,bovada,0.46511627906976744,-120.0,betmgm,0.5454545454545454,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,4,0.47,0.02,2025-12-23T17:00:18Z,2025-12-23T17:00:45Z,2025-12-23 12:00:46 ET,0.47,False,,False
Bam Adebayo,player_points_rebounds_assists,29.5,-120.0,fanduel,0.5454545454545454,115.0,bovada,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Toronto Raptors @ Miami Heat,2025-12-24T00:40:00Z,2,1.37,0.95,2025-12-23T16:59:24Z,2025-12-23T16:59:49Z,2025-12-23 12:00:46 ET,1.37,False,,False
C.J. McCollum,player_points,17.5,-120.0,fanduel,0.5454545454545454,115.0,bovada,0.46511627906976744,1.0105708245243128,-1.0460251046024993,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,6,0.64,0.47,2025-12-23T17:00:08Z,2025-12-23T17:00:18Z,2025-12-23 12:00:46 ET,0.64,False,,False
VJ Edgecombe,player_threes,1.5,-141.0,betrivers,0.5850622406639004,135.0,bovada,0.425531914893617,1.0105941555575175,-1.0483096007687709,False,,,,,,,Don't bet - bookmaker has edge,Brooklyn Nets @ Philadelphia 76ers,2025-12-24T00:10:00Z,7,1.07,2.87,2025-12-23T16:59:42Z,2025-12-23T16:57:54Z,2025-12-23 12:00:46 ET,2.87,True,bovada,False
Matas Buzelis,player_rebounds,4.5,-115.0,betmgm,0.5348837209302325,110.0,betrivers,0.47619047619047616,1.0110741971207087,-1.0952902519167473,False,,,,,,,Don't bet - bookmaker has edge,Chicago Bulls @ Atlanta Hawks,2025-12-24T00:40:00Z,6,0.42,0.09,2025-12-23T17:00:21Z,2025-12-23T17:00:41Z,2025-12-23 12:00:46 ET,0.42,False,,False
C.J. McCollum,player_points_rebounds_assists,26.5,110.0,betrivers,0.47619047619047616,-115.0,bovada,0.5348837209302325,1.0110741971207087,-1.0952902519167473,False,,,,,,,Don't bet - bookmaker has edge,Washington Wizards @ Charlotte Hornets,2025-12-24T00:10:00Z,2,0.24,0.47,2025-12-23T17:00:32Z,2025-12-23T17:00:18Z,2025-12-23 12:00:46 ET,0.47,False,,False
