player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Derrick White,player_assists,4.5,500,draftkings,0.16666666666666663,09:44:52 PM ET,110,bovada,0.47619047619047616,09:47:36 PM ET,0.6428571428571428,55.55555555555558,True,25.93,74.07,155.58,155.55,55.55,100.0,"Bet $25.93 Over @ draftkings, $74.07 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,2,5.9403712833333335,3.20703795,5.9403712833333335,True,"draftkings, bovada",2025-12-22 21:50:48 ET
Bennedict Mathurin,player_points,16.5,270,fanduel,0.27027027027027034,09:46:55 PM ET,130,bovada,0.43478260869565216,09:47:36 PM ET,0.7050528789659225,41.83333333333332,True,38.33,61.67,141.82,141.84,41.82,100.0,"Bet $38.33 Over @ fanduel, $61.67 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,3,3.8903712833333333,3.20703795,3.8903712833333333,True,"fanduel, bovada",2025-12-22 21:50:48 ET
Jock Landale,player_threes,1.5,195,betonlineag,0.3389830508474576,09:43:00 PM ET,146,fanduel,0.4065040650406504,09:50:45 PM ET,0.745487115888108,34.14048059149724,True,45.47,54.53,134.14,134.14,34.14,100.0,"Bet $45.47 Over @ betonlineag, $54.53 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,7.80703795,0.05703795,7.80703795,True,betonlineag,2025-12-22 21:50:48 ET
Derrick White,player_threes,3.5,575,draftkings,0.14814814814814814,09:44:52 PM ET,-160,bovada,0.6153846153846154,09:47:36 PM ET,0.7635327635327636,30.97014925373134,True,19.4,80.6,130.95,130.98,30.95,100.0,"Bet $19.40 Over @ draftkings, $80.60 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,3,5.9403712833333335,3.20703795,5.9403712833333335,True,"draftkings, bovada",2025-12-22 21:50:48 ET
Derik Queen,player_assists,3.5,168,williamhill_us,0.373134328358209,09:45:50 PM ET,155,bovada,0.39215686274509803,09:49:59 PM ET,0.765291191103307,30.669216061185466,True,48.76,51.24,130.68,130.66,30.66,100.0,"Bet $48.76 Over @ williamhill_us, $51.24 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,4,4.973704616666667,0.8237046166666667,4.973704616666667,True,williamhill_us,2025-12-22 21:50:48 ET
Shai Gilgeous-Alexander,player_rebounds,6.5,205,bovada,0.32786885245901637,09:49:50 PM ET,124,draftkings,0.44642857142857145,09:50:22 PM ET,0.7742974238875878,29.149338374291123,True,42.34,57.66,129.14,129.16,29.14,100.0,"Bet $42.34 Over @ bovada, $57.66 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,0.9737046166666666,0.44037128333333336,0.9737046166666666,False,,2025-12-22 21:50:48 ET
P.J. Washington,player_threes,1.5,220,fanduel,0.3125,09:50:04 PM ET,110,bovada,0.47619047619047616,09:49:59 PM ET,0.7886904761904762,26.792452830188672,True,39.62,60.38,126.78,126.8,26.78,100.0,"Bet $39.62 Over @ fanduel, $60.38 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,0.7403712833333334,0.8237046166666667,0.8237046166666667,False,,2025-12-22 21:50:48 ET
Naji Marshall,player_rebounds,5.5,165,bovada,0.3773584905660377,09:49:59 PM ET,140,fanduel,0.4166666666666667,09:50:04 PM ET,0.7940251572327044,25.940594059405942,True,47.52,52.48,125.93,125.95,25.93,100.0,"Bet $47.52 Over @ bovada, $52.48 Under @ fanduel",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,3,0.8237046166666667,0.7403712833333334,0.8237046166666667,False,,2025-12-22 21:50:48 ET
Trey Murphy III,player_rebounds,4.5,122,fanduel,0.4504504504504505,09:50:04 PM ET,190,bovada,0.3448275862068966,09:49:59 PM ET,0.7952780366573471,25.742187499999993,True,56.64,43.36,125.74,125.74,25.74,100.0,"Bet $56.64 Over @ fanduel, $43.36 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,3,0.7403712833333334,0.8237046166666667,0.8237046166666667,False,,2025-12-22 21:50:48 ET
Jaylen Brown,player_threes,2.5,900,draftkings,0.09999999999999998,09:44:52 PM ET,-240,bovada,0.7058823529411765,09:47:36 PM ET,0.8058823529411765,24.087591240875916,True,12.41,87.59,124.1,124.09,24.09,100.0,"Bet $12.41 Over @ draftkings, $87.59 Under @ bovada",Indiana Pacers @ Boston Celtics,2025-12-23T00:41:15Z,True,2,5.9403712833333335,3.20703795,5.9403712833333335,True,"draftkings, bovada",2025-12-22 21:50:48 ET
