player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Nickeil Alexander-Walker,player_points,24.5,210,bovada,0.32258064516129037,113,williamhill_us,0.4694835680751174,0.7920642132364077,26.252390057361374,True,40.73,59.27,126.26,126.25,26.25,100.0,"Bet $40.73 Over @ bovada, $59.27 Under @ williamhill_us",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,2
VJ Edgecombe,player_threes,2.5,210,bovada,0.32258064516129026,-102,fanduel,0.504950495049505,0.8275311402107952,20.841373986877663,True,38.98,61.02,120.84,120.84,20.84,100.0,"Bet $38.98 Over @ bovada, $61.02 Under @ fanduel",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:11:00Z,4
Dyson Daniels,player_rebounds,6.5,190,bovada,0.34482758620689663,104,williamhill_us,0.49019607843137253,0.8350236646382692,19.757085020242915,True,41.3,58.7,119.77,119.75,19.75,100.0,"Bet $41.30 Over @ bovada, $58.70 Under @ williamhill_us",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,4
Jalen Duren,player_assists,2.5,161,betonlineag,0.3831417624521073,110,draftkings,0.47619047619047616,0.8593322386425835,16.369426751592364,True,44.59,55.41,116.38,116.36,16.36,100.0,"Bet $44.59 Over @ betonlineag, $55.41 Under @ draftkings",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,3
Paul George,player_threes,2.5,128,betrivers,0.43859649122807015,135,draftkings,0.425531914893617,0.8641284061216872,15.723542116630673,True,50.76,49.24,115.73,115.71,15.71,100.0,"Bet $50.76 Over @ betrivers, $49.24 Under @ draftkings",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:11:00Z,7
Joel Embiid,player_points,19.5,-105,draftkings,0.5121951219512195,180,bovada,0.35714285714285715,0.8693379790940767,15.030060120240464,True,58.92,41.08,115.03,115.02,15.02,100.0,"Bet $58.92 Over @ draftkings, $41.08 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:11:00Z,4
Ryan Kalkbrenner,player_rebounds,5.5,100,fanduel,0.5,170,bovada,0.37037037037037035,0.8703703703703703,14.893617021276606,True,57.45,42.55,114.9,114.88,14.89,100.0,"Bet $57.45 Over @ fanduel, $42.55 Under @ bovada",Chicago Bulls @ Charlotte Hornets,2025-12-13T00:10:00Z,2
Joel Embiid,player_rebounds,5.5,-120,draftkings,0.5454545454545454,205,bovada,0.32786885245901637,0.8733233979135617,14.50511945392492,True,62.46,37.54,114.51,114.5,14.5,100.0,"Bet $62.46 Over @ draftkings, $37.54 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:11:00Z,4
Cade Cunningham,player_threes,2.5,165,bovada,0.37735849056603776,100,fanduel,0.5,0.8773584905660378,13.978494623655902,True,43.01,56.99,113.98,113.98,13.98,100.0,"Bet $43.01 Over @ bovada, $56.99 Under @ fanduel",Atlanta Hawks @ Detroit Pistons,2025-12-13T00:10:00Z,4
Carlton Carrington,player_points,12.5,180,bovada,0.3571428571428571,-110,fanduel,0.5238095238095238,0.8809523809523809,13.513513513513509,True,40.54,59.46,113.51,113.51,13.51,100.0,"Bet $40.54 Over @ bovada, $59.46 Under @ fanduel",Cleveland Cavaliers @ Washington Wizards,2025-12-13T00:11:00Z,2
Bennedict Mathurin,player_points,17.5,-102,fanduel,0.504950495049505,165,bovada,0.37735849056603776,0.8823089856155427,13.338979462206213,True,57.23,42.77,113.34,113.34,13.34,100.0,"Bet $57.23 Over @ fanduel, $42.77 Under @ bovada",Indiana Pacers @ Philadelphia 76ers,2025-12-13T00:11:00Z,2
