player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Wendell Carter Jr,player_threes,0.5,200,draftkings,0.33333333333333326,11:45:01 PM ET,190,bovada,0.3448275862068966,11:45:06 PM ET,0.6781609195402298,47.457627118644076,True,49.15,50.85,147.45,147.46,47.45,100.0,"Bet $49.15 Over @ draftkings, $50.85 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.8050461999999999,0.7217128666666667,0.8050461999999999,False,,2025-12-22 23:45:49 ET
Santi Aldama,player_threes,1.5,290,fanduel,0.25641025641025633,11:45:06 PM ET,115,bovada,0.46511627906976744,11:45:44 PM ET,0.7215265354800238,38.59504132231406,True,35.54,64.46,138.61,138.59,38.59,100.0,"Bet $35.54 Over @ fanduel, $64.46 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,0.7217128666666667,0.08837953333333333,0.7217128666666667,False,,2025-12-22 23:45:49 ET
Santi Aldama,player_points,11.5,142,fanduel,0.4132231404958678,11:45:06 PM ET,210,bovada,0.3225806451612903,11:45:44 PM ET,0.7358037856571581,35.90579710144928,True,56.16,43.84,135.91,135.9,35.9,100.0,"Bet $56.16 Over @ fanduel, $43.84 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,0.7217128666666667,0.08837953333333333,0.7217128666666667,False,,2025-12-22 23:45:49 ET
Cade Cunningham,player_threes,1.5,154,fanduel,0.3937007874015749,11:45:25 PM ET,165,bovada,0.37735849056603776,11:45:21 PM ET,0.7710592779676126,29.691714836223483,True,51.06,48.94,129.69,129.69,29.69,100.0,"Bet $51.06 Over @ fanduel, $48.94 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,0.4050462,0.4717128666666667,0.4717128666666667,False,,2025-12-22 23:45:49 ET
Jimmy Butler,player_rebounds,4.5,141,williamhill_us,0.41493775933609955,11:45:33 PM ET,165,bovada,0.37735849056603776,11:45:06 PM ET,0.7922962499021373,26.215415019762855,True,52.37,47.63,126.21,126.22,26.21,100.0,"Bet $52.37 Over @ williamhill_us, $47.63 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.27171286666666666,0.7217128666666667,0.7217128666666667,False,,2025-12-22 23:45:49 ET
Jaren Jackson Jr,player_threes,1.5,350,draftkings,0.2222222222222222,11:41:30 PM ET,-135,bovada,0.574468085106383,11:45:44 PM ET,0.7966903073286052,25.519287833827885,True,27.89,72.11,125.5,125.52,25.5,100.0,"Bet $27.89 Over @ draftkings, $72.11 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,4.321712866666667,0.08837953333333333,4.321712866666667,True,draftkings,2025-12-22 23:45:49 ET
Tobias Harris,player_points,10.5,112,fanduel,0.47169811320754723,11:45:25 PM ET,205,bovada,0.32786885245901637,11:45:21 PM ET,0.7995669656665636,25.067698259187623,True,58.99,41.01,125.06,125.08,25.06,100.0,"Bet $58.99 Over @ fanduel, $41.01 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,0.4050462,0.4717128666666667,0.4717128666666667,False,,2025-12-22 23:45:49 ET
Isaiah Stewart II,player_rebounds,4.5,130,fanduel,0.4347826086956522,11:45:25 PM ET,165,bovada,0.37735849056603776,11:45:21 PM ET,0.81214109926169,23.131313131313114,True,53.54,46.46,123.14,123.12,23.12,100.0,"Bet $53.54 Over @ fanduel, $46.46 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.4050462,0.4717128666666667,0.4717128666666667,False,,2025-12-22 23:45:49 ET
Draymond Green,player_points,10.5,175,bovada,0.36363636363636365,11:45:06 PM ET,118,fanduel,0.45871559633027525,11:45:25 PM ET,0.8223519599666389,21.602434077079092,True,44.22,55.78,121.6,121.6,21.6,100.0,"Bet $44.22 Over @ bovada, $55.78 Under @ fanduel",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.7217128666666667,0.4050462,0.7217128666666667,False,,2025-12-22 23:45:49 ET
Deni Avdija,player_threes,1.5,110,fanduel,0.47619047619047616,11:45:25 PM ET,185,bovada,0.3508771929824561,11:45:21 PM ET,0.8270676691729323,20.90909090909092,True,57.58,42.42,120.92,120.9,20.9,100.0,"Bet $57.58 Over @ fanduel, $42.42 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,2,0.4050462,0.4717128666666667,0.4717128666666667,False,,2025-12-22 23:45:49 ET
