player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
DeMar DeRozan,player_rebounds,3.5,132,fanduel,0.43103448275862066,105,fanatics,0.4878048780487805,0.9188393608074011,8.832951945080092,True,46.91,53.09,108.83,108.83,8.83,100.0,"Bet $46.91 Over @ fanduel, $53.09 Under @ fanatics",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,3
DeMar DeRozan,player_assists,4.5,102,fanduel,0.49504950495049505,133,williamhill_us,0.4291845493562232,0.9242340543067182,8.197701149425285,True,53.56,46.44,108.19,108.21,8.19,100.0,"Bet $53.56 Over @ fanduel, $46.44 Under @ williamhill_us",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,2
Bennedict Mathurin,player_threes,2.5,-102,fanduel,0.504950495049505,120,fanatics,0.45454545454545453,0.9594959495949595,4.221388367729828,True,52.63,47.37,104.23,104.21,4.21,100.0,"Bet $52.63 Over @ fanduel, $47.37 Under @ fanatics",Sacramento Kings @ Indiana Pacers,2025-12-09T00:11:00Z,4
Royce O'Neale,player_assists,2.5,100,fanduel,0.5,108,draftkings,0.4807692307692308,0.9807692307692308,1.9607843137254832,True,50.98,49.02,101.96,101.96,1.96,100.0,"Bet $50.98 Over @ fanduel, $49.02 Under @ draftkings",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,7
Harrison Barnes,player_rebounds,3.5,102,betrivers,0.49504950495049505,105,betmgm,0.4878048780487805,0.9828543829992755,1.7444717444717428,True,50.37,49.63,101.75,101.74,1.74,100.0,"Bet $50.37 Over @ betrivers, $49.63 Under @ betmgm",San Antonio Spurs @ New Orleans Pelicans,2025-12-09T01:10:00Z,7
Julius Randle,player_threes,1.5,100,betonlineag,0.5,104,betrivers,0.49019607843137253,0.9901960784313726,0.990099009900991,True,50.5,49.5,101.0,100.98,0.98,100.0,"Bet $50.50 Over @ betonlineag, $49.50 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,8
Julius Randle,player_points,20.5,112,betrivers,0.4716981132075472,-110,betmgm,0.5238095238095238,0.995507637017071,0.4512635379061436,True,47.38,52.62,100.45,100.46,0.45,100.0,"Bet $47.38 Over @ betrivers, $52.62 Under @ betmgm",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,3
Donte DiVincenzo,player_threes,3.5,180,bovada,0.3571428571428572,-177,betrivers,0.6389891696750902,0.9961320268179474,0.38829924928811543,True,35.85,64.15,100.38,100.39,0.38,100.0,"Bet $35.85 Over @ bovada, $64.15 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,2
Dylan Harper,player_rebounds,2.5,-107,betrivers,0.5169082125603863,108,fanduel,0.4807692307692308,0.9976774433296172,0.23279634975323926,True,51.81,48.19,100.23,100.24,0.23,100.0,"Bet $51.81 Over @ betrivers, $48.19 Under @ fanduel",San Antonio Spurs @ New Orleans Pelicans,2025-12-09T01:10:00Z,7
Naz Reid,player_rebounds,5.5,-115,bovada,0.5348837209302324,116,betrivers,0.46296296296296297,0.9978466838931954,0.21579628830386,True,53.6,46.4,100.21,100.22,0.21,100.0,"Bet $53.60 Over @ bovada, $46.40 Under @ betrivers",Phoenix Suns @ Minnesota Timberwolves,2025-12-09T00:40:00Z,8
