player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Cooper Flagg,player_points,16.5,370,draftkings,0.21276595744680854,10:22:48 PM ET,210,bovada,0.3225806451612903,10:25:11 PM ET,0.5353466026080989,86.7948717948718,True,39.74,60.26,186.78,186.81,86.78,100.0,"Bet $39.74 Over @ draftkings, $60.26 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,3.0125194833333335,0.62918615,3.0125194833333335,True,draftkings,2025-12-22 22:25:48 ET
Shai Gilgeous-Alexander,player_threes,1.5,152,fanduel,0.3968253968253968,10:24:40 PM ET,155,bovada,0.39215686274509803,10:24:03 PM ET,0.7889822595704948,26.745562130177515,True,50.3,49.7,126.76,126.74,26.74,100.0,"Bet $50.30 Over @ fanduel, $49.70 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.1458528166666668,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Shai Gilgeous-Alexander,player_assists,7.5,200,bovada,0.3333333333333333,10:24:03 PM ET,114,fanduel,0.4672897196261682,10:24:40 PM ET,0.8006230529595015,24.90272373540856,True,41.63,58.37,124.89,124.91,24.89,100.0,"Bet $41.63 Over @ bovada, $58.37 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.7625194833333333,1.1458528166666668,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Luguentz Dort,player_threes,1.5,182,fanduel,0.3546099290780142,10:24:40 PM ET,120,bovada,0.45454545454545453,10:24:03 PM ET,0.8091553836234687,23.58565737051792,True,43.82,56.18,123.57,123.6,23.57,100.0,"Bet $43.82 Over @ fanduel, $56.18 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,1.1458528166666668,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Cedric Coward,player_rebounds,7.5,190,bovada,0.34482758620689663,10:24:03 PM ET,114,draftkings,0.4672897196261682,10:25:38 PM ET,0.8121173058330649,23.13492063492062,True,42.46,57.54,123.13,123.14,23.13,100.0,"Bet $42.46 Over @ bovada, $57.54 Under @ draftkings",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.7625194833333333,0.17918615000000002,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Anthony Black,player_assists,4.5,155,bovada,0.39215686274509803,10:25:07 PM ET,135,draftkings,0.425531914893617,10:24:47 PM ET,0.8176887776387151,22.295918367346946,True,47.96,52.04,122.3,122.29,22.29,100.0,"Bet $47.96 Over @ bovada, $52.04 Under @ draftkings",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.6958528166666667,1.02918615,1.02918615,False,,2025-12-22 22:25:48 ET
Tyus Jones,player_assists,2.5,135,draftkings,0.4255319148936171,10:24:47 PM ET,150,bovada,0.4,10:25:07 PM ET,0.8255319148936171,21.134020618556693,True,51.55,48.45,121.14,121.12,21.12,100.0,"Bet $51.55 Over @ draftkings, $48.45 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,4,1.02918615,0.6958528166666667,1.02918615,False,,2025-12-22 22:25:48 ET
Santi Aldama,player_threes,1.5,182,fanduel,0.35460992907801414,10:24:40 PM ET,110,bovada,0.47619047619047616,10:24:03 PM ET,0.8308004052684903,20.365853658536604,True,42.68,57.32,120.36,120.37,20.36,100.0,"Bet $42.68 Over @ fanduel, $57.32 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.1458528166666668,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Cam Spencer,player_assists,7.5,165,bovada,0.3773584905660377,10:24:03 PM ET,120,fanatics,0.45454545454545453,10:25:06 PM ET,0.8319039451114922,20.206185567010326,True,45.36,54.64,120.2,120.21,20.2,100.0,"Bet $45.36 Over @ bovada, $54.64 Under @ fanatics",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,5,1.7625194833333333,0.7125194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Cason Wallace,player_points,10.5,175,bovada,0.36363636363636365,10:24:03 PM ET,110,williamhill_us,0.47619047619047616,10:25:45 PM ET,0.8398268398268398,19.072164948453608,True,43.3,56.7,119.07,119.07,19.07,100.0,"Bet $43.30 Over @ bovada, $56.70 Under @ williamhill_us",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,1.7625194833333333,0.06251948333333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Jaylen Wells,player_threes,1.5,152,fanduel,0.39682539682539675,10:24:40 PM ET,125,bovada,0.4444444444444444,10:24:03 PM ET,0.8412698412698412,18.867924528301906,True,47.17,52.83,118.87,118.87,18.87,100.0,"Bet $47.17 Over @ fanduel, $52.83 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.1458528166666668,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Cade Cunningham,player_threes,2.5,130,betonlineag,0.4347826086956521,10:11:47 PM ET,146,fanduel,0.4065040650406504,10:25:13 PM ET,0.8412866737363025,18.865546218487417,True,51.68,48.32,118.86,118.87,18.86,100.0,"Bet $51.68 Over @ betonlineag, $48.32 Under @ fanduel",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,6,14.02918615,0.5958528166666667,14.02918615,True,betonlineag,2025-12-22 22:25:48 ET
Wendell Carter Jr,player_points,9.5,100,fanduel,0.5,10:25:34 PM ET,190,bovada,0.3448275862068966,10:25:07 PM ET,0.8448275862068966,18.36734693877551,True,59.18,40.82,118.36,118.38,18.36,100.0,"Bet $59.18 Over @ fanduel, $40.82 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,4,0.24585281666666667,0.6958528166666667,0.6958528166666667,False,,2025-12-22 22:25:48 ET
Tyus Jones,player_threes,1.5,205,bovada,0.3278688524590164,10:25:07 PM ET,-110,draftkings,0.5238095238095238,10:24:47 PM ET,0.8516783762685403,17.415215398716754,True,38.5,61.5,117.42,117.41,17.41,100.0,"Bet $38.50 Over @ bovada, $61.50 Under @ draftkings",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,2,0.6958528166666667,1.02918615,1.02918615,False,,2025-12-22 22:25:48 ET
Santi Aldama,player_points,11.5,-102,fanduel,0.504950495049505,10:24:40 PM ET,180,bovada,0.35714285714285715,10:24:03 PM ET,0.8620933521923622,15.996718621821149,True,58.57,41.43,115.99,116.0,15.99,100.0,"Bet $58.57 Over @ fanduel, $41.43 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,2,1.1458528166666668,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Cedric Coward,player_threes,1.5,110,bovada,0.4761904761904762,10:24:03 PM ET,154,fanduel,0.3937007874015748,10:24:40 PM ET,0.869891263592051,14.956896551724142,True,54.74,45.26,114.95,114.96,14.95,100.0,"Bet $54.74 Over @ bovada, $45.26 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,1.7625194833333333,1.1458528166666668,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Jalen Williams,player_assists,4.5,124,williamhill_us,0.44642857142857145,10:25:45 PM ET,135,bovada,0.425531914893617,10:24:03 PM ET,0.8719604863221885,14.684095860566448,True,51.2,48.8,114.69,114.68,14.68,100.0,"Bet $51.20 Over @ williamhill_us, $48.80 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,0.06251948333333333,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Jalen Williams,player_rebounds,7.5,200,bovada,0.33333333333333326,10:24:03 PM ET,-117,williamhill_us,0.5391705069124424,10:25:45 PM ET,0.8725038402457757,14.612676056338048,True,38.2,61.8,114.6,114.62,14.6,100.0,"Bet $38.20 Over @ bovada, $61.80 Under @ williamhill_us",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,1.7625194833333333,0.06251948333333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Toumani Camara,player_rebounds,4.5,114,fanduel,0.4672897196261682,10:25:13 PM ET,140,bovada,0.4166666666666667,10:25:01 PM ET,0.8839563862928349,13.127753303964763,True,52.86,47.14,113.12,113.14,13.12,100.0,"Bet $52.86 Over @ fanduel, $47.14 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,5,0.5958528166666667,0.7958528166666666,0.7958528166666666,False,,2025-12-22 22:25:48 ET
Quinten Post,player_points,6.5,100,draftkings,0.49999999999999994,10:24:47 PM ET,160,bovada,0.38461538461538464,10:25:07 PM ET,0.8846153846153846,13.043478260869579,True,56.52,43.48,113.04,113.05,13.04,100.0,"Bet $56.52 Over @ draftkings, $43.48 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,4,1.02918615,0.6958528166666667,1.02918615,False,,2025-12-22 22:25:48 ET
Shaedon Sharpe,player_points,28.5,185,bovada,0.3508771929824561,10:25:01 PM ET,-115,draftkings,0.5348837209302325,10:25:20 PM ET,0.8857609139126886,12.897282358360208,True,39.61,60.39,112.89,112.9,12.89,100.0,"Bet $39.61 Over @ bovada, $60.39 Under @ draftkings",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,0.7958528166666666,0.47918615000000003,0.7958528166666666,False,,2025-12-22 22:25:48 ET
Deni Avdija,player_assists,6.5,120,draftkings,0.45454545454545453,10:25:20 PM ET,130,bovada,0.43478260869565216,10:25:01 PM ET,0.8893280632411067,12.444444444444457,True,51.11,48.89,112.44,112.45,12.44,100.0,"Bet $51.11 Over @ draftkings, $48.89 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,4,0.47918615000000003,0.7958528166666666,0.7958528166666666,False,,2025-12-22 22:25:48 ET
Quinten Post,player_threes,1.5,135,draftkings,0.425531914893617,10:24:47 PM ET,115,betonlineag,0.46511627906976744,10:11:08 PM ET,0.8906481939633845,12.277777777777787,True,47.78,52.22,112.28,112.27,12.27,100.0,"Bet $47.78 Over @ draftkings, $52.22 Under @ betonlineag",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,5,1.02918615,14.67918615,14.67918615,True,betonlineag,2025-12-22 22:25:48 ET
Jordan Poole,player_points,14.5,134,fanduel,0.42735042735042733,10:17:54 PM ET,115,bovada,0.46511627906976744,10:25:11 PM ET,0.8924667064201948,12.048997772828507,True,47.88,52.12,112.04,112.06,12.04,100.0,"Bet $47.88 Over @ fanduel, $52.12 Under @ bovada",Dallas Mavericks @ New Orleans Pelicans,2025-12-23T01:10:35Z,True,2,7.912519483333333,0.62918615,7.912519483333333,True,fanduel,2025-12-22 22:25:48 ET
Jalen Williams,player_threes,1.5,105,bovada,0.4878048780487804,10:24:03 PM ET,142,fanduel,0.4132231404958678,10:24:40 PM ET,0.9010280185446482,10.984340044742735,True,54.14,45.86,110.99,110.98,10.98,100.0,"Bet $54.14 Over @ bovada, $45.86 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,1.7625194833333333,1.1458528166666668,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Cade Cunningham,player_assists,8.5,106,fanduel,0.48543689320388356,10:25:13 PM ET,140,bovada,0.4166666666666667,10:25:01 PM ET,0.9021035598705502,10.852017937219728,True,53.81,46.19,110.85,110.86,10.85,100.0,"Bet $53.81 Over @ fanduel, $46.19 Under @ bovada",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,6,0.5958528166666667,0.7958528166666666,0.7958528166666666,False,,2025-12-22 22:25:48 ET
Draymond Green,player_assists,4.5,120,fanduel,0.45454545454545453,10:25:34 PM ET,120,bovada,0.45454545454545453,10:25:07 PM ET,0.9090909090909091,10.000000000000009,True,50.0,50.0,110.0,110.0,10.0,100.0,"Bet $50.00 Over @ fanduel, $50.00 Under @ bovada",Orlando Magic @ Golden State Warriors,2025-12-23T03:10:39Z,True,4,0.24585281666666667,0.6958528166666667,0.6958528166666667,False,,2025-12-22 22:25:48 ET
Duncan Robinson,player_threes,2.5,110,bovada,0.4761904761904762,10:25:01 PM ET,130,draftkings,0.43478260869565216,10:25:20 PM ET,0.9109730848861284,9.772727272727266,True,52.27,47.73,109.77,109.78,9.77,100.0,"Bet $52.27 Over @ bovada, $47.73 Under @ draftkings",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,7,0.7958528166666666,0.47918615000000003,0.7958528166666666,False,,2025-12-22 22:25:48 ET
Shaedon Sharpe,player_points,27.5,155,bovada,0.3921568627450981,10:25:01 PM ET,-108,fanduel,0.5192307692307693,10:25:13 PM ET,0.9113876319758674,9.72279685560611,True,43.03,56.97,109.73,109.72,9.72,100.0,"Bet $43.03 Over @ bovada, $56.97 Under @ fanduel",Detroit Pistons @ Portland Trail Blazers,2025-12-23T03:11:49Z,True,3,0.7958528166666666,0.5958528166666667,0.7958528166666666,False,,2025-12-22 22:25:48 ET
Cam Spencer,player_points,13.5,-106,williamhill_us,0.5145631067961165,10:25:45 PM ET,150,bovada,0.4,10:24:03 PM ET,0.9145631067961165,9.341825902335454,True,56.26,43.74,109.34,109.35,9.34,100.0,"Bet $56.26 Over @ williamhill_us, $43.74 Under @ bovada",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,3,0.06251948333333333,1.7625194833333333,1.7625194833333333,False,,2025-12-22 22:25:48 ET
Shai Gilgeous-Alexander,player_rebounds,6.5,175,bovada,0.36363636363636365,10:24:03 PM ET,-125,fanduel,0.5555555555555556,10:24:40 PM ET,0.9191919191919192,8.791208791208781,True,39.56,60.44,108.79,108.79,8.79,100.0,"Bet $39.56 Over @ bovada, $60.44 Under @ fanduel",Memphis Grizzlies @ Oklahoma City Thunder,2025-12-23T02:42:56Z,True,4,1.7625194833333333,1.1458528166666668,1.7625194833333333,False,,2025-12-22 22:25:48 ET
