player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Anthony Black,player_assists,3.5,178,fanduel,0.3597122302158273,125,bovada,0.4444444444444444,0.8041566746602717,24.35387673956264,True,44.73,55.27,124.35,124.36,24.35,100.0,"Bet $44.73 Over @ fanduel, $55.27 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Paolo Banchero,player_assists,3.5,168,fanduel,0.373134328358209,130,bovada,0.43478260869565216,0.8079169370538611,23.77510040160642,True,46.18,53.82,123.76,123.79,23.76,100.0,"Bet $46.18 Over @ fanduel, $53.82 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
OG Anunoby,player_threes,2.5,185,bovada,0.3508771929824562,116,fanduel,0.46296296296296297,0.8138401559454191,22.874251497005993,True,43.11,56.89,122.86,122.88,22.86,100.0,"Bet $43.11 Over @ bovada, $56.89 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Karl-Anthony Towns,player_points,25.5,215,bovada,0.31746031746031744,-106,fanduel,0.5145631067961165,0.8320234242564339,20.18892387479163,True,38.16,61.84,120.2,120.18,20.18,100.0,"Bet $38.16 Over @ bovada, $61.84 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Anthony Black,player_points,11.5,-104,fanduel,0.5098039215686274,200,bovada,0.3333333333333333,0.8431372549019607,18.60465116279071,True,60.47,39.53,118.61,118.59,18.59,100.0,"Bet $60.47 Over @ fanduel, $39.53 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Desmond Bane,player_points,24.5,175,bovada,0.36363636363636365,-104,fanduel,0.5098039215686274,0.8734402852049911,14.489795918367342,True,41.63,58.37,114.48,114.5,14.48,100.0,"Bet $41.63 Over @ bovada, $58.37 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Desmond Bane,player_threes,2.5,155,bovada,0.392156862745098,105,draftkings,0.4878048780487805,0.8799617407938785,13.64130434782609,True,44.57,55.43,113.65,113.63,13.63,100.0,"Bet $44.57 Over @ bovada, $55.43 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Jalen Suggs,player_threes,2.5,105,bovada,0.4878048780487805,150,draftkings,0.4,0.8878048780487805,12.637362637362637,True,54.95,45.05,112.65,112.62,12.62,100.0,"Bet $54.95 Over @ bovada, $45.05 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Mikal Bridges,player_assists,3.5,146,fanduel,0.4065040650406504,100,bovada,0.5,0.9065040650406504,10.313901345291487,True,44.84,55.16,110.31,110.32,10.31,100.0,"Bet $44.84 Over @ fanduel, $55.16 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Wendell Carter Jr,player_points,12.5,165,bovada,0.37735849056603776,-114,fanduel,0.5327102803738317,0.9100687709398695,9.881805851579163,True,41.46,58.54,109.87,109.89,9.87,100.0,"Bet $41.46 Over @ bovada, $58.54 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Paolo Banchero,player_rebounds,8.5,150,bovada,0.4,-105,draftkings,0.5121951219512195,0.9121951219512195,9.625668449197855,True,43.85,56.15,109.62,109.63,9.62,100.0,"Bet $43.85 Over @ bovada, $56.15 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Karl-Anthony Towns,player_threes,1.5,116,fanduel,0.46296296296296297,115,bovada,0.46511627906976744,0.9280792420327304,7.7494199535962816,True,49.88,50.12,107.74,107.76,7.74,100.0,"Bet $49.88 Over @ fanduel, $50.12 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Josh Hart,player_steals,1.5,195,draftkings,0.3389830508474576,-150,bovada,0.6,0.9389830508474576,6.498194945848379,True,36.1,63.9,106.5,106.5,6.5,100.0,"Bet $36.10 Over @ draftkings, $63.90 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Josh Hart,player_rebounds,8.5,130,draftkings,0.4347826086956522,-110,bovada,0.5238095238095238,0.958592132505176,4.3196544276457916,True,45.36,54.64,104.33,104.31,4.31,100.0,"Bet $45.36 Over @ draftkings, $54.64 Under @ bovada",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,4
Paolo Banchero,player_points,24.5,145,bovada,0.40816326530612246,-125,draftkings,0.5555555555555556,0.963718820861678,3.7647058823529367,True,42.35,57.65,103.76,103.77,3.76,100.0,"Bet $42.35 Over @ bovada, $57.65 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Paolo Banchero,player_points,23.5,115,bovada,0.4651162790697674,-104,fanduel,0.5098039215686274,0.9749202006383948,2.57249766136578,True,47.71,52.29,102.58,102.57,2.57,100.0,"Bet $47.71 Over @ bovada, $52.29 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Desmond Bane,player_rebounds,5.5,120,fanduel,0.4545454545454545,-110,draftkings,0.5238095238095238,0.9783549783549783,2.212389380530988,True,46.46,53.54,102.21,102.21,2.21,100.0,"Bet $46.46 Over @ fanduel, $53.54 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
Karl-Anthony Towns,player_rebounds,8.5,-118,fanduel,0.5412844036697249,124,draftkings,0.44642857142857145,0.9877129750982963,1.243987394261059,True,54.8,45.2,101.24,101.25,1.24,100.0,"Bet $54.80 Over @ fanduel, $45.20 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Desmond Bane,player_assists,7.5,162,fanduel,0.38167938931297707,-154,draftkings,0.6062992125984252,0.9879786019114023,1.2167670499482863,True,38.63,61.37,101.21,101.22,1.21,100.0,"Bet $38.63 Over @ fanduel, $61.37 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Wendell Carter Jr,player_rebounds,4.5,-106,fanduel,0.5145631067961165,110,draftkings,0.47619047619047616,0.9907535829865927,0.9332711152589823,True,51.94,48.06,100.94,100.93,0.93,100.0,"Bet $51.94 Over @ fanduel, $48.06 Under @ draftkings",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,3
Victor Wembanyama,player_assists,2.5,-116,betonlineag,0.537037037037037,120,bovada,0.45454545454545453,0.9915824915824916,0.8488964346349714,True,54.16,45.84,100.85,100.85,0.85,100.0,"Bet $54.16 Over @ betonlineag, $45.84 Under @ bovada",San Antonio Spurs @ Oklahoma City Thunder,2025-12-14T02:00:00Z,7
Josh Hart,player_points,9.5,114,draftkings,0.46728971962616817,-112,fanduel,0.5283018867924528,0.995591606418621,0.44279135671272396,True,46.94,53.06,100.45,100.44,0.44,100.0,"Bet $46.94 Over @ draftkings, $53.06 Under @ fanduel",New York Knicks @ Orlando Magic,2025-12-13T22:43:00Z,2
