player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Mikal Bridges,player_assists,4.5,190,bovada,0.3448275862068966,08:40:02 PM ET,175,draftkings,0.36363636363636365,08:39:47 PM ET,0.7084639498432602,41.15044247787609,True,48.67,51.33,141.14,141.16,41.14,100.0,"Bet $48.67 Over @ bovada, $51.33 Under @ draftkings",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,2,0.7654404666666667,1.0154404666666668,1.0154404666666668,False,,2025-12-19 20:40:47 ET
Norman Powell,player_threes,2.5,167,williamhill_us,0.37453183520599254,08:39:47 PM ET,165,bovada,0.37735849056603776,08:40:10 PM ET,0.7518903257720303,32.998120300751864,True,49.81,50.19,132.99,133.0,32.99,100.0,"Bet $49.81 Over @ williamhill_us, $50.19 Under @ bovada",Miami Heat @ Boston Celtics,2025-12-20T00:11:00Z,4,1.0154404666666668,0.6321071333333333,1.0154404666666668,False,,2025-12-19 20:40:47 ET
De'Andre Hunter,player_threes,1.5,170,draftkings,0.3703703703703704,08:40:08 PM ET,155,bovada,0.39215686274509803,08:38:41 PM ET,0.7625272331154684,31.14285714285714,True,48.57,51.43,131.14,131.15,31.14,100.0,"Bet $48.57 Over @ draftkings, $51.43 Under @ bovada",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:41:00Z,3,0.6654404666666667,2.1154404666666666,2.1154404666666666,True,bovada,2025-12-19 20:40:47 ET
Ayo Dosunmu,player_threes,0.5,120,draftkings,0.45454545454545453,08:40:08 PM ET,205,bovada,0.32786885245901637,08:38:41 PM ET,0.7824143070044709,27.809523809523817,True,58.1,41.9,127.82,127.79,27.79,100.0,"Bet $58.10 Over @ draftkings, $41.90 Under @ bovada",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:41:00Z,2,0.6654404666666667,2.1154404666666666,2.1154404666666666,True,bovada,2025-12-19 20:40:47 ET
Onyeka Okongwu,player_rebounds,6.5,114,draftkings,0.4672897196261682,08:39:52 PM ET,200,bovada,0.3333333333333333,08:40:34 PM ET,0.8006230529595015,24.90272373540856,True,58.37,41.63,124.91,124.89,24.89,100.0,"Bet $58.37 Over @ draftkings, $41.63 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,3,0.9321071333333334,0.23210713333333333,0.9321071333333334,False,,2025-12-19 20:40:47 ET
Josh Hart,player_rebounds,9.5,180,bovada,0.35714285714285715,08:40:02 PM ET,116,fanduel,0.46296296296296297,08:39:35 PM ET,0.8201058201058201,21.93548387096773,True,43.55,56.45,121.94,121.93,21.93,100.0,"Bet $43.55 Over @ bovada, $56.45 Under @ fanduel",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,5,0.7654404666666667,1.2154404666666667,1.2154404666666667,False,,2025-12-19 20:40:47 ET
Stephon Castle,player_rebounds,4.5,138,fanduel,0.4201680672268907,08:39:55 PM ET,150,bovada,0.4,08:40:34 PM ET,0.8201680672268907,21.926229508196716,True,51.23,48.77,121.93,121.93,21.93,100.0,"Bet $51.23 Over @ fanduel, $48.77 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,4,0.8821071333333333,0.23210713333333333,0.8821071333333333,False,,2025-12-19 20:40:47 ET
Karl-Anthony Towns,player_rebounds,12.5,190,bovada,0.3448275862068966,08:40:02 PM ET,110,draftkings,0.47619047619047616,08:39:47 PM ET,0.8210180623973727,21.799999999999997,True,42.0,58.0,121.8,121.8,21.8,100.0,"Bet $42.00 Over @ bovada, $58.00 Under @ draftkings",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,0.7654404666666667,1.0154404666666668,1.0154404666666668,False,,2025-12-19 20:40:47 ET
Nikola Vucevic,player_assists,2.5,154,draftkings,0.39370078740157477,08:40:08 PM ET,125,bovada,0.4444444444444444,08:38:41 PM ET,0.8381452318460192,19.31106471816284,True,46.97,53.03,119.3,119.32,19.3,100.0,"Bet $46.97 Over @ draftkings, $53.03 Under @ bovada",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:41:00Z,4,0.6654404666666667,2.1154404666666666,2.1154404666666666,True,bovada,2025-12-19 20:40:47 ET
Dylan Harper,player_threes,0.5,-102,fanduel,0.504950495049505,08:39:55 PM ET,200,bovada,0.3333333333333333,08:40:34 PM ET,0.8382838283828382,19.291338582677177,True,60.24,39.76,119.3,119.28,19.28,100.0,"Bet $60.24 Over @ fanduel, $39.76 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,3,0.8821071333333333,0.23210713333333333,0.8821071333333333,False,,2025-12-19 20:40:47 ET
Mikal Bridges,player_points,18.5,175,bovada,0.36363636363636365,08:40:02 PM ET,106,fanduel,0.4854368932038835,08:39:35 PM ET,0.8490732568402471,17.775467775467767,True,42.83,57.17,117.78,117.77,17.77,100.0,"Bet $42.83 Over @ bovada, $57.17 Under @ fanduel",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,4,0.7654404666666667,1.2154404666666667,1.2154404666666667,False,,2025-12-19 20:40:47 ET
Darius Garland,player_points,28.5,215,bovada,0.31746031746031744,08:38:41 PM ET,-114,fanduel,0.5327102803738317,08:39:59 PM ET,0.8501705978341492,17.623451404641433,True,37.34,62.66,117.62,117.62,17.62,100.0,"Bet $37.34 Over @ bovada, $62.66 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:41:00Z,4,2.1154404666666666,0.8154404666666667,2.1154404666666666,True,bovada,2025-12-19 20:40:47 ET
Keldon Johnson,player_rebounds,3.5,-110,williamhill_us,0.523809523809524,08:40:01 PM ET,205,bovada,0.32786885245901637,08:40:34 PM ET,0.8516783762685403,17.415215398716754,True,61.5,38.5,117.41,117.42,17.41,100.0,"Bet $61.50 Over @ williamhill_us, $38.50 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,3,0.7821071333333334,0.23210713333333333,0.7821071333333334,False,,2025-12-19 20:40:47 ET
Onyeka Okongwu,player_assists,2.5,120,draftkings,0.4545454545454545,08:39:52 PM ET,150,bovada,0.4,08:40:34 PM ET,0.8545454545454545,17.021276595744684,True,53.19,46.81,117.02,117.02,17.02,100.0,"Bet $53.19 Over @ draftkings, $46.81 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,3,0.9321071333333334,0.23210713333333333,0.9321071333333334,False,,2025-12-19 20:40:47 ET
Tyrese Maxey,player_threes,3.5,100,bovada,0.5,08:40:02 PM ET,182,fanduel,0.3546099290780142,08:39:35 PM ET,0.8546099290780143,17.012448132780065,True,58.51,41.49,117.02,117.0,17.0,100.0,"Bet $58.51 Over @ bovada, $41.49 Under @ fanduel",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,0.7654404666666667,1.2154404666666667,1.2154404666666667,False,,2025-12-19 20:40:47 ET
Bam Adebayo,player_points,15.5,-102,fanduel,0.504950495049505,08:40:09 PM ET,185,bovada,0.3508771929824561,08:40:10 PM ET,0.8558276880319611,16.845950882890204,True,59.0,41.0,116.84,116.85,16.84,100.0,"Bet $59.00 Over @ fanduel, $41.00 Under @ bovada",Miami Heat @ Boston Celtics,2025-12-20T00:11:00Z,4,0.6487738000000001,0.6321071333333333,0.6487738000000001,False,,2025-12-19 20:40:47 ET
Quentin Grimes,player_points,12.5,-110,draftkings,0.523809523809524,08:39:47 PM ET,200,bovada,0.3333333333333333,08:40:02 PM ET,0.8571428571428572,16.66666666666665,True,61.11,38.89,116.66,116.67,16.66,100.0,"Bet $61.11 Over @ draftkings, $38.89 Under @ bovada",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,2,1.0154404666666668,0.7654404666666667,1.0154404666666668,False,,2025-12-19 20:40:47 ET
Josh Giddey,player_assists,7.5,130,draftkings,0.43478260869565216,08:40:08 PM ET,130,bovada,0.43478260869565216,08:38:41 PM ET,0.8695652173913043,15.000000000000014,True,50.0,50.0,115.0,115.0,15.0,100.0,"Bet $50.00 Over @ draftkings, $50.00 Under @ bovada",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:41:00Z,3,0.6654404666666667,2.1154404666666666,2.1154404666666666,True,bovada,2025-12-19 20:40:47 ET
Dylan Harper,player_assists,3.5,115,bovada,0.46511627906976744,08:40:34 PM ET,140,draftkings,0.4166666666666667,08:39:52 PM ET,0.8817829457364341,13.406593406593403,True,52.75,47.25,113.41,113.4,13.4,100.0,"Bet $52.75 Over @ bovada, $47.25 Under @ draftkings",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,4,0.23210713333333333,0.9321071333333334,0.9321071333333334,False,,2025-12-19 20:40:47 ET
Jaylen Brown,player_assists,5.5,115,bovada,0.46511627906976744,08:40:10 PM ET,140,draftkings,0.4166666666666667,08:40:07 PM ET,0.8817829457364341,13.406593406593403,True,52.75,47.25,113.41,113.4,13.4,100.0,"Bet $52.75 Over @ bovada, $47.25 Under @ draftkings",Miami Heat @ Boston Celtics,2025-12-20T00:11:00Z,4,0.6321071333333333,0.6821071333333334,0.6821071333333334,False,,2025-12-19 20:40:47 ET
Harrison Barnes,player_points_rebounds_assists,12.5,-105,draftkings,0.5121951219512195,08:39:52 PM ET,165,bovada,0.37735849056603776,08:40:34 PM ET,0.8895536125172573,12.415933781686483,True,57.58,42.42,112.42,112.41,12.41,100.0,"Bet $57.58 Over @ draftkings, $42.42 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,2,0.9321071333333334,0.23210713333333333,0.9321071333333334,False,,2025-12-19 20:40:47 ET
Quentin Grimes,player_threes,2.5,185,draftkings,0.3508771929824561,08:39:47 PM ET,-120,bovada,0.5454545454545454,08:40:02 PM ET,0.8963317384370015,11.565836298932396,True,39.15,60.85,111.58,111.56,11.56,100.0,"Bet $39.15 Over @ draftkings, $60.85 Under @ bovada",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,1.0154404666666668,0.7654404666666667,1.0154404666666668,False,,2025-12-19 20:40:47 ET
Karl-Anthony Towns,player_points,23.5,150,bovada,0.4,08:40:02 PM ET,100,draftkings,0.5,08:39:47 PM ET,0.9,11.111111111111116,True,44.44,55.56,111.1,111.12,11.1,100.0,"Bet $44.44 Over @ bovada, $55.56 Under @ draftkings",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,0.7654404666666667,1.0154404666666668,1.0154404666666668,False,,2025-12-19 20:40:47 ET
Mikal Bridges,player_threes,2.5,165,bovada,0.37735849056603776,08:40:02 PM ET,-110,fanduel,0.5238095238095238,08:39:35 PM ET,0.9011680143755616,10.967098703888322,True,41.87,58.13,110.96,110.98,10.96,100.0,"Bet $41.87 Over @ bovada, $58.13 Under @ fanduel",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,0.7654404666666667,1.2154404666666667,1.2154404666666667,False,,2025-12-19 20:40:47 ET
Harrison Barnes,player_points,8.5,-105,draftkings,0.5121951219512195,08:39:52 PM ET,155,bovada,0.39215686274509803,08:40:34 PM ET,0.9043519846963175,10.576414595452155,True,56.64,43.36,110.58,110.57,10.57,100.0,"Bet $56.64 Over @ draftkings, $43.36 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,3,0.9321071333333334,0.23210713333333333,0.9321071333333334,False,,2025-12-19 20:40:47 ET
Josh Giddey,player_rebounds,10.5,200,bovada,0.33333333333333326,08:38:41 PM ET,-136,fanduel,0.576271186440678,08:39:59 PM ET,0.9096045197740112,9.937888198757761,True,36.65,63.35,109.95,109.93,9.93,100.0,"Bet $36.65 Over @ bovada, $63.35 Under @ fanduel",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:41:00Z,4,2.1154404666666666,0.8154404666666667,2.1154404666666666,True,bovada,2025-12-19 20:40:47 ET
Stephon Castle,player_assists,7.5,180,bovada,0.3571428571428572,08:40:34 PM ET,-124,williamhill_us,0.5535714285714286,08:40:01 PM ET,0.9107142857142858,9.803921568627437,True,39.22,60.78,109.82,109.8,9.8,100.0,"Bet $39.22 Over @ bovada, $60.78 Under @ williamhill_us",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,4,0.23210713333333333,0.7821071333333334,0.7821071333333334,False,,2025-12-19 20:40:47 ET
Jalen Brunson,player_threes,1.5,-140,draftkings,0.5833333333333335,08:39:47 PM ET,205,bovada,0.32786885245901637,08:40:02 PM ET,0.9112021857923498,9.745127436281841,True,64.02,35.98,109.75,109.74,9.74,100.0,"Bet $64.02 Over @ draftkings, $35.98 Under @ bovada",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,1.0154404666666668,0.7654404666666667,1.0154404666666668,False,,2025-12-19 20:40:47 ET
Nickeil Alexander-Walker,player_threes,2.5,124,fanduel,0.44642857142857145,08:39:55 PM ET,115,bovada,0.46511627906976744,08:40:34 PM ET,0.9115448504983389,9.703872437357619,True,48.97,51.03,109.69,109.71,9.69,100.0,"Bet $48.97 Over @ fanduel, $51.03 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,4,0.8821071333333333,0.23210713333333333,0.8821071333333333,False,,2025-12-19 20:40:47 ET
Julian Champagnie,player_points,6.5,-105,draftkings,0.5121951219512195,08:39:52 PM ET,150,bovada,0.4,08:40:34 PM ET,0.9121951219512195,9.625668449197855,True,56.15,43.85,109.63,109.62,9.62,100.0,"Bet $56.15 Over @ draftkings, $43.85 Under @ bovada",San Antonio Spurs @ Atlanta Hawks,2025-12-20T00:41:00Z,2,0.9321071333333334,0.23210713333333333,0.9321071333333334,False,,2025-12-19 20:40:47 ET
VJ Edgecombe,player_threes,2.5,185,bovada,0.3508771929824561,08:40:02 PM ET,-130,draftkings,0.5652173913043478,08:39:47 PM ET,0.9160945842868039,9.15903413821817,True,38.3,61.7,109.16,109.16,9.16,100.0,"Bet $38.30 Over @ bovada, $61.70 Under @ draftkings",Philadelphia 76ers @ New York Knicks,2025-12-20T00:13:00Z,3,0.7654404666666667,1.0154404666666668,1.0154404666666668,False,,2025-12-19 20:40:47 ET
