player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
De'Andre Hunter,player_points,17.5,150,bovada,0.4,06:10:43 PM ET,105,williamhill_us,0.4878048780487805,06:09:52 PM ET,0.8878048780487805,12.637362637362637,True,45.05,54.95,112.62,112.65,12.62,100.0,"Bet $45.05 Over @ bovada, $54.95 Under @ williamhill_us",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,6,0.07952123333333333,0.9295212333333333,0.9295212333333333,False,,2025-12-19 18:10:47 ET
Lonzo Ball,player_assists,5.5,190,bovada,0.3448275862068966,06:10:43 PM ET,-130,betmgm,0.5652173913043478,06:10:33 PM ET,0.9100449775112444,9.8846787479407,True,37.89,62.11,109.88,109.89,9.88,100.0,"Bet $37.89 Over @ bovada, $62.11 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,5,0.07952123333333333,0.2461879,0.2461879,False,,2025-12-19 18:10:47 ET
Jarrett Allen,player_points,17.5,150,bovada,0.4,06:10:43 PM ET,-108,draftkings,0.5192307692307693,06:09:48 PM ET,0.9192307692307693,8.786610878661083,True,43.51,56.49,108.78,108.8,8.77,100.0,"Bet $43.51 Over @ bovada, $56.49 Under @ draftkings",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,6,0.07952123333333333,0.9961879,0.9961879,False,,2025-12-19 18:10:47 ET
Payton Pritchard,player_assists,5.5,180,bovada,0.3571428571428571,06:08:48 PM ET,-130,betonlineag,0.5652173913043478,06:09:52 PM ET,0.9223602484472049,8.417508417508435,True,38.72,61.28,108.42,108.42,8.42,100.0,"Bet $38.72 Over @ bovada, $61.28 Under @ betonlineag",Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,7,1.9961879,0.9295212333333333,1.9961879,False,,2025-12-19 18:10:47 ET
Darius Garland,player_assists,8.5,180,bovada,0.3571428571428572,06:10:43 PM ET,-131,draftkings,0.5670995670995671,06:09:48 PM ET,0.9242424242424243,8.196721311475397,True,38.64,61.36,108.19,108.2,8.19,100.0,"Bet $38.64 Over @ bovada, $61.36 Under @ draftkings",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,6,0.07952123333333333,0.9961879,0.9961879,False,,2025-12-19 18:10:47 ET
Chet Holmgren,player_threes,1.5,150,bovada,0.4,06:09:51 PM ET,-114,betonlineag,0.5327102803738317,06:09:49 PM ET,0.9327102803738317,7.214428857715438,True,42.89,57.11,107.22,107.21,7.21,100.0,"Bet $42.89 Over @ bovada, $57.11 Under @ betonlineag",Oklahoma City Thunder @ Minnesota Timberwolves,2025-12-20T02:40:00Z,7,0.9461879,0.9795212333333333,0.9795212333333333,False,,2025-12-19 18:10:47 ET
Anfernee Simons,player_points,12.5,135,bovada,0.4255319148936171,06:08:48 PM ET,-110,draftkings,0.5238095238095238,06:10:26 PM ET,0.9493414387031409,5.336179295624333,True,44.82,55.18,105.33,105.34,5.33,100.0,"Bet $44.82 Over @ bovada, $55.18 Under @ draftkings",Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,7,1.9961879,0.36285456666666666,1.9961879,False,,2025-12-19 18:10:47 ET
Jarrett Allen,player_rebounds,9.5,125,bovada,0.4444444444444444,06:10:43 PM ET,-105,fanatics,0.5121951219512195,06:09:54 PM ET,0.9566395663956639,4.532577903682711,True,46.46,53.54,104.54,104.53,4.53,100.0,"Bet $46.46 Over @ bovada, $53.54 Under @ fanatics",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,7,0.07952123333333333,0.8961878999999999,0.8961878999999999,False,,2025-12-19 18:10:47 ET
Norman Powell,player_points,25.5,145,bovada,0.40816326530612246,06:08:48 PM ET,-125,betmgm,0.5555555555555556,06:10:25 PM ET,0.963718820861678,3.7647058823529367,True,42.35,57.65,103.76,103.77,3.76,100.0,"Bet $42.35 Over @ bovada, $57.65 Under @ betmgm",Miami Heat @ Boston Celtics,2025-12-20T00:10:00Z,2,1.9961879,0.3795212333333333,1.9961879,False,,2025-12-19 18:10:47 ET
Lonzo Ball,player_threes,1.5,-105,bovada,0.5121951219512195,06:10:43 PM ET,120,betmgm,0.45454545454545453,06:10:33 PM ET,0.9667405764966741,3.440366972477049,True,52.98,47.02,103.44,103.44,3.44,100.0,"Bet $52.98 Over @ bovada, $47.02 Under @ betmgm",Chicago Bulls @ Cleveland Cavaliers,2025-12-20T00:40:00Z,5,0.07952123333333333,0.2461879,0.2461879,False,,2025-12-19 18:10:47 ET
