player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Victor Wembanyama,player_rebounds,8.5,-125,betmgm,0.5555555555555556,185,bovada,0.3508771929824561,0.9064327485380117,10.322580645161295,True,61.29,38.71,110.32,110.32,10.32,100.0,"Bet $61.29 Over @ betmgm, $38.71 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,6,0.5294210666666667,0.1127544,0.5294210666666667,False,,2025-12-16 18:35:45 ET
Stephon Castle,player_assists,6.5,190,bovada,0.3448275862068966,-143,betonlineag,0.588477366255144,0.9333049524620406,7.146115250114038,True,36.95,63.05,107.16,107.14,7.14,100.0,"Bet $36.95 Over @ bovada, $63.05 Under @ betonlineag",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,5,0.1127544,0.9960877333333333,0.9960877333333333,False,,2025-12-16 18:35:45 ET
OG Anunoby,player_points,17.5,130,bovada,0.4347826086956521,100,betmgm,0.5,0.9347826086956521,6.976744186046524,True,46.51,53.49,106.97,106.98,6.97,100.0,"Bet $46.51 Over @ bovada, $53.49 Under @ betmgm",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,0.1127544,0.5294210666666667,0.5294210666666667,False,,2025-12-16 18:35:45 ET
Victor Wembanyama,player_points_rebounds_assists,33.5,108,betrivers,0.4807692307692308,120,bovada,0.45454545454545453,0.9353146853146853,6.915887850467284,True,51.4,48.6,106.91,106.92,6.91,100.0,"Bet $51.40 Over @ betrivers, $48.60 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.3627544,0.1127544,0.3627544,False,,2025-12-16 18:35:45 ET
Victor Wembanyama,player_rebounds,9.5,106,betrivers,0.48543689320388345,115,bovada,0.46511627906976744,0.9505531722736509,5.2019002375296886,True,51.07,48.93,105.2,105.2,5.2,100.0,"Bet $51.07 Over @ betrivers, $48.93 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.3627544,0.1127544,0.3627544,False,,2025-12-16 18:35:45 ET
OG Anunoby,player_points,16.5,105,bovada,0.48780487804878053,116,betrivers,0.46296296296296297,0.9507678410117435,5.1781472684085506,True,51.31,48.69,105.19,105.17,5.17,100.0,"Bet $51.31 Over @ bovada, $48.69 Under @ betrivers",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.1127544,0.3627544,0.3627544,False,,2025-12-16 18:35:45 ET
Victor Wembanyama,player_assists,2.5,-135,betonlineag,0.574468085106383,165,bovada,0.37735849056603776,0.9518265756724208,5.061155630535641,True,60.35,39.65,105.05,105.07,5.05,100.0,"Bet $60.35 Over @ betonlineag, $39.65 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,0.9960877333333333,0.1127544,0.9960877333333333,False,,2025-12-16 18:35:45 ET
Victor Wembanyama,player_points,20.5,105,betmgm,0.4878048780487804,115,bovada,0.46511627906976744,0.9529211571185479,4.940476190476195,True,51.19,48.81,104.94,104.94,4.94,100.0,"Bet $51.19 Over @ betmgm, $48.81 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,7,0.5294210666666667,0.1127544,0.5294210666666667,False,,2025-12-16 18:35:45 ET
OG Anunoby,player_points,18.5,165,bovada,0.37735849056603776,-141,betrivers,0.5850622406639004,0.9624207312299382,3.9046611892947114,True,39.21,60.79,103.91,103.9,3.9,100.0,"Bet $39.21 Over @ bovada, $60.79 Under @ betrivers",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.1127544,0.3627544,0.3627544,False,,2025-12-16 18:35:45 ET
OG Anunoby,player_points_rebounds_assists,23.5,100,bovada,0.5,114,betrivers,0.4672897196261682,0.9672897196261683,3.3816425120772875,True,51.69,48.31,103.38,103.38,3.38,100.0,"Bet $51.69 Over @ bovada, $48.31 Under @ betrivers",San Antonio Spurs @ New York Knicks,2025-12-17T01:40:00Z,2,0.1127544,0.3627544,0.3627544,False,,2025-12-16 18:35:45 ET
