player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Jaden McDaniels,player_steals,1.5,155,bovada,0.3921568627450981,08:33:48 PM ET,175,draftkings,0.36363636363636365,08:35:16 PM ET,0.7557932263814617,32.31132075471697,True,51.89,48.11,132.32,132.3,32.3,100.0,"Bet $51.89 Over @ bovada, $48.11 Under @ draftkings",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:11:00Z,2,1.98091715,0.5142504833333333,1.98091715,False,,2025-12-17 20:35:46 ET
Santi Aldama,player_assists,4.5,200,bovada,0.3333333333333333,08:34:54 PM ET,124,draftkings,0.44642857142857145,08:34:06 PM ET,0.7797619047619048,28.244274809160295,True,42.75,57.25,128.25,128.24,28.24,100.0,"Bet $42.75 Over @ bovada, $57.25 Under @ draftkings",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:11:00Z,4,0.88091715,1.68091715,1.68091715,False,,2025-12-17 20:35:46 ET
Josh Giddey,player_rebounds,9.5,205,bovada,0.32786885245901637,08:35:44 PM ET,120,fanduel,0.45454545454545453,08:35:22 PM ET,0.7824143070044709,27.809523809523817,True,41.9,58.1,127.79,127.82,27.79,100.0,"Bet $41.90 Over @ bovada, $58.10 Under @ fanduel",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:11:00Z,4,0.04758381666666667,0.4142504833333333,0.4142504833333333,False,,2025-12-17 20:35:46 ET
Kentavious Caldwell-Pope,player_assists,2.5,118,fanduel,0.4587155963302753,08:34:01 PM ET,200,bovada,0.3333333333333333,08:34:54 PM ET,0.7920489296636086,26.25482625482625,True,57.92,42.08,126.27,126.24,26.24,100.0,"Bet $57.92 Over @ fanduel, $42.08 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:11:00Z,4,1.7642504833333335,0.88091715,1.7642504833333335,False,,2025-12-17 20:35:46 ET
Nikola Vucevic,player_rebounds,6.5,114,draftkings,0.4672897196261683,08:35:10 PM ET,190,bovada,0.3448275862068966,08:35:44 PM ET,0.8121173058330649,23.13492063492062,True,57.54,42.46,123.14,123.13,23.13,100.0,"Bet $57.54 Over @ draftkings, $42.46 Under @ bovada",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:11:00Z,4,0.6142504833333333,0.04758381666666667,0.6142504833333333,False,,2025-12-17 20:35:46 ET
De'Andre Hunter,player_threes,1.5,130,draftkings,0.4347826086956522,08:35:10 PM ET,165,bovada,0.37735849056603776,08:35:44 PM ET,0.81214109926169,23.131313131313114,True,53.54,46.46,123.14,123.12,23.12,100.0,"Bet $53.54 Over @ draftkings, $46.46 Under @ bovada",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:11:00Z,4,0.6142504833333333,0.04758381666666667,0.6142504833333333,False,,2025-12-17 20:35:46 ET
Tre Jones,player_assists,6.5,144,williamhill_us,0.40983606557377045,08:34:50 PM ET,130,draftkings,0.43478260869565216,08:35:10 PM ET,0.8446186742694226,18.39662447257384,True,48.52,51.48,118.39,118.4,18.39,100.0,"Bet $48.52 Over @ williamhill_us, $51.48 Under @ draftkings",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:11:00Z,3,0.9475838166666667,0.6142504833333333,0.9475838166666667,False,,2025-12-17 20:35:46 ET
Jaden McDaniels,player_points,14.5,-105,williamhill_us,0.5121951219512195,08:35:12 PM ET,200,bovada,0.3333333333333333,08:34:54 PM ET,0.8455284552845528,18.26923076923077,True,60.58,39.42,118.28,118.26,18.26,100.0,"Bet $60.58 Over @ williamhill_us, $39.42 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:11:00Z,2,0.58091715,0.88091715,0.88091715,False,,2025-12-17 20:35:46 ET
Josh Giddey,player_points,22.5,190,bovada,0.3448275862068966,08:35:44 PM ET,-102,fanduel,0.504950495049505,08:35:22 PM ET,0.8497780812564015,17.677782241864204,True,40.58,59.42,117.68,117.67,17.67,100.0,"Bet $40.58 Over @ bovada, $59.42 Under @ fanduel",Cleveland Cavaliers @ Chicago Bulls,2025-12-18T01:11:00Z,2,0.04758381666666667,0.4142504833333333,0.4142504833333333,False,,2025-12-17 20:35:46 ET
Santi Aldama,player_threes,1.5,140,draftkings,0.41666666666666674,08:35:16 PM ET,125,bovada,0.4444444444444444,08:34:54 PM ET,0.8611111111111112,16.129032258064502,True,48.39,51.61,116.14,116.12,16.12,100.0,"Bet $48.39 Over @ draftkings, $51.61 Under @ bovada",Memphis Grizzlies @ Minnesota Timberwolves,2025-12-18T01:11:00Z,4,0.5142504833333333,0.88091715,0.88091715,False,,2025-12-17 20:35:46 ET
