player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Deni Avdija,player_threes,1.5,162,williamhill_us,0.3816793893129771,11:23:17 PM ET,180,bovada,0.35714285714285715,11:25:15 PM ET,0.7388222464558343,35.350553505535046,True,51.66,48.34,135.35,135.35,35.35,100.0,"Bet $51.66 Over @ williamhill_us, $48.34 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,2.5426759666666663,0.5760093000000001,2.5426759666666663,True,williamhill_us,2025-12-23 23:25:49 ET
Wendell Carter Jr,player_threes,0.5,158,fanduel,0.3875968992248063,11:25:10 PM ET,180,bovada,0.35714285714285715,11:25:15 PM ET,0.7447397563676634,34.275092936802956,True,52.04,47.96,134.26,134.29,34.26,100.0,"Bet $52.04 Over @ fanduel, $47.96 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.6593426333333333,0.5760093000000001,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Kris Murray,player_threes,0.5,162,fanduel,0.38167938931297707,11:25:10 PM ET,145,bovada,0.40816326530612246,11:25:15 PM ET,0.7898426546190995,26.607495069033526,True,48.32,51.68,126.6,126.62,26.6,100.0,"Bet $48.32 Over @ fanduel, $51.68 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.6593426333333333,0.5760093000000001,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Paolo Banchero,player_assists,4.5,120,fanduel,0.45454545454545453,11:25:10 PM ET,180,bovada,0.35714285714285715,11:25:15 PM ET,0.8116883116883117,23.2,True,56.0,44.0,123.2,123.2,23.2,100.0,"Bet $56.00 Over @ fanduel, $44.00 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,3,0.6593426333333333,0.5760093000000001,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Shaedon Sharpe,player_threes,2.5,120,bovada,0.45454545454545453,11:25:15 PM ET,168,fanduel,0.373134328358209,11:25:10 PM ET,0.8276797829036635,20.81967213114755,True,54.92,45.08,120.82,120.81,20.81,100.0,"Bet $54.92 Over @ bovada, $45.08 Under @ fanduel",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.5760093000000001,0.6593426333333333,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Reed Sheppard,player_assists,3.5,135,bovada,0.4255319148936171,11:23:55 PM ET,148,fanduel,0.4032258064516129,11:25:06 PM ET,0.82875772134523,20.66252587991717,True,51.35,48.65,120.67,120.65,20.65,100.0,"Bet $51.35 Over @ bovada, $48.65 Under @ fanduel",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,1.9093426333333334,0.7260093,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Duncan Robinson,player_threes,2.5,172,fanduel,0.3676470588235294,11:24:44 PM ET,115,bovada,0.46511627906976744,11:22:51 PM ET,0.8327633378932968,20.082135523613974,True,44.15,55.85,120.09,120.08,20.08,100.0,"Bet $44.15 Over @ fanduel, $55.85 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,1.0926759666666668,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Cade Cunningham,player_threes,2.5,135,bovada,0.425531914893617,11:22:51 PM ET,142,fanduel,0.4132231404958678,11:24:44 PM ET,0.8387550553894848,19.224318658280914,True,50.73,49.27,119.22,119.23,19.22,100.0,"Bet $50.73 Over @ bovada, $49.27 Under @ fanduel",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,3,2.9760093,1.0926759666666668,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Kris Dunn,player_assists,3.5,140,bovada,0.4166666666666667,11:23:55 PM ET,135,draftkings,0.425531914893617,11:25:40 PM ET,0.8421985815602837,18.736842105263165,True,49.47,50.53,118.73,118.75,18.73,100.0,"Bet $49.47 Over @ bovada, $50.53 Under @ draftkings",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,1.9093426333333334,0.15934263333333334,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Steven Adams,player_rebounds,5.5,-104,fanduel,0.5098039215686274,11:25:06 PM ET,200,bovada,0.3333333333333333,11:23:55 PM ET,0.8431372549019607,18.60465116279071,True,60.47,39.53,118.61,118.59,18.59,100.0,"Bet $60.47 Over @ fanduel, $39.53 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,0.7260093,1.9093426333333334,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Desmond Bane,player_threes,2.5,135,bovada,0.42553191489361697,11:25:15 PM ET,136,fanduel,0.423728813559322,11:25:10 PM ET,0.849260728452939,17.749469214437386,True,50.11,49.89,117.76,117.74,17.74,100.0,"Bet $50.11 Over @ bovada, $49.89 Under @ fanduel",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,3,0.5760093000000001,0.6593426333333333,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Donovan Clingan,player_points,8.5,110,fanatics,0.47619047619047616,11:23:52 PM ET,165,bovada,0.37735849056603776,11:25:15 PM ET,0.8535489667565139,17.157894736842106,True,55.79,44.21,117.16,117.16,17.16,100.0,"Bet $55.79 Over @ fanatics, $44.21 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,3,1.9593426333333333,0.5760093000000001,1.9593426333333333,False,,2025-12-23 23:25:49 ET
Steven Adams,player_points_rebounds_assists,10.5,100,draftkings,0.5,11:25:40 PM ET,175,bovada,0.36363636363636365,11:23:55 PM ET,0.8636363636363636,15.789473684210531,True,57.89,42.11,115.78,115.8,15.78,100.0,"Bet $57.89 Over @ draftkings, $42.11 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,0.15934263333333334,1.9093426333333334,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Kawhi Leonard,player_points,29.5,185,bovada,0.3508771929824561,11:23:55 PM ET,-112,fanduel,0.5283018867924528,11:25:06 PM ET,0.879179079774909,13.742469879518083,True,39.91,60.09,113.74,113.74,13.74,100.0,"Bet $39.91 Over @ bovada, $60.09 Under @ fanduel",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,1.9093426333333334,0.7260093,1.9093426333333334,False,,2025-12-23 23:25:49 ET
James Harden,player_points,19.5,-115,draftkings,0.5348837209302325,11:25:40 PM ET,190,bovada,0.3448275862068966,11:23:55 PM ET,0.8797113071371291,13.673655423883325,True,60.8,39.2,113.67,113.68,13.67,100.0,"Bet $60.80 Over @ draftkings, $39.20 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,0.15934263333333334,1.9093426333333334,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Alperen Sengun,player_assists,7.5,200,bovada,0.33333333333333337,11:23:55 PM ET,-122,fanduel,0.5495495495495496,11:25:06 PM ET,0.882882882882883,13.265306122448962,True,37.76,62.24,113.28,113.26,13.26,100.0,"Bet $37.76 Over @ bovada, $62.24 Under @ fanduel",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,1.9093426333333334,0.7260093,1.9093426333333334,False,,2025-12-23 23:25:49 ET
John Collins,player_points,10.5,-118,fanduel,0.5412844036697247,11:25:06 PM ET,190,bovada,0.3448275862068966,11:23:55 PM ET,0.8861119898766213,12.85255265976437,True,61.09,38.91,112.86,112.84,12.84,100.0,"Bet $61.09 Over @ fanduel, $38.91 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,2,0.7260093,1.9093426333333334,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Dennis Schroder,player_points,10.5,-128,fanduel,0.5614035087719298,11:24:44 PM ET,200,bovada,0.3333333333333333,11:22:51 PM ET,0.894736842105263,11.764705882352944,True,62.75,37.25,111.77,111.75,11.75,100.0,"Bet $62.75 Over @ fanduel, $37.25 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,1.0926759666666668,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Cade Cunningham,player_rebounds,7.5,210,bovada,0.32258064516129026,11:22:51 PM ET,-135,draftkings,0.574468085106383,11:25:01 PM ET,0.8970487302676733,11.476664116296863,True,35.96,64.04,111.48,111.48,11.48,100.0,"Bet $35.96 Over @ bovada, $64.04 Under @ draftkings",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,2.9760093,0.8093426333333333,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Jabari Smith Jr,player_rebounds,5.5,-122,fanduel,0.5495495495495496,11:25:06 PM ET,185,bovada,0.3508771929824561,11:23:55 PM ET,0.9004267425320057,11.058451816745652,True,61.03,38.97,111.05,111.06,11.05,100.0,"Bet $61.03 Over @ fanduel, $38.97 Under @ bovada",Houston Rockets @ Los Angeles Clippers,2025-12-24T03:42:00Z,True,4,0.7260093,1.9093426333333334,1.9093426333333334,False,,2025-12-23 23:25:49 ET
Wendell Carter Jr,player_rebounds,9.5,160,bovada,0.3846153846153847,11:25:15 PM ET,-108,fanduel,0.5192307692307693,11:25:10 PM ET,0.903846153846154,10.638297872340408,True,42.55,57.45,110.63,110.64,10.63,100.0,"Bet $42.55 Over @ bovada, $57.45 Under @ fanduel",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.5760093000000001,0.6593426333333333,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Duncan Robinson,player_points,7.5,-127,williamhill_us,0.5594713656387665,11:23:23 PM ET,190,bovada,0.3448275862068966,11:22:51 PM ET,0.9042989518456631,10.582899378464639,True,61.87,38.13,110.59,110.58,10.58,100.0,"Bet $61.87 Over @ williamhill_us, $38.13 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,3,2.4426759666666666,2.9760093,2.9760093,True,"williamhill_us, bovada",2025-12-23 23:25:49 ET
Keyonte George,player_points,25.5,105,bovada,0.48780487804878053,11:22:43 PM ET,140,fanduel,0.4166666666666667,11:23:51 PM ET,0.9044715447154472,10.561797752808989,True,53.93,46.07,110.56,110.57,10.56,100.0,"Bet $53.93 Over @ bovada, $46.07 Under @ fanduel",Memphis Grizzlies @ Utah Jazz,2025-12-24T02:12:00Z,True,2,3.109342633333333,1.9760093,3.109342633333333,True,bovada,2025-12-23 23:25:49 ET
Maxime Raynaud,player_points_rebounds_assists,20.5,-110,draftkings,0.5238095238095238,11:25:01 PM ET,150,bovada,0.4,11:22:51 PM ET,0.9238095238095239,8.247422680412363,True,56.7,43.3,108.25,108.25,8.25,100.0,"Bet $56.70 Over @ draftkings, $43.30 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,2,0.8093426333333333,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Anthony Black,player_assists,4.5,130,bovada,0.43478260869565216,11:25:15 PM ET,104,fanduel,0.49019607843137253,11:25:10 PM ET,0.9249786871270247,8.110599078341018,True,47.0,53.0,108.1,108.12,8.1,100.0,"Bet $47.00 Over @ bovada, $53.00 Under @ fanduel",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.5760093000000001,0.6593426333333333,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Paolo Banchero,player_rebounds,7.5,-128,fanduel,0.5614035087719298,11:25:10 PM ET,175,bovada,0.36363636363636365,11:25:15 PM ET,0.9250398724082934,8.103448275862068,True,60.69,39.31,108.1,108.1,8.1,100.0,"Bet $60.69 Over @ fanduel, $39.31 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,0.6593426333333333,0.5760093000000001,0.6593426333333333,False,,2025-12-23 23:25:49 ET
Russell Westbrook,player_rebounds,5.5,100,draftkings,0.49999999999999994,11:25:01 PM ET,135,bovada,0.425531914893617,11:22:51 PM ET,0.925531914893617,8.045977011494255,True,54.02,45.98,108.04,108.05,8.04,100.0,"Bet $54.02 Over @ draftkings, $45.98 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,3,0.8093426333333333,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Jalen Duren,player_rebounds,9.5,-115,draftkings,0.5348837209302326,11:25:01 PM ET,155,bovada,0.39215686274509803,11:22:51 PM ET,0.9270405836753306,7.870142646335454,True,57.7,42.3,107.87,107.86,7.86,100.0,"Bet $57.70 Over @ draftkings, $42.30 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,0.8093426333333333,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Dennis Schroder,player_assists,4.5,-108,fanduel,0.5192307692307693,11:24:44 PM ET,145,bovada,0.40816326530612246,11:22:51 PM ET,0.9273940345368917,7.829030892932698,True,55.99,44.01,107.83,107.82,7.82,100.0,"Bet $55.99 Over @ fanduel, $44.01 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,3,1.0926759666666668,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Maxime Raynaud,player_points,11.5,-112,fanduel,0.5283018867924528,11:24:44 PM ET,150,bovada,0.4,11:22:51 PM ET,0.9283018867924528,7.72357723577235,True,56.91,43.09,107.72,107.72,7.72,100.0,"Bet $56.91 Over @ fanduel, $43.09 Under @ bovada",Detroit Pistons @ Sacramento Kings,2025-12-24T03:12:00Z,True,4,1.0926759666666668,2.9760093,2.9760093,True,bovada,2025-12-23 23:25:49 ET
Deni Avdija,player_points,23.5,-115,williamhill_us,0.5348837209302325,11:23:17 PM ET,150,bovada,0.4,11:25:15 PM ET,0.9348837209302325,6.9651741293532465,True,57.21,42.79,106.96,106.98,6.96,100.0,"Bet $57.21 Over @ williamhill_us, $42.79 Under @ bovada",Orlando Magic @ Portland Trail Blazers,2025-12-24T03:12:00Z,True,2,2.5426759666666663,0.5760093000000001,2.5426759666666663,True,williamhill_us,2025-12-23 23:25:49 ET
