player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Davion Mitchell,player_threes,0.5,290,draftkings,0.2564102564102564,09:17:59 PM ET,190,bovada,0.3448275862068966,09:21:56 PM ET,0.601237842617153,66.32352941176471,True,42.65,57.35,166.33,166.32,66.32,100.0,"Bet $42.65 Over @ draftkings, $57.35 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,2,7.806596166666667,3.856596166666667,7.806596166666667,True,"draftkings, bovada",2025-12-18 21:25:47 ET
Simone Fontecchio,player_threes,1.5,210,draftkings,0.3225806451612903,09:17:59 PM ET,155,bovada,0.39215686274509803,09:21:56 PM ET,0.7147375079063883,39.911504424778755,True,45.13,54.87,139.9,139.92,39.9,100.0,"Bet $45.13 Over @ draftkings, $54.87 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,2,7.806596166666667,3.856596166666667,7.806596166666667,True,"draftkings, bovada",2025-12-18 21:25:47 ET
Kawhi Leonard,player_threes,1.5,172,williamhill_us,0.3676470588235295,09:20:57 PM ET,180,bovada,0.35714285714285715,09:22:54 PM ET,0.7247899159663866,37.971014492753596,True,50.72,49.28,137.96,137.98,37.96,100.0,"Bet $50.72 Over @ williamhill_us, $49.28 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,2,4.8399295,2.8899295,4.8399295,True,"williamhill_us, bovada",2025-12-18 21:25:47 ET
Anthony Black,player_threes,2.5,170,draftkings,0.3703703703703703,09:25:09 PM ET,182,fanduel,0.3546099290780142,09:25:43 PM ET,0.7249802994483845,37.93478260869567,True,51.09,48.91,137.94,137.93,37.93,100.0,"Bet $51.09 Over @ draftkings, $48.91 Under @ fanduel",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,3,0.6399294999999999,0.07326283333333333,0.6399294999999999,False,,2025-12-18 21:25:47 ET
P.J. Washington,player_assists,2.5,170,bovada,0.37037037037037035,09:24:09 PM ET,174,fanduel,0.36496350364963503,09:25:28 PM ET,0.7353338740200054,35.99264705882352,True,50.37,49.63,136.0,135.99,35.99,100.0,"Bet $50.37 Over @ bovada, $49.63 Under @ fanduel",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,2,1.6399295,0.32326283333333333,1.6399295,False,,2025-12-18 21:25:47 ET
Michael Porter Jr,player_rebounds,5.5,134,fanduel,0.4273504273504274,09:25:41 PM ET,215,bovada,0.31746031746031744,09:21:56 PM ET,0.7448107448107448,34.26229508196721,True,57.38,42.62,134.27,134.25,34.25,100.0,"Bet $57.38 Over @ fanduel, $42.62 Under @ bovada",Miami Heat @ Brooklyn Nets,2025-12-19T00:41:00Z,4,0.10659616666666666,3.856596166666667,3.856596166666667,True,bovada,2025-12-18 21:25:47 ET
Marcus Smart,player_threes,2.5,210,bovada,0.3225806451612903,09:24:35 PM ET,130,draftkings,0.43478260869565216,09:25:09 PM ET,0.7573632538569425,32.03703703703704,True,42.59,57.41,132.03,132.04,32.03,100.0,"Bet $42.59 Over @ bovada, $57.41 Under @ draftkings",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,4,1.2065961666666667,0.6399294999999999,1.2065961666666667,False,,2025-12-18 21:25:47 ET
Alex Caruso,player_threes,0.5,150,draftkings,0.4,09:25:12 PM ET,175,bovada,0.36363636363636365,09:22:54 PM ET,0.7636363636363637,30.952380952380953,True,52.38,47.62,130.95,130.95,30.95,100.0,"Bet $52.38 Over @ draftkings, $47.62 Under @ bovada",Los Angeles Clippers @ Oklahoma City Thunder,2025-12-19T01:11:00Z,2,0.5899295,2.8899295,2.8899295,True,bovada,2025-12-18 21:25:47 ET
Devin Vassell,player_threes,3.5,168,fanduel,0.373134328358209,09:25:15 PM ET,154,draftkings,0.3937007874015748,09:25:30 PM ET,0.7668351157597838,30.406130268199227,True,48.66,51.34,130.41,130.4,30.4,100.0,"Bet $48.66 Over @ fanduel, $51.34 Under @ draftkings",Washington Wizards @ San Antonio Spurs,2025-12-19T01:12:00Z,2,0.5399295,0.2899295,0.5399295,False,,2025-12-18 21:25:47 ET
Keyonte George,player_assists,7.5,215,bovada,0.3174603174603175,09:24:35 PM ET,114,fanduel,0.4672897196261682,09:25:39 PM ET,0.7847500370864857,27.42911153119092,True,40.45,59.55,127.42,127.44,27.42,100.0,"Bet $40.45 Over @ bovada, $59.55 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,4,1.2065961666666667,0.1399295,1.2065961666666667,False,,2025-12-18 21:25:47 ET
