player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Ayo Dosunmu,player_threes,0.5,225,fanduel,0.30769230769230765,09:25:11 PM ET,200,bovada,0.3333333333333333,09:22:52 PM ET,0.641025641025641,56.00000000000001,True,48.0,52.0,156.0,156.0,56.0,100.0,"Bet $48.00 Over @ fanduel, $52.00 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,2,0.6355633333333334,2.95223,2.95223,True,bovada,2025-12-23 21:25:49 ET
Trae Young,player_threes,1.5,172,fanduel,0.3676470588235294,09:25:11 PM ET,200,bovada,0.3333333333333333,09:22:52 PM ET,0.7009803921568627,42.65734265734267,True,52.45,47.55,142.66,142.65,42.65,100.0,"Bet $52.45 Over @ fanduel, $47.55 Under @ bovada",Chicago Bulls @ Atlanta Hawks,2025-12-24T00:41:00Z,True,2,0.6355633333333334,2.95223,2.95223,True,bovada,2025-12-23 21:25:49 ET
Kevin Porter Jr.,player_threes,1.5,185,draftkings,0.3508771929824561,09:25:02 PM ET,165,bovada,0.37735849056603776,09:24:07 PM ET,0.7282356835484939,37.318181818181806,True,48.18,51.82,137.31,137.32,37.31,100.0,"Bet $48.18 Over @ draftkings, $51.82 Under @ bovada",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,2,0.7855633333333334,1.70223,1.70223,False,,2025-12-23 21:25:49 ET
Peyton Watson,player_threes,0.5,150,draftkings,0.4000000000000001,09:25:16 PM ET,200,bovada,0.3333333333333333,09:23:35 PM ET,0.7333333333333334,36.36363636363635,True,54.55,45.45,136.38,136.35,36.35,100.0,"Bet $54.55 Over @ draftkings, $45.45 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,0.55223,2.2355633333333333,2.2355633333333333,True,bovada,2025-12-23 21:25:49 ET
Cameron Johnson,player_threes,1.5,177,williamhill_us,0.36101083032490977,09:22:17 PM ET,150,bovada,0.4,09:23:35 PM ET,0.7610108303249098,31.404174573055023,True,47.44,52.56,131.41,131.4,31.4,100.0,"Bet $47.44 Over @ williamhill_us, $52.56 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,2,3.5355633333333336,2.2355633333333333,3.5355633333333336,True,"williamhill_us, bovada",2025-12-23 21:25:49 ET
De'Aaron Fox,player_threes,1.5,154,fanduel,0.3937007874015749,09:25:37 PM ET,165,bovada,0.37735849056603776,09:23:06 PM ET,0.7710592779676126,29.691714836223483,True,51.06,48.94,129.69,129.69,29.69,100.0,"Bet $51.06 Over @ fanduel, $48.94 Under @ bovada",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,4,0.20223000000000002,2.7188966666666667,2.7188966666666667,True,bovada,2025-12-23 21:25:49 ET
Ryan Rollins,player_threes,2.5,190,bovada,0.34482758620689663,09:24:07 PM ET,134,fanduel,0.42735042735042733,09:25:00 PM ET,0.772178013557324,29.50381679389311,True,44.66,55.34,129.51,129.5,29.5,100.0,"Bet $44.66 Over @ bovada, $55.34 Under @ fanduel",Milwaukee Bucks @ Indiana Pacers,2025-12-24T00:41:00Z,True,4,1.70223,0.8188966666666667,1.70223,False,,2025-12-23 21:25:49 ET
Jordan Clarkson,player_threes,2.5,135,bovada,0.42553191489361697,09:25:15 PM ET,178,fanduel,0.3597122302158273,09:25:10 PM ET,0.7852441451094443,27.348927875243678,True,54.19,45.81,127.35,127.35,27.35,100.0,"Bet $54.19 Over @ bovada, $45.81 Under @ fanduel",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,2,0.5688966666666667,0.65223,0.65223,False,,2025-12-23 21:25:49 ET
De'Aaron Fox,player_assists,6.5,190,bovada,0.3448275862068966,09:23:06 PM ET,125,williamhill_us,0.4444444444444444,09:21:47 PM ET,0.789272030651341,26.699029126213603,True,43.69,56.31,126.7,126.7,26.7,100.0,"Bet $43.69 Over @ bovada, $56.31 Under @ williamhill_us",Oklahoma City Thunder @ San Antonio Spurs,2025-12-24T01:41:00Z,True,4,2.7188966666666667,4.035563333333333,4.035563333333333,True,"bovada, williamhill_us",2025-12-23 21:25:49 ET
Jake LaRavia,player_threes,1.5,130,bovada,0.43478260869565216,09:23:49 PM ET,182,fanduel,0.3546099290780142,09:25:27 PM ET,0.7893925377736664,26.679687500000004,True,55.08,44.92,126.68,126.67,26.67,100.0,"Bet $55.08 Over @ bovada, $44.92 Under @ fanduel",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,3,2.00223,0.3688966666666667,2.00223,True,bovada,2025-12-23 21:25:49 ET
