player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Cade Cunningham,player_points,30.5,175,bovada,0.36363636363636365,11:19:43 PM ET,146,fanduel,0.4065040650406504,11:20:02 PM ET,0.770140428677014,29.846449136276387,True,47.22,52.78,129.85,129.84,29.84,100.0,"Bet $47.22 Over @ bovada, $52.78 Under @ fanduel",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,2,1.0774066,0.7607399333333333,1.0774066,False,,2025-12-18 23:20:47 ET
LeBron James,player_assists,8.5,180,bovada,0.35714285714285715,11:17:48 PM ET,114,fanduel,0.4672897196261682,11:19:54 PM ET,0.8244325767690254,21.295546558704448,True,43.32,56.68,121.3,121.3,21.3,100.0,"Bet $43.32 Over @ bovada, $56.68 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,3,2.9940732666666667,0.8940732666666666,2.9940732666666667,True,bovada,2025-12-18 23:20:47 ET
Deni Avdija,player_rebounds,6.5,120,fanatics,0.45454545454545453,11:20:13 PM ET,155,bovada,0.39215686274509803,11:20:22 PM ET,0.8467023172905526,18.105263157894736,True,53.68,46.32,118.1,118.12,18.1,100.0,"Bet $53.68 Over @ fanatics, $46.32 Under @ bovada",Sacramento Kings @ Portland Trail Blazers,2025-12-19T03:12:00Z,4,0.5774066,0.4274066,0.5774066,False,,2025-12-18 23:20:47 ET
Devin Booker,player_rebounds,3.5,162,fanduel,0.3816793893129771,11:19:18 PM ET,115,bovada,0.46511627906976744,11:18:06 PM ET,0.8467956683827446,18.092243186582802,True,45.07,54.93,118.08,118.1,18.08,100.0,"Bet $45.07 Over @ fanduel, $54.93 Under @ bovada",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,2,1.4940732666666667,2.6940732666666665,2.6940732666666665,True,bovada,2025-12-18 23:20:47 ET
DeMar DeRozan,player_assists,2.5,-104,fanduel,0.5098039215686274,11:20:26 PM ET,190,bovada,0.3448275862068966,11:20:22 PM ET,0.854631507775524,17.009493670886066,True,59.65,40.35,117.01,117.02,17.01,100.0,"Bet $59.65 Over @ fanduel, $40.35 Under @ bovada",Sacramento Kings @ Portland Trail Blazers,2025-12-19T03:12:00Z,4,0.3607399333333333,0.4274066,0.4274066,False,,2025-12-18 23:20:47 ET
Luka Doncic,player_rebounds,9.5,120,bovada,0.45454545454545453,11:17:48 PM ET,142,fanduel,0.4132231404958678,11:19:54 PM ET,0.8677685950413223,15.238095238095228,True,52.38,47.62,115.24,115.24,15.24,100.0,"Bet $52.38 Over @ bovada, $47.62 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,2,2.9940732666666667,0.8940732666666666,2.9940732666666667,True,bovada,2025-12-18 23:20:47 ET
Collin Gillespie,player_assists,5.5,135,bovada,0.425531914893617,11:18:06 PM ET,120,fanatics,0.45454545454545453,11:08:05 PM ET,0.8800773694390716,13.626373626373622,True,48.35,51.65,113.62,113.63,13.62,100.0,"Bet $48.35 Over @ bovada, $51.65 Under @ fanatics",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,2,2.6940732666666665,12.710739933333334,12.710739933333334,True,"bovada, fanatics",2025-12-18 23:20:47 ET
Paolo Banchero,player_points,21.5,122,fanduel,0.45045045045045046,11:10:58 PM ET,130,bovada,0.43478260869565216,11:18:54 PM ET,0.8852330591461026,12.9646017699115,True,50.88,49.12,112.95,112.98,12.95,100.0,"Bet $50.88 Over @ fanduel, $49.12 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,2,9.8274066,1.8940732666666666,9.8274066,True,fanduel,2025-12-18 23:20:47 ET
LeBron James,player_points,27.5,215,bovada,0.31746031746031744,11:17:48 PM ET,-132,fanduel,0.5689655172413793,11:19:54 PM ET,0.8864258347016968,12.81259648039519,True,35.81,64.19,112.8,112.82,12.8,100.0,"Bet $35.81 Over @ bovada, $64.19 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,2,2.9940732666666667,0.8940732666666666,2.9940732666666667,True,bovada,2025-12-18 23:20:47 ET
Luka Doncic,player_assists,13.5,112,williamhill_us,0.4716981132075471,11:10:15 PM ET,140,fanduel,0.4166666666666667,11:19:54 PM ET,0.8883647798742138,12.566371681415923,True,53.1,46.9,112.57,112.56,12.56,100.0,"Bet $53.10 Over @ williamhill_us, $46.90 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,2,10.544073266666667,0.8940732666666666,10.544073266666667,True,williamhill_us,2025-12-18 23:20:47 ET
Devin Booker,player_points,23.5,116,fanduel,0.46296296296296297,11:20:21 PM ET,135,bovada,0.425531914893617,11:18:06 PM ET,0.88849487785658,12.549889135254988,True,52.11,47.89,112.56,112.54,12.54,100.0,"Bet $52.11 Over @ fanduel, $47.89 Under @ bovada",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,2,0.4440732666666667,2.6940732666666665,2.6940732666666665,True,bovada,2025-12-18 23:20:47 ET
Keyonte George,player_rebounds,4.5,140,bovada,0.41666666666666663,11:17:48 PM ET,110,fanduel,0.47619047619047616,11:19:54 PM ET,0.8928571428571428,12.00000000000001,True,46.67,53.33,112.01,111.99,11.99,100.0,"Bet $46.67 Over @ bovada, $53.33 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,3,2.9940732666666667,0.8940732666666666,2.9940732666666667,True,bovada,2025-12-18 23:20:47 ET
Keegan Murray,player_points,19.5,170,bovada,0.37037037037037035,11:20:22 PM ET,-110,draftkings,0.5238095238095238,11:20:38 PM ET,0.8941798941798942,11.834319526627212,True,41.42,58.58,111.83,111.83,11.83,100.0,"Bet $41.42 Over @ bovada, $58.58 Under @ draftkings",Sacramento Kings @ Portland Trail Blazers,2025-12-19T03:12:00Z,4,0.4274066,0.16073993333333333,0.4274066,False,,2025-12-18 23:20:47 ET
Russell Westbrook,player_points,13.5,-105,draftkings,0.5121951219512195,11:20:38 PM ET,160,bovada,0.38461538461538464,11:20:22 PM ET,0.8968105065666041,11.506276150627626,True,57.11,42.89,111.5,111.51,11.5,100.0,"Bet $57.11 Over @ draftkings, $42.89 Under @ bovada",Sacramento Kings @ Portland Trail Blazers,2025-12-19T03:12:00Z,4,0.16073993333333333,0.4274066,0.4274066,False,,2025-12-18 23:20:47 ET
Nikola Jokic,player_points,25.5,-132,fanduel,0.5689655172413794,11:10:58 PM ET,205,bovada,0.32786885245901637,11:18:54 PM ET,0.8968343697003958,11.503309171131404,True,63.44,36.56,111.5,111.51,11.5,100.0,"Bet $63.44 Over @ fanduel, $36.56 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,2,9.8274066,1.8940732666666666,9.8274066,True,fanduel,2025-12-18 23:20:47 ET
Keyonte George,player_threes,3.5,155,bovada,0.3921568627450981,11:17:48 PM ET,-112,fanduel,0.5283018867924528,11:12:07 PM ET,0.9204587495375509,8.64147909967845,True,42.6,57.4,108.63,108.65,8.63,100.0,"Bet $42.60 Over @ bovada, $57.40 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,3,2.9940732666666667,8.677406600000001,8.677406600000001,True,"bovada, fanduel",2025-12-18 23:20:47 ET
LeBron James,player_rebounds,5.5,-106,williamhill_us,0.5145631067961165,11:14:26 PM ET,145,bovada,0.40816326530612246,11:17:48 PM ET,0.922726372102239,8.374490015031144,True,55.77,44.23,108.38,108.36,8.36,100.0,"Bet $55.77 Over @ williamhill_us, $44.23 Under @ bovada",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,3,6.360739933333333,2.9940732666666667,6.360739933333333,True,"williamhill_us, bovada",2025-12-18 23:20:47 ET
