player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
Jaylen Brown,player_rebounds,7.5,190,bovada,0.3448275862068965,154,fanduel,0.3937007874015748,0.7385283736084713,35.40441176470588,True,46.69,53.31,135.4,135.41,35.4,100.0,"Bet $46.69 Over @ bovada, $53.31 Under @ fanduel",Detroit Pistons @ Boston Celtics,2025-12-16T00:13:00Z,3
Davion Mitchell,player_points,11.5,200,bovada,0.33333333333333337,118,fanduel,0.45871559633027525,0.7920489296636086,26.25482625482625,True,42.08,57.92,126.24,126.27,26.24,100.0,"Bet $42.08 Over @ bovada, $57.92 Under @ fanduel",Toronto Raptors @ Miami Heat,2025-12-16T00:44:00Z,3
Payton Pritchard,player_threes,2.5,122,fanduel,0.4504504504504504,170,bovada,0.37037037037037035,0.8208208208208208,21.829268292682947,True,54.88,45.12,121.83,121.82,21.82,100.0,"Bet $54.88 Over @ fanduel, $45.12 Under @ bovada",Detroit Pistons @ Boston Celtics,2025-12-16T00:13:00Z,4
Scottie Barnes,player_assists,5.5,125,bovada,0.4444444444444444,165,draftkings,0.37735849056603776,0.8218029350104822,21.683673469387756,True,54.08,45.92,121.68,121.69,21.68,100.0,"Bet $54.08 Over @ bovada, $45.92 Under @ draftkings",Toronto Raptors @ Miami Heat,2025-12-16T00:44:00Z,2
Keyonte George,player_assists,5.5,120,fanatics,0.4545454545454545,170,bovada,0.37037037037037035,0.8249158249158248,21.224489795918377,True,55.1,44.9,121.22,121.23,21.22,100.0,"Bet $55.10 Over @ fanatics, $44.90 Under @ bovada",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,4
Brandon Ingram,player_rebounds,5.5,165,draftkings,0.3773584905660377,120,bovada,0.45454545454545453,0.8319039451114922,20.206185567010326,True,45.36,54.64,120.2,120.21,20.2,100.0,"Bet $45.36 Over @ draftkings, $54.64 Under @ bovada",Toronto Raptors @ Miami Heat,2025-12-16T00:44:00Z,4
Brandon Ingram,player_points,28.5,200,bovada,0.33333333333333326,100,fanduel,0.5,0.8333333333333333,20.000000000000018,True,40.0,60.0,120.0,120.0,20.0,100.0,"Bet $40.00 Over @ bovada, $60.00 Under @ fanduel",Toronto Raptors @ Miami Heat,2025-12-16T00:44:00Z,4
Cooper Flagg,player_rebounds,7.5,200,bovada,0.33333333333333326,100,draftkings,0.5,0.8333333333333333,20.000000000000018,True,40.0,60.0,120.0,120.0,20.0,100.0,"Bet $40.00 Over @ bovada, $60.00 Under @ draftkings",Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,3
Immanuel Quickley,player_threes,3.5,180,bovada,0.3571428571428572,-104,fanduel,0.5098039215686274,0.8669467787114846,15.347334410339265,True,41.2,58.8,115.36,115.34,15.34,100.0,"Bet $41.20 Over @ bovada, $58.80 Under @ fanduel",Toronto Raptors @ Miami Heat,2025-12-16T00:44:00Z,3
Payton Pritchard,player_assists,5.5,200,bovada,0.33333333333333326,-120,draftkings,0.5454545454545454,0.8787878787878787,13.793103448275868,True,37.93,62.07,113.79,113.8,13.79,100.0,"Bet $37.93 Over @ bovada, $62.07 Under @ draftkings",Detroit Pistons @ Boston Celtics,2025-12-16T00:13:00Z,3
