player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,game_is_live,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
LeBron James,player_threes,2.5,210,bovada,0.32258064516129026,10:09:52 PM ET,145,draftkings,0.40816326530612246,10:10:04 PM ET,0.7307439104674127,36.846846846846844,True,44.14,55.86,136.83,136.86,36.83,100.0,"Bet $44.14 Over @ bovada, $55.86 Under @ draftkings",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,3,0.9593282,0.7593282,0.9593282,False,,2025-12-23 22:10:49 ET
Donte DiVincenzo,player_points,11.5,130,draftkings,0.4347826086956521,10:10:44 PM ET,215,bovada,0.31746031746031744,10:10:07 PM ET,0.7522429261559695,32.935779816513765,True,57.8,42.2,132.94,132.93,32.93,100.0,"Bet $57.80 Over @ draftkings, $42.20 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,2,0.09266153333333334,0.7093282,0.7093282,False,,2025-12-23 22:10:49 ET
Kevin Love,player_threes,2.5,155,bovada,0.3921568627450981,10:07:04 PM ET,175,draftkings,0.36363636363636365,10:09:44 PM ET,0.7557932263814617,32.31132075471697,True,51.89,48.11,132.32,132.3,32.3,100.0,"Bet $51.89 Over @ bovada, $48.11 Under @ draftkings",Memphis Grizzlies @ Utah Jazz,2025-12-24T02:12:00Z,True,3,3.7593282,1.0926615333333334,3.7593282,True,bovada,2025-12-23 22:10:49 ET
Naz Reid,player_threes,2.5,310,fanduel,0.24390243902439024,10:07:35 PM ET,-110,bovada,0.5238095238095238,10:10:07 PM ET,0.7677119628339141,30.25718608169441,True,31.77,68.23,130.26,130.26,30.26,100.0,"Bet $31.77 Over @ fanduel, $68.23 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,2,3.2426615333333335,0.7093282,3.2426615333333335,True,fanduel,2025-12-23 22:10:49 ET
Marcus Smart,player_threes,2.5,145,bovada,0.4081632653061224,10:09:52 PM ET,168,fanduel,0.373134328358209,10:09:44 PM ET,0.7812975936643314,27.992202729044834,True,52.24,47.76,127.99,128.0,27.99,100.0,"Bet $52.24 Over @ bovada, $47.76 Under @ fanduel",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,4,0.9593282,1.0926615333333334,1.0926615333333334,False,,2025-12-23 22:10:49 ET
Karl-Anthony Towns,player_rebounds,11.5,170,bovada,0.3703703703703704,10:10:07 PM ET,135,draftkings,0.425531914893617,10:10:44 PM ET,0.7959022852639874,25.643564356435643,True,46.53,53.47,125.63,125.65,25.63,100.0,"Bet $46.53 Over @ bovada, $53.47 Under @ draftkings",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,4,0.7093282,0.09266153333333334,0.7093282,False,,2025-12-23 22:10:49 ET
Santi Aldama,player_rebounds,6.5,120,fanatics,0.4545454545454546,10:10:26 PM ET,190,bovada,0.3448275862068966,10:07:04 PM ET,0.7993730407523512,25.098039215686274,True,56.86,43.14,125.09,125.11,25.09,100.0,"Bet $56.86 Over @ fanatics, $43.14 Under @ bovada",Memphis Grizzlies @ Utah Jazz,2025-12-24T02:12:00Z,True,4,0.3926615333333333,3.7593282,3.7593282,True,bovada,2025-12-23 22:10:49 ET
Jamal Murray,player_threes,2.5,170,draftkings,0.3703703703703704,10:10:39 PM ET,130,bovada,0.43478260869565216,10:10:21 PM ET,0.8051529790660226,24.2,True,46.0,54.0,124.2,124.2,24.2,100.0,"Bet $46.00 Over @ draftkings, $54.00 Under @ bovada",Denver Nuggets @ Dallas Mavericks,2025-12-24T01:11:00Z,True,3,0.17599486666666667,0.4759948666666666,0.4759948666666666,False,,2025-12-23 22:10:49 ET
Collin Gillespie,player_rebounds,3.5,131,williamhill_us,0.4329004329004329,10:10:38 PM ET,165,bovada,0.37735849056603776,10:09:52 PM ET,0.8102589234664707,23.417338709677416,True,53.43,46.57,123.42,123.41,23.41,100.0,"Bet $53.43 Over @ williamhill_us, $46.57 Under @ bovada",Los Angeles Lakers @ Phoenix Suns,2025-12-24T02:11:00Z,True,4,0.19266153333333333,0.9593282,0.9593282,False,,2025-12-23 22:10:49 ET
Julius Randle,player_rebounds,5.5,110,fanduel,0.47619047619047616,10:09:51 PM ET,185,bovada,0.3508771929824561,10:10:07 PM ET,0.8270676691729323,20.90909090909092,True,57.58,42.42,120.92,120.9,20.9,100.0,"Bet $57.58 Over @ fanduel, $42.42 Under @ bovada",New York Knicks @ Minnesota Timberwolves,2025-12-24T01:11:00Z,True,4,0.9759948666666667,0.7093282,0.9759948666666667,False,,2025-12-23 22:10:49 ET
