player,market,line,best_over_odds,best_over_book,best_over_implied,best_over_last_update,best_under_odds,best_under_book,best_under_implied,best_under_last_update,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Caris LeVert,player_threes,0.5,300,draftkings,0.24999999999999994,10:34:39 PM ET,200,bovada,0.3333333333333333,10:38:55 PM ET,0.5833333333333333,71.42857142857144,True,42.86,57.14,171.44,171.42,71.42,100.0,"Bet $42.86 Over @ draftkings, $57.14 Under @ bovada",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,2,6.144342383333334,1.8776757166666667,6.144342383333334,True,draftkings,2025-12-18 22:40:47 ET
Keyonte George,player_threes,3.5,170,bovada,0.3703703703703704,10:35:59 PM ET,194,fanduel,0.3401360544217687,10:38:59 PM ET,0.7105064247921391,40.74468085106382,True,52.13,47.87,140.75,140.74,40.74,100.0,"Bet $52.13 Over @ bovada, $47.87 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,2,4.81100905,1.81100905,4.81100905,True,bovada,2025-12-18 22:40:47 ET
Wendell Carter Jr,player_rebounds,6.5,124,draftkings,0.44642857142857145,10:39:47 PM ET,210,bovada,0.3225806451612903,10:34:00 PM ET,0.7690092165898618,30.0374531835206,True,58.05,41.95,130.03,130.05,30.03,100.0,"Bet $58.05 Over @ draftkings, $41.95 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,3,1.01100905,6.794342383333333,6.794342383333333,True,bovada,2025-12-18 22:40:47 ET
Desmond Bane,player_rebounds,3.5,120,fanatics,0.4545454545454546,10:39:59 PM ET,215,bovada,0.31746031746031744,10:34:00 PM ET,0.772005772005772,29.53271028037383,True,58.88,41.12,129.54,129.53,29.53,100.0,"Bet $58.88 Over @ fanatics, $41.12 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,4,0.8110090499999999,6.794342383333333,6.794342383333333,True,bovada,2025-12-18 22:40:47 ET
Jimmy Butler,player_threes,0.5,290,draftkings,0.2564102564102564,10:40:44 PM ET,-110,bovada,0.5238095238095238,10:34:14 PM ET,0.7802197802197802,28.169014084507047,True,32.86,67.14,128.15,128.18,28.15,100.0,"Bet $32.86 Over @ draftkings, $67.14 Under @ bovada",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,2,0.06100905,6.56100905,6.56100905,True,bovada,2025-12-18 22:40:47 ET
Cameron Johnson,player_threes,1.5,140,fanduel,0.41666666666666663,10:40:43 PM ET,165,bovada,0.37735849056603776,10:34:00 PM ET,0.7940251572327044,25.940594059405942,True,52.48,47.52,125.95,125.93,25.93,100.0,"Bet $52.48 Over @ fanduel, $47.52 Under @ bovada",Orlando Magic @ Denver Nuggets,2025-12-19T02:11:00Z,3,0.07767571666666666,6.794342383333333,6.794342383333333,True,bovada,2025-12-18 22:40:47 ET
Cade Cunningham,player_assists,10.5,170,bovada,0.3703703703703703,10:38:55 PM ET,134,fanduel,0.42735042735042733,10:40:32 PM ET,0.7977207977207976,25.35714285714288,True,46.43,53.57,125.36,125.35,25.35,100.0,"Bet $46.43 Over @ bovada, $53.57 Under @ fanduel",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,5,1.8776757166666667,0.26100905,1.8776757166666667,False,,2025-12-18 22:40:47 ET
Moses Moody,player_threes,1.5,170,draftkings,0.3703703703703704,10:40:44 PM ET,130,bovada,0.43478260869565216,10:34:14 PM ET,0.8051529790660226,24.2,True,46.0,54.0,124.2,124.2,24.2,100.0,"Bet $46.00 Over @ draftkings, $54.00 Under @ bovada",Golden State Warriors @ Phoenix Suns,2025-12-19T02:11:00Z,3,0.06100905,6.56100905,6.56100905,True,bovada,2025-12-18 22:40:47 ET
Marcus Smart,player_threes,2.5,190,bovada,0.34482758620689663,10:35:59 PM ET,116,fanduel,0.46296296296296297,10:38:59 PM ET,0.8077905491698596,23.79446640316205,True,42.69,57.31,123.8,123.79,23.79,100.0,"Bet $42.69 Over @ bovada, $57.31 Under @ fanduel",Los Angeles Lakers @ Utah Jazz,2025-12-19T02:11:00Z,3,4.81100905,1.81100905,4.81100905,True,bovada,2025-12-18 22:40:47 ET
P.J. Washington,player_threes,1.5,235,fanduel,0.29850746268656714,10:40:32 PM ET,-105,bovada,0.5121951219512195,10:38:55 PM ET,0.8107025846377867,23.349797934440964,True,36.82,63.18,123.35,123.35,23.35,100.0,"Bet $36.82 Over @ fanduel, $63.18 Under @ bovada",Detroit Pistons @ Dallas Mavericks,2025-12-19T01:42:00Z,3,0.26100905,1.8776757166666667,1.8776757166666667,False,,2025-12-18 22:40:47 ET
