player,away_team,home_team,game_time,market,prop_line,over_odds,under_odds,bookmaker,bookmaker_last_update,market_last_update,fetch_date,season,odds_api_event_id
Miles Bridges,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,6.5,205,-280,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Moussa Diabate,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,-215,160,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Moussa Diabate,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,9.5,-130,100,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Moussa Diabate,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,10.5,120,-160,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Moussa Diabate,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,11.5,185,-250,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Precious Achiuwa,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,7.5,-170,130,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Precious Achiuwa,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,100,-130,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Precious Achiuwa,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,9.5,160,-215,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Ryan Kalkbrenner,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,3.5,-260,190,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Ryan Kalkbrenner,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-125,-105,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Ryan Kalkbrenner,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,5.5,150,-200,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Sion James,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,2.5,-220,165,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Sion James,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,3.5,105,-135,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Sion James,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,215,-300,bovada,,2026-03-24T23:15:49Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Maxime Raynaud,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,-115,-115,fanatics,,2026-03-24T23:21:00Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Brandon Miller,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,3.5,-148,111,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Kon Knueppel,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-121,-110,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Ryan Kalkbrenner,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-132,-102,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Miles Bridges,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-152,115,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Moussa Diabate,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,10.5,-145,109,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Grant Williams,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,3.5,115,-154,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Maxime Raynaud,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,-114,-117,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Devin Carter,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,5.5,107,-143,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Dylan Cardwell,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,-114,-117,williamhill_us,,2026-03-24T23:20:22Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Miles Bridges,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,5.5,-105,-125,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
LaMelo Ball,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-115,-115,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Kon Knueppel,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-120,-110,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Maxime Raynaud,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,9.5,100,-135,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Ryan Kalkbrenner,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-135,100,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Devin Carter,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,5.5,-105,-125,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Dylan Cardwell,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,-111,-118,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Moussa Diabate,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,9.5,-145,105,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Brandon Miller,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-155,115,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Grant Williams,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,3.5,100,-135,betmgm,,2026-03-24T23:09:23Z,20260324T232108Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,-130,102,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,5.5,106,-136,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Derik Queen,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,134,-172,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Zion Williamson,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,5.5,-113,-113,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,-156,122,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,8.5,-128,100,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Karl-Anthony Towns,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,11.5,-142,112,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Jalen Brunson,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,3.5,118,-150,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Dejounte Murray,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,-142,112,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mikal Bridges,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,3.5,-102,-125,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Josh Hart,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,7.5,-102,-125,fanduel,,2026-03-24T23:20:59Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Karl-Anthony Towns,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,11.5,-142,108,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,9.5,107,-141,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Josh Hart,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,7.5,-110,-119,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Zion Williamson,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,5.5,-116,-113,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,5.5,107,-141,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,-142,107,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Dejounte Murray,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,-139,106,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,4.5,-120,-110,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Derik Queen,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,3.5,-143,108,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mikal Bridges,New Orleans Pelicans,New York Knicks,2026-03-24T23:40:00Z,player_rebounds,3.5,-118,-111,draftkings,,2026-03-24T23:20:42Z,20260324T232108Z,2025-26,3ffbb865981907829bb58d7f86351ba0
