player,away_team,home_team,game_time,market,prop_line,over_odds,under_odds,bookmaker,bookmaker_last_update,market_last_update,fetch_date,season,odds_api_event_id
Maxime Raynaud,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,8.5,105,-140,fanatics,,2026-03-24T23:37:35Z,20260324T233822Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Brandon Miller,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,3.5,108,-145,williamhill_us,,2026-03-24T23:37:44Z,20260324T233822Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
DeMar DeRozan,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,5.5,100,-132,williamhill_us,,2026-03-24T23:37:44Z,20260324T233822Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Kon Knueppel,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-130,-103,williamhill_us,,2026-03-24T23:37:44Z,20260324T233822Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Miles Bridges,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,5.5,113,-150,williamhill_us,,2026-03-24T23:37:44Z,20260324T233822Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
Devin Carter,Sacramento Kings,Charlotte Hornets,2026-03-24T23:11:00Z,player_rebounds,4.5,-148,110,williamhill_us,,2026-03-24T23:37:44Z,20260324T233822Z,2025-26,c4901bf9c9ebf81236d22ca4626b5a31
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-130,102,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,106,-136,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Derik Queen,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,134,-172,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Zion Williamson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,-113,-113,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-156,122,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,8.5,-128,100,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Karl-Anthony Towns,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,11.5,-142,112,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Jalen Brunson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,118,-150,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Dejounte Murray,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-142,112,fanduel,,2026-03-24T23:37:25Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
