event_id,player,market,line,bookmaker,game,game_time,over_odds,under_odds
f0bdd27bbed46dfc3d0657500c95a96c,Bijan Robinson,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Jaxon Smith-Njigba,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Zach Charbonnet,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Kenneth Walker III,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Tyler Allgeier,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,AJ Barner,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Kyle Pitts,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Rashid Shaheed,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Darnell Mooney,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Cooper Kupp,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Atlanta Falcons D/ST,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Seattle Seahawks D/ST,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,David Sills V,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Elijah Arroyo,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Charlie Woerner,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Sam Darnold,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Cody White,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Jake Bobo,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Teagan Quitoriano,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Robbie Ouzts,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,KhaDarel Hodge,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Kirk Cousins,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Cam Akers,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,No Touchdown,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Brady Russell,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Nathan Carter,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Jamal Agnew,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Nick Kallerup,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Feleipe Franks,player_1st_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Bijan Robinson,player_anytime_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Jaxon Smith-Njigba,player_anytime_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Zach Charbonnet,player_anytime_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Kenneth Walker III,player_anytime_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,Tyler Allgeier,player_anytime_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
f0bdd27bbed46dfc3d0657500c95a96c,AJ Barner,player_anytime_td,,draftkings,Seattle Seahawks @ Atlanta Falcons,2025-12-07T18:00:00Z,,
