game_date,player_name,team,opponent,points_line,team_spread,line_tier,spread_bin,scorer_type,strategy_key,bet_side,strategy_roi,strategy_edge,strategy_hit_rate,strategy_games,actual_points,result,margin,profit
2025-10-22,Brook Lopez,Los Angeles Clippers,LAC @ UTA,5.666666666666667,-9.590909090909092,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,15,WIN,9.333333333333332,90.91
2025-10-22,Jakob Poeltl,Toronto Raptors,TOR @ ATL,11.214285714285714,5.545454545454546,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,14,LOSS,2.7857142857142865,-100.0
2025-10-22,Ayo Dosunmu,Chicago Bulls,CHI vs. DET,12.714285714285714,3.1818181818181817,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,14,LOSS,1.2857142857142865,-100.0
2025-10-22,Wendell Carter Jr.,Orlando Magic,ORL vs. MIA,9.428571428571429,-8.272727272727273,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,9,LOSS,-0.4285714285714288,-100.0
2025-10-22,Dylan Harper,San Antonio Spurs,SAS @ DAL,10.75,3.590909090909091,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,15,LOSS,4.25,-100.0
2025-10-22,Keldon Johnson,San Antonio Spurs,SAS @ DAL,12.115384615384617,3.590909090909091,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,11,WIN,-1.1153846153846168,90.91
2025-10-22,Cam Whitmore,Washington Wizards,WAS @ MIL,11.0,9.863636363636363,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,14,LOSS,3.0,-100.0
2025-10-22,AJ Green,Milwaukee Bucks,MIL vs. WAS,8.666666666666666,-9.863636363636363,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,11,WIN,2.333333333333334,90.91
2025-10-22,Joel Embiid,Philadelphia 76ers,PHI @ BOS,25.13157894736842,5.0,25-30 (High Star),2-6 Dog,Perimeter (<40.0%),3,OVER,14.5,11.4,60.0,85,4,LOSS,-21.13157894736842,-100.0
2025-10-22,Jarrett Allen,Cleveland Cavaliers,CLE @ NYK,12.785714285714286,-1.6363636363636365,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,4,WIN,-8.785714285714286,90.91
2025-10-22,Chris Paul,Los Angeles Clippers,LAC @ UTA,5.5,-9.590909090909092,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,4,LOSS,-1.5,-100.0
2025-10-22,Jaylon Tyson,Cleveland Cavaliers,CLE @ NYK,7.409090909090909,-1.6363636363636365,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,23.0,13.1,64.4,90,5,WIN,-2.409090909090909,90.91
2025-10-22,Tyus Jones,Orlando Magic,ORL vs. MIA,8.409090909090908,-8.272727272727273,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,0,LOSS,-8.409090909090908,-100.0
2025-10-22,Jordan Clarkson,New York Knicks,NYK vs. CLE,11.5,1.6363636363636365,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,4,LOSS,-7.5,-100.0
2025-10-23,Aaron Gordon,Denver Nuggets,DEN @ GSW,14.5,1.4090909090909092,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,50,WIN,35.5,90.91
2025-10-23,Jimmy Butler III,Golden State Warriors,GSW vs. DEN,18.735294117647054,-1.4090909090909092,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,21,LOSS,2.2647058823529456,-100.0
2025-10-23,Jonathan Kuminga,Golden State Warriors,GSW vs. DEN,15.9375,-1.4090909090909092,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,14,WIN,-1.9375,90.91
2025-10-23,Brandin Podziemski,Golden State Warriors,GSW vs. DEN,12.7,-1.4090909090909092,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,11,LOSS,-1.6999999999999993,-100.0
2025-10-23,Buddy Hield,Golden State Warriors,GSW vs. DEN,10.714285714285714,-1.4090909090909092,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,11,WIN,0.2857142857142865,90.91
2025-10-23,Bruce Brown,Denver Nuggets,DEN @ GSW,5.5,1.4090909090909092,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,23.0,13.1,64.4,90,4,WIN,-1.5,90.91
2025-10-23,Cameron Johnson,Denver Nuggets,DEN @ GSW,14.794117647058824,1.4090909090909092,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,5,LOSS,-9.794117647058824,-100.0
2025-10-23,Christian Braun,Denver Nuggets,DEN @ GSW,13.366666666666667,1.4090909090909092,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,6,WIN,-7.366666666666667,90.91
2025-10-24,Michael Porter Jr.,Brooklyn Nets,BKN vs. CLE,17.88888888888889,11.409090909090908,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),10,UNDER,8.7,5.6,56.9,65,31,LOSS,13.11111111111111,-100.0
2025-10-24,Julius Randle,Minnesota Timberwolves,MIN @ LAL,18.7,-1.5,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,26,LOSS,7.300000000000001,-100.0
2025-10-24,Brandon Ingram,Toronto Raptors,TOR vs. MIL,19.555555555555557,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,29,LOSS,9.444444444444443,-100.0
2025-10-24,Immanuel Quickley,Toronto Raptors,TOR vs. MIL,16.5,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,19,LOSS,2.5,-100.0
2025-10-24,RJ Barrett,Toronto Raptors,TOR vs. MIL,17.676470588235293,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,20,LOSS,2.3235294117647065,-100.0
2025-10-24,Alex Sarr,Washington Wizards,WAS @ DAL,13.038461538461538,9.409090909090908,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,14,LOSS,0.9615384615384617,-100.0
2025-10-24,Dillon Brooks,Phoenix Suns,PHX @ LAC,16.5,10.136363636363637,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),10,UNDER,8.7,5.6,56.9,65,21,LOSS,4.5,-100.0
2025-10-24,Onyeka Okongwu,Atlanta Hawks,ATL @ ORL,11.366666666666667,5.7272727272727275,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,17,LOSS,5.633333333333333,-100.0
2025-10-24,Scottie Barnes,Toronto Raptors,TOR vs. MIL,17.91176470588235,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,17,WIN,-0.9117647058823515,90.91
2025-10-24,Ausar Thompson,Detroit Pistons,DET @ HOU,11.766666666666667,6.5,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,19,LOSS,7.2333333333333325,-100.0
2025-10-24,Gary Trent Jr.,Milwaukee Bucks,MIL @ TOR,12.233333333333333,1.7272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,20,WIN,7.7666666666666675,90.91
2025-10-24,Ryan Rollins,Milwaukee Bucks,MIL @ TOR,10.233333333333333,1.7272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,13,WIN,2.7666666666666675,90.91
2025-10-24,Rui Hachimura,Los Angeles Lakers,LAL vs. MIN,12.26923076923077,1.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,23,WIN,10.73076923076923,90.91
2025-10-24,Dyson Daniels,Atlanta Hawks,ATL @ ORL,11.785714285714286,5.7272727272727275,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,6,WIN,-5.7857142857142865,90.91
2025-10-24,Deandre Ayton,Los Angeles Lakers,LAL vs. MIN,12.26923076923077,1.5,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,15,LOSS,2.73076923076923,-100.0
2025-10-24,Shaedon Sharpe,Portland Trail Blazers,POR vs. GSW,20.766666666666666,2.727272727272727,20-25 (Star),2-6 Dog,Rim Attacker (≥40.0%),1,UNDER,15.9,9.4,60.7,56,17,WIN,-3.7666666666666657,90.91
2025-10-24,Donte DiVincenzo,Minnesota Timberwolves,MIN @ LAL,10.884615384615383,-1.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,13,WIN,2.1153846153846168,90.91
2025-10-24,Jalen Johnson,Atlanta Hawks,ATL @ ORL,18.38888888888889,5.7272727272727275,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),14,UNDER,6.7,4.5,55.9,102,12,WIN,-6.388888888888889,90.91
2025-10-24,Kyle Filipowski,Utah Jazz,UTA @ SAC,10.75,5.681818181818182,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,10,WIN,-0.75,90.91
2025-10-24,Egor Dëmin,Brooklyn Nets,BKN vs. CLE,9.1,11.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,9,WIN,-0.09999999999999964,90.91
2025-10-24,Naji Marshall,Dallas Mavericks,DAL vs. WAS,7.833333333333333,-9.409090909090908,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,7,LOSS,-0.833333333333333,-100.0
2025-10-24,Reed Sheppard,Houston Rockets,HOU vs. DET,9.3,-6.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,9,LOSS,-0.3000000000000007,-100.0
2025-10-24,Walker Kessler,Utah Jazz,UTA @ SAC,10.75,5.681818181818182,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,3,WIN,-7.75,90.91
2025-10-24,Bobby Portis,Milwaukee Bucks,MIL @ TOR,10.7,1.7272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,11,WIN,0.3000000000000007,90.91
2025-10-24,Chris Paul,Los Angeles Clippers,LAC vs. PHX,5.5,-10.136363636363637,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),8,UNDER,10.0,6.2,57.6,125,0,WIN,-5.5,90.91
2025-10-24,Myles Turner,Milwaukee Bucks,MIL @ TOR,15.0,1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,4,WIN,-11.0,90.91
2025-10-24,Naz Reid,Minnesota Timberwolves,MIN @ LAL,11.083333333333334,-1.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,5,LOSS,-6.083333333333334,-100.0
2025-10-24,Saddiq Bey,New Orleans Pelicans,NOP vs. SAS,12.038461538461538,4.2272727272727275,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,9,WIN,-3.0384615384615383,90.91
2025-10-24,Lonzo Ball,Cleveland Cavaliers,CLE @ BKN,8.785714285714286,-11.409090909090908,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),8,UNDER,10.0,6.2,57.6,125,2,WIN,-6.7857142857142865,90.91
2025-10-24,Jalen Duren,Detroit Pistons,DET @ HOU,13.366666666666667,6.5,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,6,WIN,-7.366666666666667,90.91
2025-10-24,Noah Clowney,Brooklyn Nets,BKN vs. CLE,7.166666666666667,11.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,5,WIN,-2.166666666666667,90.91
2025-10-24,Kyle Kuzma,Milwaukee Bucks,MIL @ TOR,10.966666666666669,1.7272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,8,WIN,-2.9666666666666686,90.91
2025-10-24,Max Christie,Dallas Mavericks,DAL vs. WAS,8.0,-9.409090909090908,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,9,WIN,1.0,90.91
2025-10-24,Jaden McDaniels,Minnesota Timberwolves,MIN @ LAL,12.73076923076923,-1.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,10,LOSS,-2.73076923076923,-100.0
2025-10-24,Cam Whitmore,Washington Wizards,WAS @ DAL,11.863636363636363,9.409090909090908,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,8,WIN,-3.8636363636363633,90.91
2025-10-24,Dean Wade,Cleveland Cavaliers,CLE @ BKN,6.375,-11.409090909090908,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),8,UNDER,10.0,6.2,57.6,125,6,WIN,-0.375,90.91
2025-10-24,Tari Eason,Houston Rockets,HOU vs. DET,9.566666666666666,-6.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,4,LOSS,-5.566666666666666,-100.0
2025-10-24,Jakob Poeltl,Toronto Raptors,TOR vs. MIL,11.5,-1.7272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,6,WIN,-5.5,90.91
2025-10-24,Rudy Gobert,Minnesota Timberwolves,MIN @ LAL,10.73076923076923,-1.5,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,2,WIN,-8.73076923076923,90.91
2025-10-24,Terance Mann,Brooklyn Nets,BKN vs. CLE,6.25,11.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,4,WIN,-2.25,90.91
2025-10-24,Davion Mitchell,Miami Heat,MIA @ MEM,10.9,3.136363636363636,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,2,WIN,-8.9,90.91
2025-10-24,Mark Williams,Phoenix Suns,PHX @ LAC,12.227272727272728,10.136363636363637,10-15 (Role Player),10-15 Dog,Rim Attacker (≥40.0%),2,OVER,15.2,11.7,60.3,58,2,LOSS,-10.227272727272728,-100.0
2025-10-24,Tyrese Martin,Brooklyn Nets,BKN vs. CLE,8.357142857142858,11.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,3,WIN,-5.357142857142858,90.91
2025-10-24,Ochai Agbaji,Toronto Raptors,TOR vs. MIL,6.25,-1.7272727272727273,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,23.0,13.1,64.4,90,3,WIN,-3.25,90.91
2025-10-24,Ben Saraf,Brooklyn Nets,BKN vs. CLE,8.5,11.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,2,WIN,-6.5,90.91
2025-10-25,Tre Jones,Chicago Bulls,CHI @ ORL,10.7,5.863636363636363,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,13,LOSS,2.3000000000000007,-100.0
2025-10-25,Dillon Brooks,Phoenix Suns,PHX @ DEN,15.9375,12.818181818181818,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),10,UNDER,8.7,5.6,56.9,65,15,WIN,-0.9375,90.91
2025-10-25,Onyeka Okongwu,Atlanta Hawks,ATL vs. OKC,13.5,8.681818181818182,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,11,WIN,-2.5,90.91
2025-10-25,Trae Young,Atlanta Hawks,ATL vs. OKC,24.657894736842103,8.681818181818182,20-25 (Star),6-10 Dog,Perimeter (<40.0%),4,OVER,11.1,9.6,58.2,67,15,LOSS,-9.657894736842103,-100.0
2025-10-25,Ayo Dosunmu,Chicago Bulls,CHI @ ORL,11.214285714285714,5.863636363636363,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,15,LOSS,3.7857142857142865,-100.0
2025-10-25,Dyson Daniels,Atlanta Hawks,ATL vs. OKC,11.7,8.681818181818182,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),9,UNDER,9.1,5.8,57.1,98,8,WIN,-3.6999999999999993,90.91
2025-10-25,Collin Gillespie,Phoenix Suns,PHX @ DEN,8.115384615384615,12.818181818181818,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,6,WIN,-2.115384615384615,90.91
2025-10-25,Matas Buzelis,Chicago Bulls,CHI @ ORL,16.5,5.863636363636363,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),14,UNDER,6.7,4.5,55.9,102,3,WIN,-13.5,90.91
2025-10-25,Tim Hardaway Jr.,Denver Nuggets,DEN vs. PHX,8.0,-12.818181818181818,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),8,UNDER,10.0,6.2,57.6,125,4,WIN,-4.0,90.91
2025-10-26,Scottie Barnes,Toronto Raptors,TOR @ DAL,17.5,-1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,33,LOSS,15.5,-100.0
2025-10-26,Deandre Ayton,Los Angeles Lakers,LAL @ SAC,13.928571428571429,3.4545454545454546,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,22,LOSS,8.071428571428571,-100.0
2025-10-26,Deni Avdija,Portland Trail Blazers,POR @ LAC,20.071428571428573,8.090909090909092,20-25 (Star),6-10 Dog,Perimeter (<40.0%),4,OVER,11.1,9.6,58.2,67,23,WIN,2.928571428571427,90.91
2025-10-26,Alex Sarr,Washington Wizards,WAS vs. CHA,13.071428571428571,-1.5,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,23,LOSS,9.928571428571429,-100.0
2025-10-26,CJ McCollum,Washington Wizards,WAS vs. CHA,17.357142857142858,-1.5,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,24,LOSS,6.642857142857142,-100.0
2025-10-26,Kon Knueppel,Charlotte Hornets,CHA @ WAS,11.5,1.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,20,WIN,8.5,90.91
2025-10-26,Cooper Flagg,Dallas Mavericks,DAL vs. TOR,16.5,1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,22,LOSS,5.5,-100.0
2025-10-26,Michael Porter Jr.,Brooklyn Nets,BKN @ SAS,19.61111111111111,10.681818181818182,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),10,UNDER,8.7,5.6,56.9,65,15,WIN,-4.611111111111111,90.91
2025-10-26,P.J. Washington,Dallas Mavericks,DAL vs. TOR,14.5,1.181818181818182,10-15 (Role Player),Pick'em (-2 to +2),Rim Attacker (≥40.0%),7,UNDER,10.1,6.3,57.6,85,17,LOSS,2.5,-100.0
2025-10-26,Immanuel Quickley,Toronto Raptors,TOR @ DAL,16.714285714285715,-1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,14,WIN,-2.7142857142857153,90.91
2025-10-26,Collin Sexton,Charlotte Hornets,CHA @ WAS,16.642857142857142,1.5,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),11,UNDER,7.7,5.1,56.4,101,20,LOSS,3.3571428571428577,-100.0
2025-10-26,Jaime Jaquez Jr.,Miami Heat,MIA vs. NYK,10.192307692307692,2.8181818181818183,10-15 (Role Player),2-6 Dog,Rim Attacker (≥40.0%),13,UNDER,7.1,4.7,56.1,148,17,LOSS,6.807692307692308,-100.0
2025-10-26,Tre Johnson,Washington Wizards,WAS vs. CHA,13.083333333333334,-1.5,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),12,OVER,7.5,7.7,56.3,159,16,WIN,2.916666666666666,90.91
2025-10-26,Lonzo Ball,Cleveland Cavaliers,CLE vs. MIL,6.5,-6.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),6,OVER,10.2,9.1,57.7,194,11,WIN,4.5,90.91
2025-10-26,RJ Barrett,Toronto Raptors,TOR @ DAL,17.357142857142858,-1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),15,UNDER,6.1,4.2,55.6,54,16,WIN,-1.3571428571428577,90.91
2025-10-26,Julian Champagnie,San Antonio Spurs,SAS vs. BKN,9.642857142857142,-10.681818181818182,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),8,UNDER,10.0,6.2,57.6,125,13,LOSS,3.3571428571428577,-100.0
2025-10-26,Dereck Lively II,Dallas Mavericks,DAL vs. TOR,7.357142857142857,1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,23.0,13.1,64.4,90,4,WIN,-3.3571428571428568,90.91
2025-10-26,Terance Mann,Brooklyn Nets,BKN @ SAS,7.166666666666667,10.681818181818182,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),5,UNDER,10.6,6.6,57.9,108,7,WIN,-0.16666666666666696,90.91
