player,game,game_time,market,line,bookmaker,over_odds,under_odds
Aaron Gordon,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,0.5,draftkings,-135,105
Cameron Johnson,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,draftkings,-125,-105
Cam Thomas,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,draftkings,-135,105
Christian Braun,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,0.5,draftkings,-215,165
Dennis Schroder,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,draftkings,-160,124
Dorian Finney-Smith,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,draftkings,-110,-120
Jamal Murray,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,draftkings,-180,140
Michael Porter Jr,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,draftkings,-110,-120
Nikola Jokic,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,draftkings,-140,110
Cameron Johnson,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,fanduel,-128,100
Dennis Schroder,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,fanduel,-164,128
Nikola Jokic,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,fanduel,-130,102
Dorian Finney-Smith,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,fanduel,100,-128
Michael Porter Jr,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,fanduel,-104,-122
Cam Thomas,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,fanduel,-125,-102
Jamal Murray,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,fanduel,154,-200
Nikola Jokic,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,betonlineag,-127,-102
Michael Porter Jr,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,betonlineag,-102,-127
Aaron Gordon,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,0.5,betonlineag,-127,-102
Jamal Murray,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,betonlineag,-164,125
Cam Thomas,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,betonlineag,-127,-102
Christian Braun,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,0.5,betonlineag,-192,145
Dorian Finney-Smith,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,betonlineag,-108,-120
Julian Strawther,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,0.5,betonlineag,-217,165
Cameron Johnson,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,2.5,betonlineag,-123,-105
Russell Westbrook,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,0.5,betonlineag,122,-159
Dennis Schroder,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,betonlineag,-167,127
Dennis Schroder,Denver Nuggets @ Brooklyn Nets,2024-10-29T23:40:00Z,player_threes,1.5,williamhill_us,-166,120
