player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Giannis Antetokounmpo,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,0.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,288,-417
Brook Lopez,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,-109,-119
Devin Booker,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,2.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,-116,-111
Ryan Rollins,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,139,-182
Royce O'Neale,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,2.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,-137,106
Ryan Dunn,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,107,-139
Gary Trent Jr,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,2.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,-147,113
Kyle Kuzma,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,-139,107
Taurean Prince,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,-128,-101
Kevin Porter Jr.,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betonlineag,2025-04-01T14:54:32Z,2025-04-01T14:55:36Z,178,-238
Gary Trent Jr,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,2.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,-140,110
Royce O'Neale,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,2.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,-140,110
Devin Booker,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,2.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,-120,-110
Kyle Kuzma,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,-130,100
Brook Lopez,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,-110,-120
Ryan Dunn,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,114,-145
Ryan Rollins,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,draftkings,2025-04-01T14:54:32Z,2025-04-01T14:55:16Z,154,-200
Taurean Prince,Phoenix Suns @ Milwaukee Bucks,2025-04-01T23:30:00Z,player_threes,1.5,betmgm,2025-04-01T14:52:50Z,2025-04-01T14:55:37Z,-125,-105
