player,game,game_time,market,line,bookmaker,over_odds,under_odds
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,fanduel,154,-200
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,fanduel,-106,-120
Tobias Harris,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,1.5,fanduel,176,-230
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,fanduel,124,-158
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,fanduel,126,-162
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,fanduel,-106,-120
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,fanduel,-146,114
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,draftkings,-154,120
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,draftkings,-115,-115
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,draftkings,-105,-125
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,draftkings,105,-135
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,draftkings,120,-154
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,draftkings,135,-175
Tobias Harris,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,1.5,draftkings,154,-200
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,williamhill_us,100,-137
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,williamhill_us,-154,112
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,williamhill_us,104,-142
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,williamhill_us,133,-184
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,williamhill_us,-121,-113
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,williamhill_us,-117,-117
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betonlineag,112,-145
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,betonlineag,-147,114
Tobias Harris,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,1.5,betonlineag,174,-233
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betonlineag,112,-145
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betonlineag,-108,-120
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,betonlineag,-115,-112
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betonlineag,136,-179
Ausar Thompson,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,0.5,betonlineag,246,-345
Isaiah Stewart II,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,0.5,betonlineag,288,-417
Ausar Thompson,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,0.5,betmgm,220,-300
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,betmgm,-145,110
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betmgm,135,-185
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betmgm,105,-140
Tobias Harris,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,1.5,betmgm,175,-235
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betmgm,-120,-110
Isaiah Stewart II,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,0.5,betmgm,280,-400
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,betmgm,-120,-110
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betmgm,105,-140
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,bovada,115,-150
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,bovada,-150,115
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,bovada,-125,-105
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,bovada,105,-135
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,bovada,105,-135
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,bovada,135,-180
Tobias Harris,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,1.5,bovada,180,-245
Nick Smith Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betrivers,102,-136
LaMelo Ball,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,betrivers,-159,118
Miles Bridges,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betrivers,123,-165
Tim Hardaway Jr,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betrivers,148,-200
Malik Beasley,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,3.5,betrivers,-107,-125
Cade Cunningham,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,2.5,betrivers,120,-159
Tobias Harris,Charlotte Hornets @ Detroit Pistons,2025-02-09T18:10:00Z,player_threes,1.5,betrivers,165,-230
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,fanduel,-125,-102
Scottie Barnes,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,fanduel,140,-180
Gradey Dick,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,fanduel,154,-200
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,fanduel,132,-170
Immanuel Quickley,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,fanduel,-156,122
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,draftkings,-115,-115
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,draftkings,130,-166
Gradey Dick,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,-166,130
Immanuel Quickley,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,-135,105
Ochai Agbaji,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,100,-130
Scottie Barnes,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,140,-180
Jamal Shead,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,170,-220
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,williamhill_us,-133,-103
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,williamhill_us,120,-166
Immanuel Quickley,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betonlineag,-152,117
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betonlineag,-130,101
Scottie Barnes,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betonlineag,132,-172
Gradey Dick,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betonlineag,-179,137
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betonlineag,126,-164
Ochai Agbaji,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betonlineag,103,-133
Jamal Shead,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betonlineag,174,-233
Alperen Sengun,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betonlineag,144,-189
Tari Eason,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betonlineag,-175,135
Amen Thompson,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betonlineag,209,-286
Amen Thompson,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betmgm,190,-275
Tari Eason,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betmgm,-175,130
Immanuel Quickley,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betmgm,-165,125
Alperen Sengun,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betmgm,140,-190
Jamal Shead,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betmgm,175,-235
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betmgm,-140,105
Jonathan Mogbo,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betmgm,180,-250
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betmgm,125,-165
Gradey Dick,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betmgm,-185,135
Ja'Kobe Walter,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,0.5,betmgm,-235,175
Scottie Barnes,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betmgm,130,-175
Ochai Agbaji,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betmgm,100,-130
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,bovada,130,-170
Gradey Dick,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,bovada,-185,140
Immanuel Quickley,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,bovada,-150,115
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,bovada,-145,110
Jamal Shead,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,bovada,190,-260
Ochai Agbaji,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,bovada,115,-150
Scottie Barnes,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,bovada,125,-165
Gradey Dick,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betrivers,135,-182
Scottie Barnes,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betrivers,130,-177
Immanuel Quickley,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,1.5,betrivers,-177,132
Jalen Green,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betrivers,-127,-105
Dillon Brooks,Toronto Raptors @ Houston Rockets,2025-02-09T19:10:00Z,player_threes,2.5,betrivers,140,-190
Tyrese Maxey,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,3.5,draftkings,-115,-115
Damian Lillard,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,3.5,draftkings,100,-130
Paul George,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,2.5,draftkings,110,-140
Brook Lopez,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,-175,135
Bobby Portis,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,-125,-105
Kyle Kuzma,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,-120,-110
Taurean Prince,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,-120,-110
Joel Embiid,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,draftkings,110,-140
Bobby Portis,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,fanduel,-122,-104
Damian Lillard,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,3.5,fanduel,-106,-120
Joel Embiid,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,fanduel,118,-150
Paul George,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,2.5,fanduel,118,-150
Tyrese Maxey,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,3.5,fanduel,112,-142
Taurean Prince,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,fanduel,-111,-115
Gary Trent Jr,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,2.5,fanduel,126,-162
Brook Lopez,Philadelphia 76ers @ Milwaukee Bucks,2025-02-09T19:10:00Z,player_threes,1.5,fanduel,-186,144
