player,game,game_time,market,line,bookmaker,over_odds,under_odds
Bobby Portis,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,draftkings,160,-212
Brook Lopez,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,draftkings,126,-162
Damian Lillard,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,3.5,draftkings,-110,-120
Gary Trent Jr,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,draftkings,-175,135
Giannis Antetokounmpo,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,0.5,draftkings,270,-385
Jalen Suggs,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,2.5,draftkings,-154,120
Kentavious Caldwell-Pope,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,2.5,draftkings,130,-168
Khris Middleton,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,draftkings,145,-188
Tristan da Silva,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,fanduel,168,-220
Cole Anthony,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,fanduel,-115,-111
Kentavious Caldwell-Pope,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,2.5,fanduel,144,-186
Khris Middleton,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,fanduel,150,-194
Brook Lopez,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,fanduel,120,-154
Bobby Portis,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,fanduel,164,-215
Damian Lillard,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,3.5,fanduel,108,-138
Jalen Suggs,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,2.5,fanduel,-140,110
Brook Lopez,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,betrivers,135,-182
Damian Lillard,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,3.5,betrivers,-250,185
Kentavious Caldwell-Pope,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,betrivers,148,-200
Jalen Suggs,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,2.5,betrivers,155,-210
Tristan da Silva,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,1.5,betrivers,150,-205
Wendell Carter Jr,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,0.5,williamhill_us,-194,139
Andre Jackson Jr,Orlando Magic @ Milwaukee Bucks,2024-12-11T00:00:00Z,player_threes,0.5,williamhill_us,120,-166
