player,game,game_time,market,line,bookmaker,under_odds,over_odds
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,draftkings,105,-135
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,draftkings,-105,-125
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,draftkings,-120,-110
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,draftkings,-195,150
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,fanduel,-130,102
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,fanduel,104,-132
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,fanduel,-215,164
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,fanduel,-106,-120
Spencer Dinwiddie,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,fanduel,-215,164
Tyrese Maxey,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,3.5,fanduel,-113,-113
Spencer Dinwiddie,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,williamhill_us,-214,152
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,williamhill_us,-117,-117
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,williamhill_us,-103,-133
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,williamhill_us,-224,159
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,williamhill_us,-133,-103
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,betrivers,-108,-122
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betrivers,-124,-107
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betrivers,-230,165
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,betrivers,-110,-121
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betmgm,-225,165
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,betmgm,100,-130
Spencer Dinwiddie,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betmgm,-210,155
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,betmgm,-115,-118
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betmgm,-130,100
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,bovada,-240,175
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,bovada,100,-130
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,bovada,-115,-115
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,bovada,-130,100
Spencer Dinwiddie,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,bovada,-220,165
Kyrie Irving,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,betonlineag,-103,-125
Joel Embiid,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betonlineag,-213,161
P.J. Washington,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betonlineag,-123,-105
Klay Thompson,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,2.5,betonlineag,100,-130
Spencer Dinwiddie,Dallas Mavericks @ Philadelphia 76ers,2025-02-05T00:10:00Z,player_threes,1.5,betonlineag,-208,158
Jayson Tatum,Boston Celtics @ Cleveland Cavaliers,2025-02-05T00:30:00Z,player_threes,3.5,betonlineag,-152,117
Darius Garland,Boston Celtics @ Cleveland Cavaliers,2025-02-05T00:30:00Z,player_threes,2.5,betonlineag,116,-152
Jaylen Brown,Boston Celtics @ Cleveland Cavaliers,2025-02-05T00:30:00Z,player_threes,1.5,betonlineag,119,-154
Derrick White,Boston Celtics @ Cleveland Cavaliers,2025-02-05T00:30:00Z,player_threes,3.5,betonlineag,-169,130
Donovan Mitchell,Boston Celtics @ Cleveland Cavaliers,2025-02-05T00:30:00Z,player_threes,3.5,betonlineag,-122,-106
Max Strus,Boston Celtics @ Cleveland Cavaliers,2025-02-05T00:30:00Z,player_threes,1.5,betonlineag,119,-154
