player,game,game_time,market,line,bookmaker,over_odds,under_odds
Ayo Dosunmu,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,draftkings,-115,-115
Joel Embiid,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,draftkings,135,-175
Josh Giddey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,draftkings,150,-198
Nikola Vucevic,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,draftkings,-154,120
Paul George,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,draftkings,-105,-125
Tyrese Maxey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,draftkings,-175,135
Zach LaVine,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,draftkings,-154,120
Josh Giddey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,williamhill_us,172,-244
Zach LaVine,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,williamhill_us,-148,108
Joel Embiid,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,williamhill_us,133,-184
Lonzo Ball,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,williamhill_us,-121,-113
Ayo Dosunmu,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,williamhill_us,-103,-133
Nikola Vucevic,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,williamhill_us,-154,112
Coby White,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,williamhill_us,-174,126
Josh Giddey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,fanduel,176,-230
Tyrese Maxey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,fanduel,-178,136
Paul George,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,fanduel,100,-128
Joel Embiid,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,fanduel,150,-194
Nikola Vucevic,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,fanduel,-138,108
Coby White,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,fanduel,-158,124
Ayo Dosunmu,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,fanduel,-108,-118
Zach LaVine,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,fanduel,-136,106
Zach LaVine,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,betonlineag,-149,115
Nikola Vucevic,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betonlineag,-145,111
Coby White,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,betonlineag,-169,130
Josh Giddey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betonlineag,171,-227
Lonzo Ball,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betonlineag,-109,-119
Joel Embiid,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betonlineag,134,-175
Ayo Dosunmu,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betonlineag,-103,-125
Paul George,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,betonlineag,-103,-125
Tyrese Maxey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,betonlineag,-182,138
Lonzo Ball,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betmgm,-120,-110
Ayo Dosunmu,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betmgm,100,-135
Josh Giddey,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betmgm,170,-250
Joel Embiid,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betmgm,140,-185
Coby White,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,betmgm,-175,130
Nikola Vucevic,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,betmgm,-155,115
Zach LaVine,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,betmgm,-150,110
Ayo Dosunmu,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,1.5,bovada,100,-130
Coby White,Philadelphia 76ers @ Chicago Bulls,2024-12-08T18:10:00Z,player_threes,2.5,bovada,-170,130
