player,game,game_time,market,line,bookmaker,over_odds,under_odds
Tobias Harris,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,fanduel,122,-156
Derrick White,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,fanduel,144,-186
Kristaps Porzingis,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,fanduel,126,-162
Cade Cunningham,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,fanduel,122,-156
Jaylen Brown,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,fanduel,100,-128
Jaden Ivey,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,fanduel,-115,-111
Jrue Holiday,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,fanduel,-140,110
Jayson Tatum,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,fanduel,108,-138
Tim Hardaway Jr,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,fanduel,-122,-104
Malik Beasley,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,fanduel,122,-156
Jayson Tatum,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,draftkings,100,-130
Derrick White,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,draftkings,126,-162
Malik Beasley,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,draftkings,126,-162
Jaylen Brown,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,draftkings,-105,-125
Cade Cunningham,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,draftkings,110,-142
Kristaps Porzingis,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,draftkings,126,-162
Jrue Holiday,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,draftkings,-135,105
Jaden Ivey,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,draftkings,-125,-105
Tim Hardaway Jr,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,draftkings,-125,-105
Tobias Harris,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,draftkings,115,-148
Jaylen Brown,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,betrivers,-315,225
Jayson Tatum,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,betrivers,-250,180
Jrue Holiday,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,betrivers,230,-335
Derrick White,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,3.5,betrivers,-175,128
Kristaps Porzingis,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,betrivers,-250,180
Tim Hardaway Jr,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,betrivers,-137,102
Jaden Ivey,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,betrivers,-121,-109
Tobias Harris,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,betrivers,120,-159
Cade Cunningham,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,1.5,betrivers,120,-159
Cade Cunningham,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,2.5,williamhill_us,112,-154
Ron Holland,Detroit Pistons @ Boston Celtics,2024-12-13T00:40:00Z,player_threes,0.5,williamhill_us,152,-214
