player,game,game_time,market,line,bookmaker,over_odds,under_odds
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,4.5,betonlineag,128,-167
Cole Anthony,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betonlineag,174,-233
Moses Moody,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betonlineag,-161,123
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betonlineag,-145,111
Paolo Banchero,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betonlineag,-135,105
Kentavious Caldwell-Pope,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betonlineag,122,-159
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betonlineag,-125,-103
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,0.5,betonlineag,128,-167
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,2.5,betonlineag,139,-182
Draymond Green,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,0.5,betonlineag,-182,138
Wendell Carter Jr,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,0.5,betonlineag,110,-143
Cole Anthony,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,fanduel,162,-220
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,fanduel,-158,118
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,2.5,fanduel,136,-182
Paolo Banchero,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,fanduel,-130,-102
Kentavious Caldwell-Pope,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,fanduel,116,-154
Moses Moody,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,fanduel,-140,106
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,fanduel,-108,-122
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,3.5,fanduel,-160,120
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,4.5,draftkings,124,-160
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,2.5,draftkings,130,-166
Moses Moody,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,draftkings,-166,130
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,draftkings,-145,114
Paolo Banchero,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,draftkings,-130,100
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,draftkings,-125,-105
Kentavious Caldwell-Pope,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,draftkings,124,-160
Cole Anthony,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,draftkings,165,-215
Moses Moody,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betmgm,-160,120
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betmgm,-135,100
Cole Anthony,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betmgm,175,-235
Draymond Green,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,0.5,betmgm,-175,130
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,0.5,betmgm,130,-175
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,4.5,betmgm,115,-155
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,2.5,betmgm,125,-165
Kentavious Caldwell-Pope,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betmgm,120,-160
Wendell Carter Jr,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,0.5,betmgm,-105,-125
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betmgm,-145,110
Paolo Banchero,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betmgm,-145,105
Cole Anthony,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betrivers,165,-230
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betrivers,-150,114
Paolo Banchero,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betrivers,-127,-105
Kentavious Caldwell-Pope,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betrivers,118,-159
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,2.5,betrivers,115,-152
Moses Moody,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betrivers,-165,123
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,3.5,betrivers,-155,115
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,betrivers,-108,-124
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,bovada,-130,100
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,2.5,bovada,135,-180
Cole Anthony,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,bovada,185,-250
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,bovada,-145,110
Kentavious Caldwell-Pope,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,bovada,125,-165
Moses Moody,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,bovada,-165,125
Paolo Banchero,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,1.5,bovada,-145,110
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-02-28T00:10:00Z,player_threes,4.5,bovada,120,-160
Brook Lopez,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betonlineag,-167,128
Jamal Murray,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,betonlineag,-106,-122
Aaron Gordon,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,0.5,betonlineag,-204,155
Michael Porter Jr,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,betonlineag,104,-135
A.J. Green,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,betonlineag,130,-169
Christian Braun,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,0.5,betonlineag,-182,139
Damian Lillard,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,3.5,betonlineag,-111,-116
Kyle Kuzma,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betonlineag,-149,115
Taurean Prince,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betonlineag,-139,107
Nikola Jokic,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betonlineag,-167,128
Giannis Antetokounmpo,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,0.5,betonlineag,174,-233
Julian Strawther,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betonlineag,136,-179
Russell Westbrook,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,0.5,betonlineag,-185,140
Gary Trent Jr,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betonlineag,-152,117
Damian Lillard,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,3.5,draftkings,-110,-120
Jamal Murray,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,draftkings,-105,-125
Michael Porter Jr,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,draftkings,100,-130
A.J. Green,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,draftkings,-195,150
Nikola Jokic,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,draftkings,-175,135
Gary Trent Jr,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,draftkings,-154,120
Brook Lopez,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,draftkings,-145,114
Kyle Kuzma,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,draftkings,-145,114
Taurean Prince,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,draftkings,-135,105
Kyle Kuzma,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,fanduel,-144,108
Jamal Murray,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,fanduel,-102,-130
Brook Lopez,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,fanduel,-140,106
Damian Lillard,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,3.5,fanduel,-106,-125
Nikola Jokic,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,fanduel,-166,124
Michael Porter Jr,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,fanduel,114,-152
Damian Lillard,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,3.5,betmgm,-118,-110
Russell Westbrook,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,0.5,betmgm,-210,150
Christian Braun,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,0.5,betmgm,-175,130
Taurean Prince,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betmgm,-140,105
Michael Porter Jr,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,betmgm,100,-135
A.J. Green,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,2.5,betmgm,130,-175
Brook Lopez,Denver Nuggets @ Milwaukee Bucks,2025-02-28T01:00:00Z,player_threes,1.5,betmgm,-150,110
