player,game,game_time,market,line,bookmaker,over_odds,under_odds
LaMelo Ball,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,betonlineag,-118,-110
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,betonlineag,-102,-127
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,betonlineag,107,-139
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,betonlineag,-133,103
Guerschon Yabusele,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,betonlineag,134,-175
LaMelo Ball,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,draftkings,-110,-120
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,draftkings,100,-130
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,draftkings,-135,105
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,draftkings,-115,-115
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,williamhill_us,104,-142
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,williamhill_us,-129,-106
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,williamhill_us,-106,-129
Guerschon Yabusele,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,williamhill_us,139,-194
LaMelo Ball,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,williamhill_us,-113,-121
K.J. Martin,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,0.5,williamhill_us,275,-429
Guerschon Yabusele,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,fanduel,116,-148
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,fanduel,-138,108
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,fanduel,106,-136
LaMelo Ball,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,fanduel,-108,-118
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,fanduel,102,-130
LaMelo Ball,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,betmgm,105,-140
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,betmgm,-135,100
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,betmgm,105,-145
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,betmgm,100,-135
K.J. Martin,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,0.5,betmgm,290,-450
Guerschon Yabusele,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,betmgm,150,-200
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,betrivers,195,-275
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,2.5,betrivers,106,-139
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,1.5,betrivers,102,-136
LaMelo Ball,Philadelphia 76ers @ Charlotte Hornets,2024-12-17T00:10:00Z,player_threes,3.5,betrivers,185,-250
