player,game,game_time,market,line,bookmaker,over_odds,under_odds
Jordan Clarkson,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,fanduel,-146,114
Kyrie Irving,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,fanduel,-102,-125
Keyonte George,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,fanduel,146,-188
Collin Sexton,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,fanduel,118,-150
Luka Doncic,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,fanduel,122,-156
John Collins,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,fanduel,176,-230
Lauri Markkanen,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,fanduel,-102,-125
Klay Thompson,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,fanduel,108,-138
Jordan Clarkson,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,betonlineag,-179,136
Luka Doncic,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,betonlineag,118,-154
Collin Sexton,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,betonlineag,112,-145
Lauri Markkanen,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,betonlineag,-108,-120
Kyrie Irving,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,betonlineag,-108,-120
John Collins,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,betonlineag,167,-222
Keyonte George,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,betonlineag,144,-189
Naji Marshall,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,0.5,betonlineag,-172,133
Klay Thompson,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,betonlineag,100,-130
Collin Sexton,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,draftkings,115,-148
John Collins,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,draftkings,170,-225
Jordan Clarkson,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,draftkings,-175,135
Keyonte George,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,draftkings,145,-188
Klay Thompson,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,draftkings,115,-148
Kyrie Irving,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,draftkings,-105,-125
Lauri Markkanen,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,draftkings,-110,-120
Luka Doncic,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,draftkings,120,-154
Naji Marshall,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,0.5,draftkings,-168,130
Collin Sexton,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,1.5,williamhill_us,102,-139
Luka Doncic,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,3.5,williamhill_us,114,-157
Lauri Markkanen,Dallas Mavericks @ Utah Jazz,2024-11-15T02:10:00Z,player_threes,2.5,williamhill_us,-117,-117
