player,game,game_time,market,line,bookmaker,over_odds,under_odds
Al Horford,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,152,-200
Jaylen Brown,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,-119,-109
Payton Pritchard,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,betonlineag,-141,108
Jayson Tatum,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,3.5,betonlineag,102,-132
Sam Hauser,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,-123,-105
Derrick White,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,betonlineag,-172,132
Jalen Brunson,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,betonlineag,132,-172
Josh Hart,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,0.5,betonlineag,-179,136
Kristaps Porzingis,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,betonlineag,130,-169
Karl-Anthony Towns,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,-167,127
Mikal Bridges,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,-167,127
Jrue Holiday,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,-105,-123
OG Anunoby,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,betonlineag,-154,119
Jayson Tatum,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,3.5,draftkings,100,-130
Derrick White,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,draftkings,-166,130
Payton Pritchard,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,draftkings,-135,105
Kristaps Porzingis,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,draftkings,124,-160
Jalen Brunson,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,2.5,draftkings,135,-175
Mikal Bridges,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,draftkings,-180,140
Karl-Anthony Towns,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,draftkings,-175,135
OG Anunoby,New York Knicks @ Boston Celtics,2025-02-23T18:10:00Z,player_threes,1.5,draftkings,-160,124
