player,game,game_time,market,line,bookmaker,over_odds,under_odds
Al Horford,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,draftkings,-162,126
Derrick White,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,draftkings,110,-142
Jaylen Brown,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,draftkings,-148,115
Jayson Tatum,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,draftkings,-142,110
Jordan Poole,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,draftkings,-115,-115
Jrue Holiday,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,draftkings,-130,100
Kyle Kuzma,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,draftkings,-154,120
Al Horford,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betonlineag,-156,120
Payton Pritchard,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,betonlineag,124,-161
Jayson Tatum,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,betonlineag,-128,-101
Jaylen Brown,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betonlineag,-161,123
Derrick White,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,betonlineag,104,-135
Corey Kispert,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,betonlineag,152,-200
Sam Hauser,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,betonlineag,141,-185
Kyle Kuzma,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betonlineag,-145,112
Jordan Poole,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,betonlineag,-110,-118
Jrue Holiday,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betonlineag,-130,100
Alex Sarr,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,0.5,betonlineag,-169,130
Carlton Carrington,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betonlineag,144,-189
Bilal Coulibaly,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,0.5,betonlineag,-196,150
Derrick White,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,williamhill_us,104,-142
Payton Pritchard,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,williamhill_us,120,-166
Jayson Tatum,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,williamhill_us,-129,-106
Corey Kispert,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,williamhill_us,139,-194
Jordan Poole,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,williamhill_us,-113,-121
Al Horford,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,williamhill_us,-148,108
Alex Sarr,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,0.5,williamhill_us,-166,120
Kyle Kuzma,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,williamhill_us,-154,112
Bilal Coulibaly,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,0.5,williamhill_us,-194,139
Carlton Carrington,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,williamhill_us,139,-194
Sam Hauser,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,williamhill_us,116,-160
Jaylen Brown,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,williamhill_us,-166,120
Jrue Holiday,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,williamhill_us,-129,-106
Jayson Tatum,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,fanduel,-122,-104
Kyle Kuzma,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,fanduel,-132,104
Corey Kispert,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,fanduel,-158,124
Payton Pritchard,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,fanduel,126,-162
Carlton Carrington,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,fanduel,152,-196
Jaylen Brown,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,fanduel,-162,126
Jrue Holiday,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,fanduel,-104,-122
Derrick White,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,fanduel,102,-130
Al Horford,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,fanduel,-150,118
Jordan Poole,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,fanduel,-111,-115
Jaylen Brown,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betmgm,-165,125
Carlton Carrington,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betmgm,140,-185
Jordan Poole,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,betmgm,-110,-120
Al Horford,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betmgm,-155,115
Derrick White,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,betmgm,105,-140
Alex Sarr,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,0.5,betmgm,-165,125
Sam Hauser,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,betmgm,130,-175
Jayson Tatum,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,betmgm,-130,-105
Kyle Kuzma,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betmgm,-150,110
Payton Pritchard,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,betmgm,120,-155
Corey Kispert,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,betmgm,145,-200
Jrue Holiday,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,betmgm,-120,-110
Bilal Coulibaly,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,0.5,betmgm,-190,140
Al Horford,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,bovada,-160,120
Carlton Carrington,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,bovada,140,-185
Corey Kispert,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,bovada,150,-200
Derrick White,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,bovada,105,-135
Jaylen Brown,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,bovada,-170,130
Jayson Tatum,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,3.5,bovada,-130,100
Jordan Poole,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,2.5,bovada,-105,-125
Jrue Holiday,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,bovada,-120,-110
Kyle Kuzma,Boston Celtics @ Washington Wizards,2024-11-23T00:10:00Z,player_threes,1.5,bovada,-145,110
