player,game,game_time,market,line,bookmaker,over_odds,under_odds
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,draftkings,126,-162
Franz Wagner,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,draftkings,105,-135
Jalen Suggs,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,draftkings,140,-182
LaMelo Ball,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,draftkings,105,-135
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,fanduel,134,-172
LaMelo Ball,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,fanduel,110,-140
Jalen Suggs,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,fanduel,140,-180
Franz Wagner,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,fanduel,104,-132
LaMelo Ball,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,betmgm,105,-145
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,betmgm,115,-155
Kentavious Caldwell-Pope,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,1.5,betmgm,120,-160
Tristan da Silva,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,0.5,betmgm,-250,175
Wendell Carter Jr,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,0.5,betmgm,-150,115
Franz Wagner,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,betmgm,100,-135
Jalen Suggs,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,betmgm,130,-175
Wendell Carter Jr,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,0.5,williamhill_us,-154,112
Jalen Suggs,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,williamhill_us,133,-184
Kentavious Caldwell-Pope,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,1.5,williamhill_us,120,-166
LaMelo Ball,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,williamhill_us,100,-137
Tristan da Silva,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,0.5,williamhill_us,-234,165
Franz Wagner,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,williamhill_us,100,-137
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,williamhill_us,120,-166
LaMelo Ball,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,betonlineag,100,-130
Franz Wagner,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,betonlineag,103,-133
Wendell Carter Jr,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,0.5,betonlineag,-149,115
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,betonlineag,134,-175
Jalen Suggs,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,betonlineag,134,-175
Kentavious Caldwell-Pope,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,1.5,betonlineag,110,-143
Tristan da Silva,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,0.5,betonlineag,-238,177
Jalen Suggs,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,betrivers,-245,180
Franz Wagner,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,2.5,betrivers,-335,230
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,3.5,betrivers,123,-162
LaMelo Ball,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,3.5,betrivers,114,-150
Brandon Miller,Orlando Magic @ Charlotte Hornets,2024-11-26T00:00:00Z,player_threes,4.5,bovada,125,-165
