player,game,game_time,market,line,bookmaker,over_odds,under_odds
Kentavious Caldwell-Pope,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,fanduel,132,-170
Jalen Suggs,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,fanduel,-142,112
Kristaps Porzingis,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,fanduel,-118,-108
Tristan da Silva,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,fanduel,-113,-113
Jrue Holiday,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,fanduel,116,-148
Jaylen Brown,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,fanduel,-166,130
Jayson Tatum,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,3.5,fanduel,132,-170
Derrick White,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,fanduel,-122,-104
Jayson Tatum,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,3.5,draftkings,130,-166
Jalen Suggs,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,draftkings,-135,105
Derrick White,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,draftkings,-110,-120
Kentavious Caldwell-Pope,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,draftkings,135,-175
Jaylen Brown,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,draftkings,-195,150
Kristaps Porzingis,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,draftkings,-130,100
Tristan da Silva,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,draftkings,-125,-105
Jrue Holiday,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,draftkings,120,-154
Wendell Carter Jr,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,0.5,draftkings,-166,130
Jaylen Brown,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,betonlineag,-172,131
Wendell Carter Jr,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,0.5,betonlineag,-164,125
Jalen Suggs,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,betonlineag,-152,116
Derrick White,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,2.5,betonlineag,-125,-103
Jrue Holiday,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,betonlineag,117,-152
Kristaps Porzingis,Boston Celtics @ Orlando Magic,2024-12-24T00:10:00Z,player_threes,1.5,betonlineag,-120,-108
